fold,tmin,true_label,left-hand,right-hand
1,2.5,left-hand,0.5977,0.4023
1,2.5,right-hand,0.5792,0.4208
1,2.5,left-hand,0.4407,0.5593
1,2.5,right-hand,0.4702,0.5298
1,2.5,left-hand,0.403,0.597
1,2.5,right-hand,0.4865,0.5135
1,2.5,left-hand,0.4599,0.5401
1,2.5,right-hand,0.547,0.453
1,2.5,left-hand,0.7369,0.2631
1,2.5,left-hand,0.6873,0.3127
1,2.5,left-hand,0.3675,0.6325
1,2.5,right-hand,0.4392,0.5608
1,2.5,left-hand,0.4565,0.5435
1,2.5,right-hand,0.5411,0.4589
1,2.5,right-hand,0.4851,0.5149
1,2.5,left-hand,0.2941,0.7059
1,2.5,left-hand,0.6381,0.3619
1,2.5,right-hand,0.5637,0.4363
1,2.5,right-hand,0.2281,0.7719
1,2.5,right-hand,0.433,0.567
1,2.5,right-hand,0.5633,0.4367
1,2.5,left-hand,0.8494,0.1506
1,2.5,left-hand,0.4452,0.5548
1,2.5,left-hand,0.5852,0.4148
1,2.5,left-hand,0.5092,0.4908
1,2.5,left-hand,0.407,0.593
1,2.5,right-hand,0.5578,0.4422
1,2.5,right-hand,0.4118,0.5882
1,2.5,left-hand,0.4415,0.5585
1,2.5,left-hand,0.3819,0.6181
1,2.5,right-hand,0.4683,0.5317
1,2.5,right-hand,0.3063,0.6937
1,2.5,right-hand,0.6082,0.3918
1,2.5,right-hand,0.5879,0.4121
1,2.5,left-hand,0.3943,0.6057
1,2.5,right-hand,0.5568,0.4432
1,2.5,left-hand,0.9142,0.0858
1,2.5,right-hand,0.3941,0.6059
1,2.5,left-hand,0.5982,0.4018
1,2.5,left-hand,0.3912,0.6088
1,2.5,right-hand,0.3485,0.6515
1,2.5,left-hand,0.4245,0.5755
1,2.5,left-hand,0.3373,0.6627
1,2.5,right-hand,0.3695,0.6305
1,2.5,left-hand,0.5599,0.4401
1,2.5,left-hand,0.4655,0.5345
1,2.5,right-hand,0.5551,0.4449
1,2.5,right-hand,0.6579,0.3421
1,2.5,right-hand,0.4241,0.5759
1,2.5,left-hand,0.6908,0.3092
1,2.5,right-hand,0.3489,0.6511
1,2.5,right-hand,0.6912,0.3088
