fold,tmin,true_label,left-hand,right-hand
1,2.5,left-hand,0.3763,0.6237
1,2.5,left-hand,0.5632,0.4368
1,2.5,right-hand,0.0168,0.9832
1,2.5,right-hand,0.3129,0.6871
1,2.5,left-hand,0.9969,0.0031
1,2.5,right-hand,0.4326,0.5674
1,2.5,right-hand,0.003,0.997
1,2.5,left-hand,0.4138,0.5862
1,2.5,left-hand,0.3956,0.6044
1,2.5,right-hand,0.1653,0.8347
1,2.5,right-hand,0.0351,0.9649
1,2.5,left-hand,0.0284,0.9716
1,2.5,left-hand,0.9834,0.0166
1,2.5,right-hand,0.007,0.993
1,2.5,left-hand,0.7546,0.2454
1,2.5,left-hand,0.5606,0.4394
1,2.5,left-hand,0.7498,0.2502
1,2.5,right-hand,0.0368,0.9632
1,2.5,right-hand,0.4179,0.5821
1,2.5,right-hand,0.4408,0.5592
1,2.5,left-hand,0.8058,0.1942
1,2.5,left-hand,0.8142,0.1858
1,2.5,right-hand,0.398,0.602
1,2.5,left-hand,0.9266,0.0734
1,2.5,left-hand,0.9481,0.0519
1,2.5,left-hand,0.8548,0.1452
1,2.5,left-hand,0.4847,0.5153
1,2.5,right-hand,0.5117,0.4883
1,2.5,right-hand,0.6378,0.3622
1,2.5,left-hand,0.9737,0.0263
1,2.5,right-hand,0.3533,0.6467
1,2.5,right-hand,0.3618,0.6382
1,2.5,right-hand,0.0039,0.9961
1,2.5,right-hand,0.0299,0.9701
1,2.5,left-hand,0.1135,0.8865
1,2.5,left-hand,0.9782,0.0218
1,2.5,right-hand,0.9492,0.0508
1,2.5,right-hand,0.5353,0.4647
1,2.5,left-hand,0.7274,0.2726
1,2.5,left-hand,0.7454,0.2546
1,2.5,right-hand,0.0233,0.9767
1,2.5,left-hand,0.9332,0.0668
1,2.5,left-hand,0.5146,0.4854
1,2.5,right-hand,0.0346,0.9654
1,2.5,left-hand,0.8604,0.1396
1,2.5,left-hand,0.1659,0.8341
1,2.5,right-hand,0.025,0.975
1,2.5,right-hand,0.2794,0.7206
1,2.5,right-hand,0.0568,0.9432
1,2.5,left-hand,0.8175,0.1825
1,2.5,right-hand,0.4429,0.5571
1,2.5,right-hand,0.5066,0.4934
1,2.5,right-hand,0.0156,0.9844
1,2.5,left-hand,0.6951,0.3049
1,2.5,right-hand,0.0501,0.9499
1,2.5,left-hand,0.9453,0.0547
1,2.5,right-hand,0.223,0.777
1,2.5,left-hand,0.9818,0.0182
2,2.5,right-hand,0.02,0.98
2,2.5,left-hand,0.9325,0.0675
2,2.5,right-hand,0.8836,0.1164
2,2.5,right-hand,0.7502,0.2498
2,2.5,right-hand,0.1042,0.8958
2,2.5,left-hand,0.0565,0.9435
2,2.5,right-hand,0.6665,0.3335
2,2.5,right-hand,0.4404,0.5596
2,2.5,right-hand,0.3271,0.6729
2,2.5,left-hand,0.9844,0.0156
2,2.5,right-hand,0.9715,0.0285
2,2.5,left-hand,0.9965,0.0035
2,2.5,left-hand,0.7723,0.2277
2,2.5,left-hand,0.7148,0.2852
2,2.5,right-hand,0.2771,0.7229
2,2.5,left-hand,0.7148,0.2852
2,2.5,left-hand,0.5967,0.4033
2,2.5,right-hand,0.2232,0.7768
2,2.5,left-hand,0.3879,0.6121
2,2.5,right-hand,0.9702,0.0298
2,2.5,left-hand,0.3011,0.6989
2,2.5,right-hand,0.6952,0.3048
2,2.5,right-hand,0.416,0.584
2,2.5,left-hand,0.9568,0.0432
2,2.5,left-hand,0.7026,0.2974
2,2.5,right-hand,0.2975,0.7025
2,2.5,left-hand,0.9375,0.0625
2,2.5,right-hand,0.6809,0.3191
2,2.5,left-hand,0.0032,0.9968
2,2.5,right-hand,0.9908,0.0092
2,2.5,left-hand,0.6899,0.3101
2,2.5,left-hand,0.3191,0.6809
2,2.5,right-hand,0.1734,0.8266
2,2.5,left-hand,0.9852,0.0148
2,2.5,right-hand,0.8167,0.1833
2,2.5,left-hand,0.5051,0.4949
2,2.5,right-hand,0.9494,0.0506
2,2.5,left-hand,0.7379,0.2621
2,2.5,right-hand,0.1219,0.8781
2,2.5,right-hand,0.0438,0.9562
2,2.5,left-hand,0.5853,0.4147
2,2.5,left-hand,0.4513,0.5487
2,2.5,left-hand,0.678,0.322
2,2.5,right-hand,0.175,0.825
2,2.5,left-hand,0.2167,0.7833
2,2.5,right-hand,0.2645,0.7355
2,2.5,left-hand,0.2462,0.7538
2,2.5,left-hand,0.6169,0.3831
2,2.5,right-hand,0.4242,0.5758
2,2.5,left-hand,0.9226,0.0774
2,2.5,right-hand,0.4089,0.5911
2,2.5,right-hand,0.9419,0.0581
2,2.5,left-hand,0.8727,0.1273
2,2.5,right-hand,0.2273,0.7727
2,2.5,left-hand,0.8768,0.1232
2,2.5,left-hand,0.3564,0.6436
2,2.5,right-hand,0.724,0.276
2,2.5,right-hand,0.1445,0.8555
3,2.5,left-hand,0.9238,0.0762
3,2.5,right-hand,0.0505,0.9495
3,2.5,left-hand,0.6269,0.3731
3,2.5,left-hand,0.8625,0.1375
3,2.5,left-hand,0.2457,0.7543
3,2.5,right-hand,0.1093,0.8907
3,2.5,right-hand,0.6433,0.3567
3,2.5,left-hand,0.4892,0.5108
3,2.5,left-hand,0.1078,0.8922
3,2.5,right-hand,0.8962,0.1038
3,2.5,left-hand,0.2565,0.7435
3,2.5,right-hand,0.0124,0.9876
3,2.5,right-hand,0.0243,0.9757
3,2.5,right-hand,0.3184,0.6816
3,2.5,right-hand,0.0012,0.9988
3,2.5,left-hand,0.9214,0.0786
3,2.5,left-hand,0.941,0.059
3,2.5,right-hand,0.676,0.324
3,2.5,left-hand,0.1861,0.8139
3,2.5,right-hand,0.6819,0.3181
3,2.5,left-hand,0.1633,0.8367
3,2.5,right-hand,0.0764,0.9236
3,2.5,left-hand,0.0871,0.9129
3,2.5,left-hand,0.9506,0.0494
3,2.5,right-hand,0.2929,0.7071
3,2.5,right-hand,0.0572,0.9428
3,2.5,left-hand,0.9645,0.0355
3,2.5,right-hand,0.4457,0.5543
3,2.5,left-hand,0.0875,0.9125
3,2.5,left-hand,0.3131,0.6869
3,2.5,right-hand,0.8091,0.1909
3,2.5,left-hand,0.735,0.265
3,2.5,right-hand,0.9832,0.0168
3,2.5,left-hand,0.8354,0.1646
3,2.5,left-hand,0.5338,0.4662
3,2.5,right-hand,0.5942,0.4058
3,2.5,left-hand,0.733,0.267
3,2.5,right-hand,0.9885,0.0115
3,2.5,left-hand,0.9694,0.0306
3,2.5,right-hand,0.0418,0.9582
3,2.5,right-hand,0.0081,0.9919
3,2.5,right-hand,0.8392,0.1608
3,2.5,left-hand,0.7845,0.2155
3,2.5,right-hand,0.0194,0.9806
3,2.5,left-hand,0.371,0.629
3,2.5,left-hand,0.9116,0.0884
3,2.5,right-hand,0.5777,0.4223
3,2.5,left-hand,0.1448,0.8552
3,2.5,right-hand,0.8708,0.1292
3,2.5,left-hand,0.2356,0.7644
3,2.5,left-hand,0.1023,0.8977
3,2.5,right-hand,0.9907,0.0093
3,2.5,right-hand,0.9997,0.0003
3,2.5,right-hand,0.1312,0.8688
3,2.5,right-hand,0.0022,0.9978
3,2.5,right-hand,0.1066,0.8934
3,2.5,left-hand,0.9515,0.0485
3,2.5,left-hand,0.2913,0.7087
4,2.5,left-hand,0.4789,0.5211
4,2.5,right-hand,0.0303,0.9697
4,2.5,right-hand,0.2864,0.7136
4,2.5,left-hand,0.6487,0.3513
4,2.5,left-hand,0.4,0.6
4,2.5,right-hand,0.0995,0.9005
4,2.5,right-hand,0.2992,0.7008
4,2.5,left-hand,0.8468,0.1532
4,2.5,left-hand,0.9953,0.0047
4,2.5,right-hand,0.8197,0.1803
4,2.5,right-hand,0.184,0.816
4,2.5,left-hand,0.7319,0.2681
4,2.5,left-hand,0.0343,0.9657
4,2.5,left-hand,0.0653,0.9347
4,2.5,left-hand,0.8928,0.1072
4,2.5,right-hand,0.3099,0.6901
