fold,tmin,true_label,left-hand,right-hand
1,2.5,left-hand,0.9999,0.0001
1,2.5,right-hand,0.0008,0.9992
1,2.5,left-hand,0.6084,0.3916
1,2.5,right-hand,0.0003,0.9997
1,2.5,left-hand,0.9996,0.0004
1,2.5,right-hand,0.7092,0.2908
1,2.5,left-hand,0.6501,0.3499
1,2.5,right-hand,0.0221,0.9779
1,2.5,left-hand,0.5261,0.4739
1,2.5,left-hand,0.1443,0.8557
1,2.5,left-hand,0.9858,0.0142
1,2.5,right-hand,0.9958,0.0042
1,2.5,left-hand,1.0,0.0
1,2.5,right-hand,0.822,0.178
1,2.5,right-hand,0.0001,0.9999
1,2.5,left-hand,0.9997,0.0003
1,2.5,left-hand,0.9551,0.0449
1,2.5,right-hand,0.9737,0.0263
1,2.5,right-hand,0.0004,0.9996
1,2.5,right-hand,0.0436,0.9564
1,2.5,right-hand,0.0462,0.9538
1,2.5,left-hand,0.9985,0.0015
1,2.5,left-hand,0.9996,0.0004
1,2.5,left-hand,1.0,0.0
1,2.5,left-hand,0.9746,0.0254
1,2.5,left-hand,0.0009,0.9991
1,2.5,right-hand,0.0074,0.9926
1,2.5,right-hand,0.0172,0.9828
1,2.5,left-hand,0.9258,0.0742
1,2.5,left-hand,0.9999,0.0001
1,2.5,right-hand,0.9538,0.0462
1,2.5,right-hand,0.7472,0.2528
1,2.5,right-hand,0.0,1.0
1,2.5,right-hand,0.2699,0.7301
1,2.5,left-hand,0.9737,0.0263
1,2.5,right-hand,0.0071,0.9929
1,2.5,left-hand,0.2328,0.7672
1,2.5,right-hand,0.0012,0.9988
1,2.5,left-hand,0.9997,0.0003
1,2.5,left-hand,0.9355,0.0645
1,2.5,right-hand,0.0022,0.9978
1,2.5,left-hand,0.9994,0.0006
1,2.5,left-hand,0.9936,0.0064
1,2.5,right-hand,0.0,1.0
1,2.5,left-hand,0.9851,0.0149
1,2.5,left-hand,0.0061,0.9939
1,2.5,right-hand,0.0581,0.9419
1,2.5,right-hand,0.0,1.0
1,2.5,right-hand,0.0224,0.9776
1,2.5,left-hand,1.0,0.0
1,2.5,right-hand,0.0,1.0
1,2.5,right-hand,0.0034,0.9966
1,2.5,left-hand,0.5651,0.4349
1,2.5,right-hand,0.8795,0.1205
1,2.5,right-hand,0.0016,0.9984
1,2.5,right-hand,0.0016,0.9984
1,2.5,left-hand,0.9999,0.0001
1,2.5,left-hand,0.9776,0.0224
2,2.5,right-hand,0.3874,0.6126
2,2.5,left-hand,0.0692,0.9308
2,2.5,right-hand,0.3702,0.6298
2,2.5,left-hand,0.9969,0.0031
2,2.5,right-hand,0.0486,0.9514
2,2.5,right-hand,0.4161,0.5839
2,2.5,right-hand,0.0003,0.9997
2,2.5,right-hand,0.0304,0.9696
2,2.5,right-hand,0.0015,0.9985
2,2.5,left-hand,0.8995,0.1005
2,2.5,left-hand,0.0253,0.9747
2,2.5,right-hand,0.9486,0.0514
2,2.5,left-hand,1.0,0.0
2,2.5,left-hand,0.9941,0.0059
