fold,tmin,true_label,left-hand,right-hand
1,2.5,right-hand,0.6697,0.3303
1,2.5,left-hand,0.1028,0.8972
1,2.5,left-hand,0.0565,0.9435
1,2.5,right-hand,0.2591,0.7409
1,2.5,right-hand,0.3383,0.6617
1,2.5,left-hand,0.8939,0.1061
1,2.5,left-hand,0.6855,0.3145
1,2.5,right-hand,0.3075,0.6925
1,2.5,right-hand,0.2974,0.7026
1,2.5,left-hand,0.8876,0.1124
1,2.5,right-hand,0.0124,0.9876
1,2.5,right-hand,0.4008,0.5992
1,2.5,right-hand,0.2059,0.7941
1,2.5,left-hand,0.7987,0.2013
1,2.5,left-hand,0.701,0.299
1,2.5,left-hand,0.2487,0.7513
1,2.5,right-hand,0.4151,0.5849
1,2.5,left-hand,0.2637,0.7363
1,2.5,right-hand,0.7322,0.2678
1,2.5,left-hand,0.9082,0.0918
1,2.5,left-hand,0.7234,0.2766
1,2.5,right-hand,0.2438,0.7562
1,2.5,right-hand,0.7383,0.2617
1,2.5,right-hand,0.5877,0.4123
1,2.5,right-hand,0.2594,0.7406
1,2.5,right-hand,0.6403,0.3597
1,2.5,left-hand,0.8196,0.1804
1,2.5,left-hand,0.6869,0.3131
1,2.5,right-hand,0.6536,0.3464
1,2.5,right-hand,0.2556,0.7444
1,2.5,left-hand,0.4623,0.5377
1,2.5,left-hand,0.716,0.284
1,2.5,left-hand,0.5339,0.4661
1,2.5,left-hand,0.0035,0.9965
1,2.5,right-hand,0.2794,0.7206
1,2.5,left-hand,0.6887,0.3113
1,2.5,left-hand,0.5461,0.4539
1,2.5,right-hand,0.2783,0.7217
1,2.5,left-hand,0.5235,0.4765
1,2.5,right-hand,0.8244,0.1756
1,2.5,right-hand,0.3318,0.6682
1,2.5,right-hand,0.3544,0.6456
1,2.5,left-hand,0.5622,0.4378
1,2.5,right-hand,0.4352,0.5648
1,2.5,left-hand,0.593,0.407
1,2.5,right-hand,0.5186,0.4814
1,2.5,left-hand,0.8522,0.1478
1,2.5,right-hand,0.5999,0.4001
1,2.5,left-hand,0.0659,0.9341
1,2.5,right-hand,0.6397,0.3603
1,2.5,left-hand,0.1791,0.8209
1,2.5,right-hand,0.1874,0.8126
1,2.5,left-hand,0.5553,0.4447
1,2.5,left-hand,0.0132,0.9868
1,2.5,right-hand,0.7558,0.2442
1,2.5,right-hand,0.6454,0.3546
1,2.5,left-hand,0.5045,0.4955
1,2.5,left-hand,0.8121,0.1879
2,2.5,left-hand,0.6968,0.3032
2,2.5,right-hand,0.3666,0.6334
2,2.5,left-hand,0.9214,0.0786
2,2.5,left-hand,0.1107,0.8893
2,2.5,left-hand,0.7649,0.2351
2,2.5,right-hand,0.3051,0.6949
2,2.5,left-hand,0.1378,0.8622
2,2.5,left-hand,0.57,0.43
2,2.5,left-hand,0.6821,0.3179
2,2.5,right-hand,0.7696,0.2304
2,2.5,left-hand,0.1496,0.8504
2,2.5,right-hand,0.7658,0.2342
2,2.5,right-hand,0.2228,0.7772
2,2.5,left-hand,0.9568,0.0432
2,2.5,right-hand,0.8143,0.1857
2,2.5,right-hand,0.2627,0.7373
2,2.5,right-hand,0.1373,0.8627
2,2.5,left-hand,0.8372,0.1628
2,2.5,left-hand,0.1819,0.8181
2,2.5,right-hand,0.2425,0.7575
2,2.5,right-hand,0.3538,0.6462
2,2.5,left-hand,0.2862,0.7138
2,2.5,left-hand,0.7568,0.2432
2,2.5,right-hand,0.5536,0.4464
2,2.5,right-hand,0.3533,0.6467
2,2.5,left-hand,0.6741,0.3259
2,2.5,right-hand,0.5336,0.4664
2,2.5,left-hand,0.4821,0.5179
2,2.5,right-hand,0.3551,0.6449
2,2.5,left-hand,0.7532,0.2468
2,2.5,right-hand,0.272,0.728
2,2.5,right-hand,0.3025,0.6975
2,2.5,left-hand,0.9497,0.0503
2,2.5,right-hand,0.0348,0.9652
2,2.5,left-hand,0.8948,0.1052
2,2.5,left-hand,0.8406,0.1594
2,2.5,right-hand,0.0545,0.9455
2,2.5,left-hand,0.5215,0.4785
2,2.5,left-hand,0.6353,0.3647
2,2.5,right-hand,0.5437,0.4563
2,2.5,right-hand,0.8676,0.1324
2,2.5,right-hand,0.4502,0.5498
2,2.5,right-hand,0.0503,0.9497
2,2.5,left-hand,0.3291,0.6709
