fold,tmin,true_label,left-hand,right-hand
1,2.5,right-hand,0.0854,0.9146
1,2.5,left-hand,0.006,0.994
1,2.5,left-hand,0.1058,0.8942
1,2.5,right-hand,0.0515,0.9485
1,2.5,right-hand,0.033,0.967
1,2.5,left-hand,0.6909,0.3091
1,2.5,left-hand,0.06,0.94
1,2.5,right-hand,0.0765,0.9235
1,2.5,right-hand,0.3199,0.6801
1,2.5,left-hand,0.998,0.002
1,2.5,right-hand,0.1922,0.8078
1,2.5,right-hand,0.908,0.092
1,2.5,right-hand,0.7978,0.2022
1,2.5,left-hand,0.9995,0.0005
1,2.5,left-hand,0.5872,0.4128
1,2.5,left-hand,0.2444,0.7556
1,2.5,right-hand,0.2619,0.7381
1,2.5,left-hand,0.6489,0.3511
1,2.5,right-hand,0.2292,0.7708
1,2.5,left-hand,0.7869,0.2131
1,2.5,left-hand,0.999,0.001
1,2.5,right-hand,0.4093,0.5907
1,2.5,right-hand,0.4631,0.5369
1,2.5,right-hand,0.3509,0.6491
1,2.5,right-hand,0.0729,0.9271
1,2.5,right-hand,0.0578,0.9422
1,2.5,left-hand,0.9654,0.0346
1,2.5,left-hand,0.7945,0.2055
1,2.5,right-hand,0.0361,0.9639
1,2.5,right-hand,0.8127,0.1873
1,2.5,left-hand,0.9935,0.0065
1,2.5,left-hand,0.8122,0.1878
1,2.5,left-hand,0.7343,0.2657
1,2.5,left-hand,0.0178,0.9822
1,2.5,right-hand,0.0954,0.9046
1,2.5,left-hand,0.4888,0.5112
1,2.5,left-hand,0.9166,0.0834
1,2.5,right-hand,0.0637,0.9363
1,2.5,left-hand,0.9381,0.0619
1,2.5,right-hand,0.7833,0.2167
1,2.5,right-hand,0.8889,0.1111
1,2.5,right-hand,0.8098,0.1902
1,2.5,left-hand,0.6878,0.3122
1,2.5,right-hand,0.0064,0.9936
1,2.5,left-hand,0.8217,0.1783
1,2.5,right-hand,0.9799,0.0201
1,2.5,left-hand,0.9999,0.0001
1,2.5,right-hand,0.6878,0.3122
1,2.5,left-hand,0.1701,0.8299
1,2.5,right-hand,0.9977,0.0023
1,2.5,left-hand,0.0761,0.9239
1,2.5,right-hand,0.0624,0.9376
1,2.5,left-hand,0.9437,0.0563
1,2.5,left-hand,0.2497,0.7503
1,2.5,right-hand,0.9506,0.0494
1,2.5,right-hand,0.0629,0.9371
1,2.5,left-hand,0.2825,0.7175
1,2.5,left-hand,0.9325,0.0675
2,2.5,left-hand,0.967,0.033
2,2.5,right-hand,0.5408,0.4592
2,2.5,left-hand,0.1611,0.8389
2,2.5,left-hand,0.8524,0.1476
2,2.5,left-hand,0.7608,0.2392
2,2.5,right-hand,0.0214,0.9786
2,2.5,left-hand,0.0016,0.9984
2,2.5,left-hand,0.4497,0.5503
2,2.5,left-hand,0.9722,0.0278
2,2.5,right-hand,0.1109,0.8891
2,2.5,left-hand,0.0298,0.9702
2,2.5,right-hand,0.2407,0.7593
2,2.5,right-hand,0.8284,0.1716
2,2.5,left-hand,0.9362,0.0638
2,2.5,right-hand,0.6644,0.3356
2,2.5,right-hand,0.103,0.897
2,2.5,right-hand,0.8621,0.1379
2,2.5,left-hand,0.7612,0.2388
2,2.5,left-hand,0.9226,0.0774
2,2.5,right-hand,0.4893,0.5107
2,2.5,right-hand,0.7292,0.2708
2,2.5,left-hand,0.298,0.702
2,2.5,left-hand,0.3078,0.6922
2,2.5,right-hand,0.3534,0.6466
2,2.5,right-hand,0.2166,0.7834
2,2.5,left-hand,0.1686,0.8314
2,2.5,right-hand,0.0236,0.9764
2,2.5,left-hand,0.7378,0.2622
2,2.5,right-hand,0.1525,0.8475
2,2.5,left-hand,0.5515,0.4485
2,2.5,right-hand,0.2094,0.7906
2,2.5,right-hand,0.3903,0.6097
2,2.5,left-hand,0.0199,0.9801
2,2.5,right-hand,0.361,0.639
2,2.5,left-hand,0.9962,0.0038
2,2.5,left-hand,0.9896,0.0104
2,2.5,right-hand,0.5663,0.4337
2,2.5,left-hand,0.892,0.108
2,2.5,left-hand,0.2941,0.7059
2,2.5,right-hand,0.7222,0.2778
2,2.5,right-hand,0.9916,0.0084
2,2.5,right-hand,0.0229,0.9771
2,2.5,right-hand,0.2752,0.7248
2,2.5,left-hand,0.5314,0.4686
2,2.5,right-hand,0.6583,0.3417
2,2.5,left-hand,0.6447,0.3553
2,2.5,right-hand,0.6761,0.3239
2,2.5,right-hand,0.3751,0.6249
2,2.5,left-hand,0.9892,0.0108
2,2.5,right-hand,0.9213,0.0787
2,2.5,left-hand,0.9967,0.0033
2,2.5,right-hand,0.6437,0.3563
2,2.5,right-hand,0.3541,0.6459
2,2.5,left-hand,0.7313,0.2687
2,2.5,left-hand,0.7402,0.2598
2,2.5,right-hand,0.9486,0.0514
2,2.5,left-hand,0.6248,0.3752
2,2.5,left-hand,0.8586,0.1414
3,2.5,right-hand,0.6163,0.3837
3,2.5,left-hand,0.7415,0.2585
3,2.5,right-hand,0.2584,0.7416
3,2.5,right-hand,0.029,0.971
3,2.5,right-hand,0.0165,0.9835
3,2.5,left-hand,0.3997,0.6003
3,2.5,left-hand,0.0299,0.9701
3,2.5,left-hand,0.8779,0.1221
3,2.5,right-hand,0.5476,0.4524
3,2.5,left-hand,0.9319,0.0681
3,2.5,right-hand,0.0543,0.9457
3,2.5,right-hand,0.0009,0.9991
3,2.5,left-hand,0.937,0.063
3,2.5,left-hand,0.2839,0.7161
3,2.5,left-hand,0.0277,0.9723
3,2.5,right-hand,0.8597,0.1403
3,2.5,left-hand,0.0096,0.9904
3,2.5,right-hand,0.0085,0.9915
3,2.5,right-hand,0.5622,0.4378
3,2.5,left-hand,0.9969,0.0031
3,2.5,right-hand,0.8946,0.1054
3,2.5,left-hand,0.2904,0.7096
3,2.5,right-hand,0.7853,0.2147
3,2.5,left-hand,0.6202,0.3798
3,2.5,right-hand,0.0422,0.9578
3,2.5,left-hand,0.788,0.212
3,2.5,right-hand,0.0214,0.9786
3,2.5,left-hand,0.3756,0.6244
3,2.5,right-hand,0.0107,0.9893
3,2.5,right-hand,0.019,0.981
3,2.5,left-hand,0.0355,0.9645
3,2.5,right-hand,0.504,0.496
3,2.5,left-hand,0.1316,0.8684
3,2.5,right-hand,0.993,0.007
3,2.5,left-hand,0.7301,0.2699
3,2.5,right-hand,0.1654,0.8346
3,2.5,right-hand,0.0051,0.9949
3,2.5,left-hand,0.7029,0.2971
3,2.5,right-hand,0.4152,0.5848
3,2.5,left-hand,0.0704,0.9296
3,2.5,left-hand,0.0339,0.9661
3,2.5,left-hand,0.3652,0.6348
3,2.5,right-hand,0.2349,0.7651
3,2.5,right-hand,0.935,0.065
3,2.5,left-hand,0.1318,0.8682
3,2.5,left-hand,0.998,0.002
3,2.5,right-hand,0.0001,0.9999
3,2.5,right-hand,0.2282,0.7718
3,2.5,left-hand,0.9933,0.0067
3,2.5,left-hand,0.7276,0.2724
3,2.5,right-hand,0.998,0.002
3,2.5,left-hand,0.0672,0.9328
3,2.5,right-hand,0.448,0.552
3,2.5,left-hand,0.1253,0.8747
3,2.5,left-hand,0.5595,0.4405
3,2.5,right-hand,0.0916,0.9084
3,2.5,left-hand,0.1081,0.8919
3,2.5,right-hand,0.3863,0.6137
4,2.5,right-hand,0.3477,0.6523
4,2.5,left-hand,0.9945,0.0055
4,2.5,left-hand,0.926,0.074
4,2.5,right-hand,0.0,1.0
4,2.5,right-hand,0.0091,0.9909
4,2.5,left-hand,0.1978,0.8022
4,2.5,left-hand,0.9715,0.0285
4,2.5,right-hand,0.4113,0.5887
4,2.5,right-hand,0.949,0.051
4,2.5,left-hand,0.9238,0.0762
4,2.5,left-hand,0.0287,0.9713
4,2.5,right-hand,0.9607,0.0393
4,2.5,right-hand,0.7835,0.2165
4,2.5,right-hand,0.0341,0.9659
4,2.5,right-hand,0.0197,0.9803
4,2.5,left-hand,0.9488,0.0512
4,2.5,left-hand,0.9898,0.0102
4,2.5,right-hand,0.023,0.977
4,2.5,right-hand,0.5249,0.4751
4,2.5,left-hand,0.0939,0.9061
4,2.5,left-hand,0.2572,0.7428
4,2.5,right-hand,0.8452,0.1548
4,2.5,left-hand,0.9987,0.0013
4,2.5,left-hand,0.9508,0.0492
4,2.5,right-hand,0.0359,0.9641
4,2.5,left-hand,0.1272,0.8728
4,2.5,left-hand,0.2418,0.7582
4,2.5,left-hand,0.9799,0.0201
4,2.5,right-hand,0.0552,0.9448
4,2.5,left-hand,0.4498,0.5502
4,2.5,right-hand,0.4941,0.5059
4,2.5,left-hand,0.3077,0.6923
4,2.5,right-hand,0.3637,0.6363
4,2.5,left-hand,0.9635,0.0365
4,2.5,left-hand,0.9999,0.0001
4,2.5,right-hand,0.0114,0.9886
4,2.5,left-hand,0.1085,0.8915
4,2.5,left-hand,0.5735,0.4265
4,2.5,left-hand,0.8852,0.1148
4,2.5,right-hand,0.5345,0.4655
4,2.5,left-hand,0.1394,0.8606
4,2.5,right-hand,0.4869,0.5131
4,2.5,right-hand,0.26,0.74
4,2.5,left-hand,0.7528,0.2472
4,2.5,right-hand,0.8978,0.1022
4,2.5,right-hand,0.37,0.63
4,2.5,left-hand,0.0826,0.9174
4,2.5,right-hand,0.664,0.336
4,2.5,right-hand,0.0004,0.9996
4,2.5,right-hand,0.5423,0.4577
4,2.5,left-hand,0.055,0.945
4,2.5,right-hand,0.3403,0.6597
4,2.5,right-hand,0.0179,0.9821
4,2.5,right-hand,0.255,0.745
4,2.5,left-hand,0.1609,0.8391
4,2.5,left-hand,0.1192,0.8808
4,2.5,right-hand,0.1615,0.8385
5,2.5,right-hand,0.3652,0.6348
5,2.5,left-hand,0.9559,0.0441
5,2.5,left-hand,0.1792,0.8208
5,2.5,left-hand,0.3404,0.6596
5,2.5,right-hand,0.0524,0.9476
5,2.5,right-hand,0.893,0.107
5,2.5,right-hand,0.0336,0.9664
5,2.5,right-hand,0.2028,0.7972
5,2.5,left-hand,0.8668,0.1332
5,2.5,right-hand,0.7719,0.2281
5,2.5,left-hand,0.0984,0.9016
5,2.5,left-hand,0.3347,0.6653
5,2.5,left-hand,0.3261,0.6739
5,2.5,left-hand,0.82,0.18
5,2.5,right-hand,0.9511,0.0489
5,2.5,right-hand,0.0556,0.9444
5,2.5,left-hand,0.8115,0.1885
5,2.5,left-hand,0.032,0.968
5,2.5,left-hand,0.8093,0.1907
5,2.5,left-hand,0.7398,0.2602
5,2.5,right-hand,0.4423,0.5577
5,2.5,right-hand,0.0335,0.9665
5,2.5,left-hand,0.5193,0.4807
5,2.5,left-hand,0.5132,0.4868
5,2.5,right-hand,0.9804,0.0196
5,2.5,right-hand,0.8263,0.1737
5,2.5,right-hand,0.7897,0.2103
5,2.5,right-hand,0.2019,0.7981
5,2.5,left-hand,0.6941,0.3059
5,2.5,left-hand,0.2617,0.7383
