fold,tmin,true_label,left-hand,right-hand
1,2.5,left-hand,0.9337,0.0663
1,2.5,left-hand,0.5051,0.4949
1,2.5,right-hand,0.4646,0.5354
1,2.5,right-hand,0.2859,0.7141
1,2.5,left-hand,0.865,0.135
1,2.5,right-hand,0.9055,0.0945
1,2.5,right-hand,0.3401,0.6599
1,2.5,left-hand,0.6678,0.3322
1,2.5,left-hand,0.5167,0.4833
1,2.5,right-hand,0.6863,0.3137
1,2.5,right-hand,0.4656,0.5344
1,2.5,left-hand,0.1588,0.8412
1,2.5,left-hand,0.8048,0.1952
1,2.5,right-hand,0.136,0.864
1,2.5,left-hand,0.9503,0.0497
1,2.5,left-hand,0.2828,0.7172
1,2.5,left-hand,0.779,0.221
1,2.5,right-hand,0.1677,0.8323
1,2.5,right-hand,0.1001,0.8999
1,2.5,right-hand,0.8792,0.1208
1,2.5,left-hand,0.9138,0.0862
1,2.5,left-hand,0.9361,0.0639
1,2.5,right-hand,0.4293,0.5707
1,2.5,left-hand,0.1719,0.8281
1,2.5,left-hand,0.853,0.147
1,2.5,left-hand,0.5113,0.4887
1,2.5,left-hand,0.9045,0.0955
1,2.5,right-hand,0.5183,0.4817
1,2.5,right-hand,0.6059,0.3941
1,2.5,left-hand,0.9311,0.0689
1,2.5,right-hand,0.4084,0.5916
1,2.5,right-hand,0.4859,0.5141
1,2.5,right-hand,0.3835,0.6165
1,2.5,right-hand,0.3344,0.6656
1,2.5,left-hand,0.3705,0.6295
1,2.5,left-hand,0.6787,0.3213
1,2.5,right-hand,0.6686,0.3314
1,2.5,right-hand,0.7535,0.2465
1,2.5,left-hand,0.6769,0.3231
1,2.5,left-hand,0.2926,0.7074
1,2.5,right-hand,0.135,0.865
1,2.5,left-hand,0.696,0.304
1,2.5,left-hand,0.5348,0.4652
1,2.5,right-hand,0.1232,0.8768
1,2.5,left-hand,0.6985,0.3015
1,2.5,left-hand,0.3079,0.6921
1,2.5,right-hand,0.2572,0.7428
1,2.5,right-hand,0.3733,0.6267
1,2.5,right-hand,0.1196,0.8804
1,2.5,left-hand,0.696,0.304
1,2.5,right-hand,0.307,0.693
1,2.5,right-hand,0.2452,0.7548
1,2.5,right-hand,0.3965,0.6035
1,2.5,left-hand,0.3629,0.6371
1,2.5,right-hand,0.1929,0.8071
1,2.5,left-hand,0.2322,0.7678
1,2.5,right-hand,0.217,0.783
1,2.5,left-hand,0.8389,0.1611
2,2.5,right-hand,0.7956,0.2044
2,2.5,left-hand,0.9703,0.0297
2,2.5,right-hand,0.7989,0.2011
2,2.5,right-hand,0.8242,0.1758
2,2.5,right-hand,0.1298,0.8702
2,2.5,left-hand,0.7017,0.2983
2,2.5,right-hand,0.1787,0.8213
2,2.5,right-hand,0.3931,0.6069
2,2.5,right-hand,0.0858,0.9142
2,2.5,left-hand,0.7846,0.2154
2,2.5,right-hand,0.7853,0.2147
2,2.5,left-hand,0.8936,0.1064
2,2.5,left-hand,0.7285,0.2715
2,2.5,left-hand,0.8596,0.1404
2,2.5,right-hand,0.5319,0.4681
2,2.5,left-hand,0.932,0.068
2,2.5,left-hand,0.7213,0.2787
2,2.5,right-hand,0.7811,0.2189
2,2.5,left-hand,0.7856,0.2144
2,2.5,right-hand,0.8239,0.1761
2,2.5,left-hand,0.8958,0.1042
2,2.5,right-hand,0.1983,0.8017
2,2.5,right-hand,0.5999,0.4001
2,2.5,left-hand,0.965,0.035
2,2.5,left-hand,0.7293,0.2707
2,2.5,right-hand,0.6015,0.3985
2,2.5,left-hand,0.8243,0.1757
2,2.5,right-hand,0.4801,0.5199
2,2.5,left-hand,0.0416,0.9584
2,2.5,right-hand,0.2013,0.7987
2,2.5,left-hand,0.1127,0.8873
2,2.5,left-hand,0.3379,0.6621
2,2.5,right-hand,0.0198,0.9802
2,2.5,left-hand,0.8347,0.1653
2,2.5,right-hand,0.4301,0.5699
2,2.5,left-hand,0.5399,0.4601
2,2.5,right-hand,0.7593,0.2407
2,2.5,left-hand,0.5662,0.4338
2,2.5,right-hand,0.0165,0.9835
2,2.5,right-hand,0.3998,0.6002
2,2.5,left-hand,0.8178,0.1822
2,2.5,left-hand,0.5455,0.4545
2,2.5,left-hand,0.5734,0.4266
2,2.5,right-hand,0.1033,0.8967
2,2.5,left-hand,0.8249,0.1751
2,2.5,right-hand,0.7247,0.2753
2,2.5,left-hand,0.8292,0.1708
2,2.5,left-hand,0.7264,0.2736
2,2.5,right-hand,0.6492,0.3508
2,2.5,left-hand,0.973,0.027
2,2.5,right-hand,0.6922,0.3078
2,2.5,right-hand,0.2056,0.7944
2,2.5,left-hand,0.6879,0.3121
2,2.5,right-hand,0.2459,0.7541
2,2.5,left-hand,0.6795,0.3205
2,2.5,left-hand,0.4247,0.5753
2,2.5,right-hand,0.5606,0.4394
2,2.5,right-hand,0.1327,0.8673
3,2.5,left-hand,0.9697,0.0303
3,2.5,right-hand,0.5316,0.4684
3,2.5,left-hand,0.9885,0.0115
3,2.5,left-hand,0.9736,0.0264
3,2.5,left-hand,0.964,0.036
3,2.5,right-hand,0.073,0.927
3,2.5,right-hand,0.8992,0.1008
