fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0001,0.9999
1,3.5,right-hand,0.0012,0.9988
1,3.5,right-hand,0.0807,0.9193
1,3.5,right-hand,0.0631,0.9369
1,3.5,right-hand,0.3976,0.6024
1,3.5,right-hand,0.1267,0.8733
1,3.5,left-hand,0.9614,0.0386
1,3.5,left-hand,0.9505,0.0495
1,3.5,left-hand,0.8721,0.1279
1,3.5,left-hand,0.9591,0.0409
1,3.5,left-hand,0.9683,0.0317
1,3.5,right-hand,0.0412,0.9588
1,3.5,left-hand,0.6145,0.3855
1,3.5,right-hand,0.0144,0.9856
1,3.5,right-hand,0.0001,0.9999
1,3.5,right-hand,0.3159,0.6841
1,3.5,right-hand,0.2591,0.7409
1,3.5,right-hand,0.0027,0.9973
1,3.5,left-hand,0.9371,0.0629
1,3.5,left-hand,0.869,0.131
1,3.5,left-hand,0.9809,0.0191
1,3.5,left-hand,0.9332,0.0668
1,3.5,left-hand,0.3847,0.6153
1,3.5,left-hand,0.2311,0.7689
2,3.5,right-hand,0.9149,0.0851
2,3.5,right-hand,0.53,0.47
2,3.5,right-hand,0.6592,0.3408
2,3.5,left-hand,0.8909,0.1091
2,3.5,left-hand,0.983,0.017
2,3.5,left-hand,0.9591,0.0409
2,3.5,right-hand,0.0052,0.9948
2,3.5,right-hand,0.4324,0.5676
2,3.5,left-hand,0.6432,0.3568
2,3.5,right-hand,0.0944,0.9056
2,3.5,left-hand,0.8991,0.1009
2,3.5,left-hand,0.9255,0.0745
2,3.5,left-hand,0.9059,0.0941
2,3.5,left-hand,0.4655,0.5345
2,3.5,left-hand,0.5209,0.4791
2,3.5,right-hand,0.4046,0.5954
2,3.5,right-hand,0.7727,0.2273
2,3.5,right-hand,0.1076,0.8924
2,3.5,right-hand,0.4953,0.5047
2,3.5,right-hand,0.3785,0.6215
2,3.5,right-hand,0.3779,0.6221
2,3.5,left-hand,0.9168,0.0832
2,3.5,left-hand,0.9618,0.0382
2,3.5,left-hand,0.9768,0.0232
3,3.5,right-hand,0.2005,0.7995
3,3.5,right-hand,0.4228,0.5772
3,3.5,left-hand,0.434,0.566
3,3.5,left-hand,0.7869,0.2131
3,3.5,left-hand,0.8995,0.1005
3,3.5,right-hand,0.4642,0.5358
3,3.5,right-hand,0.08,0.92
3,3.5,right-hand,0.4172,0.5828
3,3.5,right-hand,0.0587,0.9413
3,3.5,left-hand,0.867,0.133
3,3.5,left-hand,0.5152,0.4848
3,3.5,left-hand,0.7073,0.2927
3,3.5,right-hand,0.9408,0.0592
3,3.5,right-hand,0.1186,0.8814
3,3.5,right-hand,0.1473,0.8527
3,3.5,right-hand,0.9346,0.0654
3,3.5,left-hand,0.1685,0.8315
3,3.5,right-hand,0.0061,0.9939
3,3.5,right-hand,0.2134,0.7866
3,3.5,left-hand,0.6777,0.3223
3,3.5,left-hand,0.8066,0.1934
3,3.5,left-hand,0.7693,0.2307
3,3.5,left-hand,0.8646,0.1354
3,3.5,left-hand,0.8623,0.1377
4,3.5,right-hand,0.0001,0.9999
4,3.5,right-hand,0.1066,0.8934
4,3.5,right-hand,0.0022,0.9978
4,3.5,right-hand,0.5846,0.4154
4,3.5,left-hand,0.2116,0.7884
4,3.5,left-hand,0.9924,0.0076
4,3.5,left-hand,0.9721,0.0279
4,3.5,right-hand,0.0337,0.9663
4,3.5,left-hand,0.2385,0.7615
4,3.5,left-hand,0.2159,0.7841
4,3.5,left-hand,0.2666,0.7334
4,3.5,left-hand,0.6196,0.3804
4,3.5,right-hand,0.0022,0.9978
4,3.5,right-hand,0.237,0.763
4,3.5,left-hand,0.1714,0.8286
4,3.5,right-hand,0.0023,0.9977
4,3.5,right-hand,0.7646,0.2354
4,3.5,right-hand,0.0013,0.9987
4,3.5,right-hand,0.0637,0.9363
4,3.5,right-hand,0.0005,0.9995
4,3.5,left-hand,0.8809,0.1191
4,3.5,left-hand,0.9907,0.0093
4,3.5,left-hand,0.9465,0.0535
4,3.5,left-hand,0.9975,0.0025
5,3.5,right-hand,0.2778,0.7222
5,3.5,right-hand,0.2242,0.7758
5,3.5,right-hand,0.637,0.363
5,3.5,right-hand,0.0448,0.9552
5,3.5,right-hand,0.223,0.777
5,3.5,left-hand,0.9955,0.0045
5,3.5,left-hand,0.9587,0.0413
5,3.5,left-hand,0.9809,0.0191
5,3.5,left-hand,0.8635,0.1365
5,3.5,left-hand,0.9736,0.0264
5,3.5,left-hand,0.9975,0.0025
5,3.5,right-hand,0.0618,0.9382
5,3.5,right-hand,0.0047,0.9953
5,3.5,left-hand,0.8788,0.1212
5,3.5,right-hand,0.1779,0.8221
5,3.5,right-hand,0.0015,0.9985
5,3.5,left-hand,0.7309,0.2691
5,3.5,left-hand,0.4831,0.5169
5,3.5,left-hand,0.7819,0.2181
5,3.5,right-hand,0.0047,0.9953
5,3.5,right-hand,0.0215,0.9785
5,3.5,right-hand,0.3244,0.6756
5,3.5,left-hand,0.9841,0.0159
5,3.5,left-hand,0.9942,0.0058
