fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0002,0.9998
1,3.5,right-hand,0.0006,0.9994
1,3.5,right-hand,0.0021,0.9979
1,3.5,right-hand,0.005,0.995
1,3.5,right-hand,0.3809,0.6191
1,3.5,right-hand,0.0012,0.9988
1,3.5,left-hand,0.9997,0.0003
1,3.5,left-hand,0.9739,0.0261
1,3.5,left-hand,0.8731,0.1269
1,3.5,left-hand,0.9969,0.0031
1,3.5,left-hand,0.9999,0.0001
1,3.5,right-hand,0.1245,0.8755
1,3.5,left-hand,0.8492,0.1508
1,3.5,right-hand,0.0193,0.9807
1,3.5,right-hand,0.015,0.985
1,3.5,right-hand,0.0137,0.9863
1,3.5,right-hand,0.8446,0.1554
1,3.5,right-hand,0.4179,0.5821
1,3.5,left-hand,0.9919,0.0081
1,3.5,left-hand,0.9407,0.0593
1,3.5,left-hand,0.9907,0.0093
1,3.5,left-hand,0.9861,0.0139
1,3.5,left-hand,0.7809,0.2191
1,3.5,left-hand,0.9667,0.0333
2,3.5,right-hand,0.033,0.967
2,3.5,right-hand,0.0,1.0
2,3.5,right-hand,0.0462,0.9538
2,3.5,left-hand,0.9998,0.0002
2,3.5,left-hand,0.9999,0.0001
2,3.5,left-hand,1.0,0.0
2,3.5,right-hand,0.0,1.0
2,3.5,right-hand,0.0669,0.9331
2,3.5,left-hand,0.9922,0.0078
2,3.5,right-hand,0.0004,0.9996
2,3.5,left-hand,0.5479,0.4521
2,3.5,left-hand,0.843,0.157
2,3.5,left-hand,0.9472,0.0528
2,3.5,left-hand,0.0297,0.9703
2,3.5,left-hand,0.1196,0.8804
2,3.5,right-hand,0.2275,0.7725
2,3.5,right-hand,0.3306,0.6694
2,3.5,right-hand,0.006,0.994
2,3.5,right-hand,0.3054,0.6946
2,3.5,right-hand,0.073,0.927
2,3.5,right-hand,0.31,0.69
2,3.5,left-hand,0.9992,0.0008
2,3.5,left-hand,0.9987,0.0013
2,3.5,left-hand,0.0524,0.9476
3,3.5,right-hand,0.0382,0.9618
3,3.5,right-hand,0.998,0.002
3,3.5,left-hand,0.919,0.081
3,3.5,left-hand,0.979,0.021
3,3.5,left-hand,0.9984,0.0016
3,3.5,right-hand,0.0012,0.9988
3,3.5,right-hand,0.0003,0.9997
3,3.5,right-hand,0.0316,0.9684
3,3.5,right-hand,0.013,0.987
3,3.5,left-hand,0.9969,0.0031
3,3.5,left-hand,0.986,0.014
3,3.5,left-hand,0.9739,0.0261
3,3.5,right-hand,0.9923,0.0077
3,3.5,right-hand,0.0014,0.9986
3,3.5,right-hand,0.0145,0.9855
3,3.5,right-hand,0.8817,0.1183
3,3.5,left-hand,0.5752,0.4248
3,3.5,right-hand,0.002,0.998
3,3.5,right-hand,0.0109,0.9891
3,3.5,left-hand,0.0139,0.9861
3,3.5,left-hand,0.9808,0.0192
3,3.5,left-hand,0.991,0.009
3,3.5,left-hand,0.9948,0.0052
3,3.5,left-hand,0.9443,0.0557
4,3.5,right-hand,0.0001,0.9999
4,3.5,right-hand,0.003,0.997
4,3.5,right-hand,0.0278,0.9722
4,3.5,right-hand,0.0032,0.9968
4,3.5,left-hand,0.7316,0.2684
4,3.5,left-hand,0.988,0.012
4,3.5,left-hand,0.8295,0.1705
4,3.5,right-hand,0.0627,0.9373
4,3.5,left-hand,0.8354,0.1646
4,3.5,left-hand,0.965,0.035
4,3.5,left-hand,0.48,0.52
4,3.5,left-hand,0.9474,0.0526
4,3.5,right-hand,0.0004,0.9996
4,3.5,right-hand,0.0172,0.9828
4,3.5,left-hand,0.4784,0.5216
4,3.5,right-hand,0.5321,0.4679
4,3.5,right-hand,1.0,0.0
4,3.5,right-hand,0.022,0.978
4,3.5,right-hand,0.0003,0.9997
4,3.5,right-hand,0.0235,0.9765
4,3.5,left-hand,0.9944,0.0056
4,3.5,left-hand,0.7258,0.2742
4,3.5,left-hand,0.9992,0.0008
4,3.5,left-hand,0.9931,0.0069
5,3.5,right-hand,0.6908,0.3092
5,3.5,right-hand,0.1036,0.8964
5,3.5,right-hand,0.047,0.953
5,3.5,right-hand,0.0028,0.9972
5,3.5,right-hand,0.0256,0.9744
5,3.5,left-hand,0.9947,0.0053
5,3.5,left-hand,0.9963,0.0037
5,3.5,left-hand,0.9812,0.0188
5,3.5,left-hand,0.9718,0.0282
5,3.5,left-hand,0.9897,0.0103
5,3.5,left-hand,0.9959,0.0041
5,3.5,right-hand,0.1082,0.8918
5,3.5,right-hand,0.0053,0.9947
5,3.5,left-hand,0.9272,0.0728
5,3.5,right-hand,0.8859,0.1141
5,3.5,right-hand,0.0299,0.9701
5,3.5,left-hand,0.9277,0.0723
5,3.5,left-hand,0.7889,0.2111
5,3.5,left-hand,0.2935,0.7065
5,3.5,right-hand,0.0373,0.9627
5,3.5,right-hand,0.459,0.541
5,3.5,right-hand,0.9701,0.0299
5,3.5,left-hand,0.9426,0.0574
5,3.5,left-hand,0.5308,0.4692
