fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0025,0.9975
1,3.5,right-hand,0.0418,0.9582
1,3.5,right-hand,0.4637,0.5363
1,3.5,right-hand,0.213,0.787
1,3.5,right-hand,0.8165,0.1835
1,3.5,right-hand,0.0844,0.9156
1,3.5,left-hand,0.7829,0.2171
1,3.5,left-hand,0.8259,0.1741
1,3.5,left-hand,0.645,0.355
1,3.5,left-hand,0.9058,0.0942
1,3.5,left-hand,0.7088,0.2912
1,3.5,right-hand,0.4908,0.5092
1,3.5,left-hand,0.8326,0.1674
1,3.5,right-hand,0.0249,0.9751
1,3.5,right-hand,0.0153,0.9847
1,3.5,right-hand,0.3533,0.6467
1,3.5,right-hand,0.527,0.473
1,3.5,right-hand,0.1472,0.8528
1,3.5,left-hand,0.8758,0.1242
1,3.5,left-hand,0.8962,0.1038
1,3.5,left-hand,0.9199,0.0801
1,3.5,left-hand,0.9351,0.0649
1,3.5,left-hand,0.698,0.302
1,3.5,left-hand,0.7337,0.2663
2,3.5,right-hand,0.8475,0.1525
2,3.5,right-hand,0.0815,0.9185
2,3.5,right-hand,0.118,0.882
2,3.5,left-hand,0.7007,0.2993
2,3.5,left-hand,0.9974,0.0026
2,3.5,left-hand,0.9954,0.0046
2,3.5,right-hand,0.0033,0.9967
2,3.5,right-hand,0.4769,0.5231
2,3.5,left-hand,0.5546,0.4454
2,3.5,right-hand,0.0472,0.9528
2,3.5,left-hand,0.5824,0.4176
2,3.5,left-hand,0.876,0.124
2,3.5,left-hand,0.712,0.288
2,3.5,left-hand,0.1613,0.8387
2,3.5,left-hand,0.6646,0.3354
2,3.5,right-hand,0.1766,0.8234
2,3.5,right-hand,0.7157,0.2843
2,3.5,right-hand,0.0264,0.9736
2,3.5,right-hand,0.3612,0.6388
2,3.5,right-hand,0.4199,0.5801
2,3.5,right-hand,0.3005,0.6995
2,3.5,left-hand,0.9761,0.0239
2,3.5,left-hand,0.9959,0.0041
2,3.5,left-hand,0.9916,0.0084
3,3.5,right-hand,0.2483,0.7517
3,3.5,right-hand,0.6547,0.3453
3,3.5,left-hand,0.7233,0.2767
3,3.5,left-hand,0.694,0.306
3,3.5,left-hand,0.7229,0.2771
3,3.5,right-hand,0.9814,0.0186
3,3.5,right-hand,0.0215,0.9785
3,3.5,right-hand,0.3601,0.6399
3,3.5,right-hand,0.0117,0.9883
3,3.5,left-hand,0.5713,0.4287
3,3.5,left-hand,0.1575,0.8425
3,3.5,left-hand,0.2662,0.7338
3,3.5,right-hand,0.3039,0.6961
3,3.5,right-hand,0.0177,0.9823
3,3.5,right-hand,0.0212,0.9788
3,3.5,right-hand,0.7652,0.2348
3,3.5,left-hand,0.6571,0.3429
3,3.5,right-hand,0.0008,0.9992
3,3.5,right-hand,0.251,0.749
3,3.5,left-hand,0.8535,0.1465
3,3.5,left-hand,0.9901,0.0099
3,3.5,left-hand,0.9972,0.0028
3,3.5,left-hand,0.9932,0.0068
3,3.5,left-hand,0.9816,0.0184
4,3.5,right-hand,0.0041,0.9959
4,3.5,right-hand,0.0777,0.9223
4,3.5,right-hand,0.0107,0.9893
4,3.5,right-hand,0.534,0.466
4,3.5,left-hand,0.4232,0.5768
4,3.5,left-hand,0.9147,0.0853
4,3.5,left-hand,0.9886,0.0114
4,3.5,right-hand,0.1214,0.8786
4,3.5,left-hand,0.3961,0.6039
4,3.5,left-hand,0.5395,0.4605
4,3.5,left-hand,0.371,0.629
4,3.5,left-hand,0.301,0.699
4,3.5,right-hand,0.0039,0.9961
4,3.5,right-hand,0.0343,0.9657
4,3.5,left-hand,0.054,0.946
4,3.5,right-hand,0.0291,0.9709
4,3.5,right-hand,0.3563,0.6437
4,3.5,right-hand,0.0054,0.9946
4,3.5,right-hand,0.0213,0.9787
4,3.5,right-hand,0.0051,0.9949
4,3.5,left-hand,0.9782,0.0218
4,3.5,left-hand,0.9536,0.0464
4,3.5,left-hand,0.8504,0.1496
4,3.5,left-hand,0.9918,0.0082
5,3.5,right-hand,0.5111,0.4889
5,3.5,right-hand,0.2702,0.7298
5,3.5,right-hand,0.2596,0.7404
5,3.5,right-hand,0.1496,0.8504
5,3.5,right-hand,0.0393,0.9607
5,3.5,left-hand,0.9077,0.0923
5,3.5,left-hand,0.9485,0.0515
5,3.5,left-hand,0.9702,0.0298
5,3.5,left-hand,0.7888,0.2112
5,3.5,left-hand,0.9921,0.0079
5,3.5,left-hand,0.9945,0.0055
5,3.5,right-hand,0.0576,0.9424
5,3.5,right-hand,0.0672,0.9328
5,3.5,left-hand,0.8077,0.1923
5,3.5,right-hand,0.4204,0.5796
5,3.5,right-hand,0.0034,0.9966
5,3.5,left-hand,0.5153,0.4847
5,3.5,left-hand,0.6424,0.3576
5,3.5,left-hand,0.9816,0.0184
5,3.5,right-hand,0.0978,0.9022
5,3.5,right-hand,0.0701,0.9299
5,3.5,right-hand,0.1488,0.8512
5,3.5,left-hand,0.9784,0.0216
5,3.5,left-hand,0.9495,0.0505
