fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0004,0.9996
1,3.5,right-hand,0.0016,0.9984
1,3.5,right-hand,0.0577,0.9423
1,3.5,right-hand,0.0318,0.9682
1,3.5,right-hand,0.9806,0.0194
1,3.5,right-hand,0.1218,0.8782
1,3.5,left-hand,0.9651,0.0349
1,3.5,left-hand,0.8643,0.1357
1,3.5,left-hand,0.6172,0.3828
1,3.5,left-hand,0.9772,0.0228
1,3.5,left-hand,0.9355,0.0645
1,3.5,right-hand,0.2074,0.7926
1,3.5,left-hand,0.9172,0.0828
1,3.5,right-hand,0.08,0.92
1,3.5,right-hand,0.0006,0.9994
1,3.5,right-hand,0.1367,0.8633
1,3.5,right-hand,0.0937,0.9063
1,3.5,right-hand,0.0391,0.9609
1,3.5,left-hand,0.9463,0.0537
1,3.5,left-hand,0.972,0.028
1,3.5,left-hand,0.9716,0.0284
1,3.5,left-hand,0.9964,0.0036
1,3.5,left-hand,0.802,0.198
1,3.5,left-hand,0.9185,0.0815
2,3.5,right-hand,0.8186,0.1814
2,3.5,right-hand,0.2215,0.7785
2,3.5,right-hand,0.1059,0.8941
2,3.5,left-hand,0.6724,0.3276
2,3.5,left-hand,0.9914,0.0086
2,3.5,left-hand,0.9789,0.0211
2,3.5,right-hand,0.0012,0.9988
2,3.5,right-hand,0.1397,0.8603
2,3.5,left-hand,0.5168,0.4832
2,3.5,right-hand,0.0859,0.9141
2,3.5,left-hand,0.4792,0.5208
2,3.5,left-hand,0.4933,0.5067
2,3.5,left-hand,0.2187,0.7813
2,3.5,left-hand,0.2745,0.7255
2,3.5,left-hand,0.399,0.601
2,3.5,right-hand,0.1589,0.8411
2,3.5,right-hand,0.4527,0.5473
2,3.5,right-hand,0.1095,0.8905
2,3.5,right-hand,0.5635,0.4365
2,3.5,right-hand,0.5881,0.4119
2,3.5,right-hand,0.6726,0.3274
2,3.5,left-hand,0.9861,0.0139
2,3.5,left-hand,0.9924,0.0076
2,3.5,left-hand,0.7948,0.2052
3,3.5,right-hand,0.6995,0.3005
3,3.5,right-hand,0.45,0.55
3,3.5,left-hand,0.5024,0.4976
3,3.5,left-hand,0.6918,0.3082
3,3.5,left-hand,0.8543,0.1457
3,3.5,right-hand,0.9994,0.0006
3,3.5,right-hand,0.0194,0.9806
3,3.5,right-hand,0.2973,0.7027
3,3.5,right-hand,0.0053,0.9947
3,3.5,left-hand,0.5315,0.4685
3,3.5,left-hand,0.4879,0.5121
3,3.5,left-hand,0.2282,0.7718
3,3.5,right-hand,0.089,0.911
3,3.5,right-hand,0.0447,0.9553
3,3.5,right-hand,0.0099,0.9901
3,3.5,right-hand,0.422,0.578
3,3.5,left-hand,0.9447,0.0553
3,3.5,right-hand,0.0006,0.9994
3,3.5,right-hand,0.3307,0.6693
3,3.5,left-hand,0.886,0.114
3,3.5,left-hand,0.9948,0.0052
3,3.5,left-hand,0.9993,0.0007
3,3.5,left-hand,0.999,0.001
3,3.5,left-hand,0.9979,0.0021
4,3.5,right-hand,0.007,0.993
4,3.5,right-hand,0.0278,0.9722
4,3.5,right-hand,0.0084,0.9916
4,3.5,right-hand,0.491,0.509
4,3.5,left-hand,0.1898,0.8102
4,3.5,left-hand,0.9731,0.0269
4,3.5,left-hand,0.9981,0.0019
4,3.5,right-hand,0.1623,0.8377
4,3.5,left-hand,0.2036,0.7964
4,3.5,left-hand,0.7526,0.2474
4,3.5,left-hand,0.6773,0.3227
4,3.5,left-hand,0.2626,0.7374
4,3.5,right-hand,0.0015,0.9985
4,3.5,right-hand,0.1159,0.8841
4,3.5,left-hand,0.1493,0.8507
4,3.5,right-hand,0.0051,0.9949
4,3.5,right-hand,0.8536,0.1464
4,3.5,right-hand,0.0068,0.9932
4,3.5,right-hand,0.0051,0.9949
4,3.5,right-hand,0.0024,0.9976
4,3.5,left-hand,0.9894,0.0106
4,3.5,left-hand,0.9785,0.0215
4,3.5,left-hand,0.0851,0.9149
4,3.5,left-hand,0.9285,0.0715
5,3.5,right-hand,0.7491,0.2509
5,3.5,right-hand,0.2929,0.7071
5,3.5,right-hand,0.1957,0.8043
5,3.5,right-hand,0.1998,0.8002
5,3.5,right-hand,0.0406,0.9594
5,3.5,left-hand,0.8686,0.1314
5,3.5,left-hand,0.9012,0.0988
5,3.5,left-hand,0.9273,0.0727
5,3.5,left-hand,0.8857,0.1143
5,3.5,left-hand,0.9623,0.0377
5,3.5,left-hand,0.9556,0.0444
5,3.5,right-hand,0.0407,0.9593
5,3.5,right-hand,0.1149,0.8851
5,3.5,left-hand,0.8234,0.1766
5,3.5,right-hand,0.7932,0.2068
5,3.5,right-hand,0.0372,0.9628
5,3.5,left-hand,0.4478,0.5522
5,3.5,left-hand,0.4288,0.5712
5,3.5,left-hand,0.8125,0.1875
5,3.5,right-hand,0.121,0.879
5,3.5,right-hand,0.1019,0.8981
5,3.5,right-hand,0.3427,0.6573
5,3.5,left-hand,0.9302,0.0698
5,3.5,left-hand,0.9165,0.0835
