fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0001,0.9999
1,3.5,right-hand,0.0007,0.9993
1,3.5,right-hand,0.0358,0.9642
1,3.5,right-hand,0.0363,0.9637
1,3.5,right-hand,0.6563,0.3437
1,3.5,right-hand,0.0475,0.9525
1,3.5,left-hand,0.9971,0.0029
1,3.5,left-hand,0.9792,0.0208
1,3.5,left-hand,0.6051,0.3949
1,3.5,left-hand,0.9,0.1
1,3.5,left-hand,0.987,0.013
1,3.5,right-hand,0.0142,0.9858
1,3.5,left-hand,0.9024,0.0976
1,3.5,right-hand,0.0157,0.9843
1,3.5,right-hand,0.0001,0.9999
1,3.5,right-hand,0.1331,0.8669
1,3.5,right-hand,0.0171,0.9829
1,3.5,right-hand,0.0023,0.9977
1,3.5,left-hand,0.9463,0.0537
1,3.5,left-hand,0.931,0.069
1,3.5,left-hand,0.9889,0.0111
1,3.5,left-hand,0.9695,0.0305
1,3.5,left-hand,0.891,0.109
1,3.5,left-hand,0.5628,0.4372
2,3.5,right-hand,0.8501,0.1499
2,3.5,right-hand,0.5999,0.4001
2,3.5,right-hand,0.5284,0.4716
2,3.5,left-hand,0.8037,0.1963
2,3.5,left-hand,0.9573,0.0427
2,3.5,left-hand,0.942,0.058
2,3.5,right-hand,0.0039,0.9961
2,3.5,right-hand,0.2589,0.7411
2,3.5,left-hand,0.7022,0.2978
2,3.5,right-hand,0.2841,0.7159
2,3.5,left-hand,0.913,0.087
2,3.5,left-hand,0.9388,0.0612
2,3.5,left-hand,0.8957,0.1043
2,3.5,left-hand,0.5852,0.4148
2,3.5,left-hand,0.3533,0.6467
2,3.5,right-hand,0.4104,0.5896
2,3.5,right-hand,0.6902,0.3098
2,3.5,right-hand,0.2012,0.7988
2,3.5,right-hand,0.5647,0.4353
2,3.5,right-hand,0.4292,0.5708
2,3.5,right-hand,0.4891,0.5109
2,3.5,left-hand,0.8765,0.1235
2,3.5,left-hand,0.9445,0.0555
2,3.5,left-hand,0.9093,0.0907
3,3.5,right-hand,0.0786,0.9214
3,3.5,right-hand,0.3544,0.6456
3,3.5,left-hand,0.2958,0.7042
3,3.5,left-hand,0.8417,0.1583
3,3.5,left-hand,0.3497,0.6503
3,3.5,right-hand,0.8604,0.1396
3,3.5,right-hand,0.0282,0.9718
3,3.5,right-hand,0.1689,0.8311
3,3.5,right-hand,0.0655,0.9345
3,3.5,left-hand,0.6407,0.3593
3,3.5,left-hand,0.067,0.933
3,3.5,left-hand,0.2412,0.7588
3,3.5,right-hand,0.3019,0.6981
3,3.5,right-hand,0.009,0.991
3,3.5,right-hand,0.0204,0.9796
3,3.5,right-hand,0.532,0.468
3,3.5,left-hand,0.3514,0.6486
3,3.5,right-hand,0.0007,0.9993
3,3.5,right-hand,0.1214,0.8786
3,3.5,left-hand,0.6683,0.3317
3,3.5,left-hand,0.9804,0.0196
3,3.5,left-hand,0.9907,0.0093
3,3.5,left-hand,0.994,0.006
3,3.5,left-hand,0.9776,0.0224
4,3.5,right-hand,0.0041,0.9959
4,3.5,right-hand,0.0561,0.9439
4,3.5,right-hand,0.0092,0.9908
4,3.5,right-hand,0.5789,0.4211
4,3.5,left-hand,0.1173,0.8827
4,3.5,left-hand,0.9368,0.0632
4,3.5,left-hand,0.9723,0.0277
4,3.5,right-hand,0.1841,0.8159
4,3.5,left-hand,0.1319,0.8681
4,3.5,left-hand,0.7167,0.2833
4,3.5,left-hand,0.301,0.699
4,3.5,left-hand,0.5107,0.4893
4,3.5,right-hand,0.0058,0.9942
4,3.5,right-hand,0.0597,0.9403
4,3.5,left-hand,0.0987,0.9013
4,3.5,right-hand,0.0343,0.9657
4,3.5,right-hand,0.5862,0.4138
4,3.5,right-hand,0.0066,0.9934
4,3.5,right-hand,0.0115,0.9885
4,3.5,right-hand,0.0051,0.9949
4,3.5,left-hand,0.9819,0.0181
4,3.5,left-hand,0.9439,0.0561
4,3.5,left-hand,0.2397,0.7603
4,3.5,left-hand,0.9811,0.0189
5,3.5,right-hand,0.5471,0.4529
5,3.5,right-hand,0.1612,0.8388
5,3.5,right-hand,0.172,0.828
5,3.5,right-hand,0.2625,0.7375
5,3.5,right-hand,0.0284,0.9716
5,3.5,left-hand,0.8742,0.1258
5,3.5,left-hand,0.8404,0.1596
5,3.5,left-hand,0.9246,0.0754
5,3.5,left-hand,0.9231,0.0769
5,3.5,left-hand,0.9479,0.0521
5,3.5,left-hand,0.9733,0.0267
5,3.5,right-hand,0.0407,0.9593
5,3.5,right-hand,0.0447,0.9553
5,3.5,left-hand,0.835,0.165
5,3.5,right-hand,0.6994,0.3006
5,3.5,right-hand,0.046,0.954
5,3.5,left-hand,0.4628,0.5372
5,3.5,left-hand,0.5703,0.4297
5,3.5,left-hand,0.7883,0.2117
5,3.5,right-hand,0.0922,0.9078
5,3.5,right-hand,0.1008,0.8992
5,3.5,right-hand,0.4368,0.5632
5,3.5,left-hand,0.8793,0.1207
5,3.5,left-hand,0.9157,0.0843
