fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0051,0.9949
1,3.5,right-hand,0.0244,0.9756
1,3.5,right-hand,0.1802,0.8198
1,3.5,right-hand,0.0884,0.9116
1,3.5,right-hand,0.8329,0.1671
1,3.5,right-hand,0.051,0.949
1,3.5,left-hand,0.9299,0.0701
1,3.5,left-hand,0.8906,0.1094
1,3.5,left-hand,0.501,0.499
1,3.5,left-hand,0.8824,0.1176
1,3.5,left-hand,0.8987,0.1013
1,3.5,right-hand,0.4246,0.5754
1,3.5,left-hand,0.8864,0.1136
1,3.5,right-hand,0.0554,0.9446
1,3.5,right-hand,0.0282,0.9718
1,3.5,right-hand,0.3641,0.6359
1,3.5,right-hand,0.3852,0.6148
1,3.5,right-hand,0.266,0.734
1,3.5,left-hand,0.8705,0.1295
1,3.5,left-hand,0.9209,0.0791
1,3.5,left-hand,0.9159,0.0841
1,3.5,left-hand,0.9742,0.0258
1,3.5,left-hand,0.8845,0.1155
1,3.5,left-hand,0.9445,0.0555
2,3.5,right-hand,0.675,0.325
2,3.5,right-hand,0.162,0.838
2,3.5,right-hand,0.1912,0.8088
2,3.5,left-hand,0.7629,0.2371
2,3.5,left-hand,0.9913,0.0087
2,3.5,left-hand,0.9953,0.0047
2,3.5,right-hand,0.0033,0.9967
2,3.5,right-hand,0.2823,0.7177
2,3.5,left-hand,0.335,0.665
2,3.5,right-hand,0.0668,0.9332
2,3.5,left-hand,0.2922,0.7078
2,3.5,left-hand,0.4786,0.5214
2,3.5,left-hand,0.4446,0.5554
2,3.5,left-hand,0.1184,0.8816
2,3.5,left-hand,0.5937,0.4063
2,3.5,right-hand,0.4139,0.5861
2,3.5,right-hand,0.78,0.22
2,3.5,right-hand,0.035,0.965
2,3.5,right-hand,0.5898,0.4102
2,3.5,right-hand,0.4852,0.5148
2,3.5,right-hand,0.3269,0.6731
2,3.5,left-hand,0.977,0.023
2,3.5,left-hand,0.9864,0.0136
2,3.5,left-hand,0.9617,0.0383
3,3.5,right-hand,0.6035,0.3965
3,3.5,right-hand,0.2628,0.7372
3,3.5,left-hand,0.3992,0.6008
3,3.5,left-hand,0.8216,0.1784
3,3.5,left-hand,0.9383,0.0617
3,3.5,right-hand,0.9973,0.0027
3,3.5,right-hand,0.0759,0.9241
3,3.5,right-hand,0.4606,0.5394
3,3.5,right-hand,0.0129,0.9871
3,3.5,left-hand,0.3512,0.6488
3,3.5,left-hand,0.5701,0.4299
3,3.5,left-hand,0.2787,0.7213
3,3.5,right-hand,0.7693,0.2307
3,3.5,right-hand,0.0171,0.9829
3,3.5,right-hand,0.0474,0.9526
3,3.5,right-hand,0.4836,0.5164
3,3.5,left-hand,0.8428,0.1572
3,3.5,right-hand,0.0187,0.9813
3,3.5,right-hand,0.6348,0.3652
3,3.5,left-hand,0.5506,0.4494
3,3.5,left-hand,0.9623,0.0377
3,3.5,left-hand,0.9953,0.0047
3,3.5,left-hand,0.9919,0.0081
3,3.5,left-hand,0.9991,0.0009
4,3.5,right-hand,0.0047,0.9953
4,3.5,right-hand,0.0278,0.9722
4,3.5,right-hand,0.0083,0.9917
4,3.5,right-hand,0.6391,0.3609
4,3.5,left-hand,0.4119,0.5881
4,3.5,left-hand,0.8433,0.1567
4,3.5,left-hand,0.9926,0.0074
4,3.5,right-hand,0.0579,0.9421
4,3.5,left-hand,0.6438,0.3562
4,3.5,left-hand,0.5124,0.4876
4,3.5,left-hand,0.7507,0.2493
4,3.5,left-hand,0.3739,0.6261
4,3.5,right-hand,0.004,0.996
4,3.5,right-hand,0.3213,0.6787
4,3.5,left-hand,0.2949,0.7051
4,3.5,right-hand,0.0193,0.9807
4,3.5,right-hand,0.9942,0.0058
4,3.5,right-hand,0.012,0.988
4,3.5,right-hand,0.0189,0.9811
4,3.5,right-hand,0.0006,0.9994
4,3.5,left-hand,0.9826,0.0174
4,3.5,left-hand,0.9518,0.0482
4,3.5,left-hand,0.1208,0.8792
4,3.5,left-hand,0.8403,0.1597
5,3.5,right-hand,0.4355,0.5645
5,3.5,right-hand,0.4551,0.5449
5,3.5,right-hand,0.227,0.773
5,3.5,right-hand,0.241,0.759
5,3.5,right-hand,0.055,0.945
5,3.5,left-hand,0.856,0.144
5,3.5,left-hand,0.8237,0.1763
5,3.5,left-hand,0.8524,0.1476
5,3.5,left-hand,0.6867,0.3133
5,3.5,left-hand,0.9873,0.0127
5,3.5,left-hand,0.989,0.011
5,3.5,right-hand,0.0971,0.9029
5,3.5,right-hand,0.0786,0.9214
5,3.5,left-hand,0.7849,0.2151
5,3.5,right-hand,0.5951,0.4049
5,3.5,right-hand,0.0169,0.9831
5,3.5,left-hand,0.4522,0.5478
5,3.5,left-hand,0.599,0.401
5,3.5,left-hand,0.9168,0.0832
5,3.5,right-hand,0.1431,0.8569
5,3.5,right-hand,0.0436,0.9564
5,3.5,right-hand,0.0836,0.9164
5,3.5,left-hand,0.9488,0.0512
5,3.5,left-hand,0.863,0.137
