fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0003,0.9997
1,3.5,right-hand,0.0081,0.9919
1,3.5,right-hand,0.1367,0.8633
1,3.5,right-hand,0.0836,0.9164
1,3.5,right-hand,0.9108,0.0892
1,3.5,right-hand,0.066,0.934
1,3.5,left-hand,0.9364,0.0636
1,3.5,left-hand,0.8974,0.1026
1,3.5,left-hand,0.7515,0.2485
1,3.5,left-hand,0.9441,0.0559
1,3.5,left-hand,0.9577,0.0423
1,3.5,right-hand,0.1183,0.8817
1,3.5,left-hand,0.9862,0.0138
1,3.5,right-hand,0.0119,0.9881
1,3.5,right-hand,0.0024,0.9976
1,3.5,right-hand,0.0917,0.9083
1,3.5,right-hand,0.3775,0.6225
1,3.5,right-hand,0.0367,0.9633
1,3.5,left-hand,0.9663,0.0337
1,3.5,left-hand,0.9885,0.0115
1,3.5,left-hand,0.9942,0.0058
1,3.5,left-hand,0.9963,0.0037
1,3.5,left-hand,0.9113,0.0887
1,3.5,left-hand,0.8078,0.1922
2,3.5,right-hand,0.6093,0.3907
2,3.5,right-hand,0.2551,0.7449
2,3.5,right-hand,0.1736,0.8264
2,3.5,left-hand,0.8699,0.1301
2,3.5,left-hand,0.9839,0.0161
2,3.5,left-hand,0.9688,0.0312
2,3.5,right-hand,0.0007,0.9993
2,3.5,right-hand,0.2361,0.7639
2,3.5,left-hand,0.7154,0.2846
2,3.5,right-hand,0.226,0.774
2,3.5,left-hand,0.921,0.079
2,3.5,left-hand,0.8721,0.1279
2,3.5,left-hand,0.7271,0.2729
2,3.5,left-hand,0.6404,0.3596
2,3.5,left-hand,0.2362,0.7638
2,3.5,right-hand,0.3751,0.6249
2,3.5,right-hand,0.729,0.271
2,3.5,right-hand,0.1157,0.8843
2,3.5,right-hand,0.603,0.397
2,3.5,right-hand,0.438,0.562
2,3.5,right-hand,0.5444,0.4556
2,3.5,left-hand,0.9779,0.0221
2,3.5,left-hand,0.9942,0.0058
2,3.5,left-hand,0.9071,0.0929
3,3.5,right-hand,0.9046,0.0954
3,3.5,right-hand,0.3061,0.6939
3,3.5,left-hand,0.2804,0.7196
3,3.5,left-hand,0.8462,0.1538
3,3.5,left-hand,0.9105,0.0895
3,3.5,right-hand,0.9993,0.0007
3,3.5,right-hand,0.0507,0.9493
3,3.5,right-hand,0.299,0.701
3,3.5,right-hand,0.0074,0.9926
3,3.5,left-hand,0.3856,0.6144
3,3.5,left-hand,0.7405,0.2595
3,3.5,left-hand,0.5229,0.4771
3,3.5,right-hand,0.5479,0.4521
3,3.5,right-hand,0.0137,0.9863
3,3.5,right-hand,0.0593,0.9407
3,3.5,right-hand,0.5092,0.4908
3,3.5,left-hand,0.7879,0.2121
3,3.5,right-hand,0.0013,0.9987
3,3.5,right-hand,0.794,0.206
3,3.5,left-hand,0.7309,0.2691
3,3.5,left-hand,0.9793,0.0207
3,3.5,left-hand,0.9967,0.0033
3,3.5,left-hand,0.9966,0.0034
3,3.5,left-hand,0.9978,0.0022
4,3.5,right-hand,0.0052,0.9948
4,3.5,right-hand,0.0522,0.9478
4,3.5,right-hand,0.0053,0.9947
4,3.5,right-hand,0.3341,0.6659
4,3.5,left-hand,0.4495,0.5505
4,3.5,left-hand,0.9695,0.0305
4,3.5,left-hand,0.994,0.006
4,3.5,right-hand,0.2412,0.7588
4,3.5,left-hand,0.3536,0.6464
4,3.5,left-hand,0.7699,0.2301
4,3.5,left-hand,0.8465,0.1535
4,3.5,left-hand,0.1679,0.8321
4,3.5,right-hand,0.0043,0.9957
4,3.5,right-hand,0.0619,0.9381
4,3.5,left-hand,0.0718,0.9282
4,3.5,right-hand,0.0045,0.9955
4,3.5,right-hand,0.3847,0.6153
4,3.5,right-hand,0.003,0.997
4,3.5,right-hand,0.0023,0.9977
4,3.5,right-hand,0.0022,0.9978
4,3.5,left-hand,0.9863,0.0137
4,3.5,left-hand,0.9732,0.0268
4,3.5,left-hand,0.1636,0.8364
4,3.5,left-hand,0.9809,0.0191
5,3.5,right-hand,0.1799,0.8201
5,3.5,right-hand,0.2084,0.7916
5,3.5,right-hand,0.3893,0.6107
5,3.5,right-hand,0.0502,0.9498
5,3.5,right-hand,0.0391,0.9609
5,3.5,left-hand,0.9586,0.0414
5,3.5,left-hand,0.9033,0.0967
5,3.5,left-hand,0.9712,0.0288
5,3.5,left-hand,0.8909,0.1091
5,3.5,left-hand,0.9613,0.0387
5,3.5,left-hand,0.9855,0.0145
5,3.5,right-hand,0.0711,0.9289
5,3.5,right-hand,0.0405,0.9595
5,3.5,left-hand,0.8065,0.1935
5,3.5,right-hand,0.4752,0.5248
5,3.5,right-hand,0.016,0.984
5,3.5,left-hand,0.5814,0.4186
5,3.5,left-hand,0.6909,0.3091
5,3.5,left-hand,0.8726,0.1274
5,3.5,right-hand,0.0481,0.9519
5,3.5,right-hand,0.0482,0.9518
5,3.5,right-hand,0.4451,0.5549
5,3.5,left-hand,0.9702,0.0298
5,3.5,left-hand,0.9876,0.0124
