fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.001,0.999
1,3.5,right-hand,0.0298,0.9702
1,3.5,right-hand,0.1953,0.8047
1,3.5,right-hand,0.1087,0.8913
1,3.5,right-hand,0.8669,0.1331
1,3.5,right-hand,0.071,0.929
1,3.5,left-hand,0.9613,0.0387
1,3.5,left-hand,0.8032,0.1968
1,3.5,left-hand,0.7324,0.2676
1,3.5,left-hand,0.9153,0.0847
1,3.5,left-hand,0.8448,0.1552
1,3.5,right-hand,0.2437,0.7563
1,3.5,left-hand,0.8995,0.1005
1,3.5,right-hand,0.0195,0.9805
1,3.5,right-hand,0.0154,0.9846
1,3.5,right-hand,0.1441,0.8559
1,3.5,right-hand,0.3931,0.6069
1,3.5,right-hand,0.1042,0.8958
1,3.5,left-hand,0.8437,0.1563
1,3.5,left-hand,0.926,0.074
1,3.5,left-hand,0.9772,0.0228
1,3.5,left-hand,0.9725,0.0275
1,3.5,left-hand,0.9354,0.0646
1,3.5,left-hand,0.906,0.094
2,3.5,right-hand,0.6968,0.3032
2,3.5,right-hand,0.1122,0.8878
2,3.5,right-hand,0.2838,0.7162
2,3.5,left-hand,0.4328,0.5672
2,3.5,left-hand,0.9862,0.0138
2,3.5,left-hand,0.9821,0.0179
2,3.5,right-hand,0.0044,0.9956
2,3.5,right-hand,0.2953,0.7047
2,3.5,left-hand,0.6949,0.3051
2,3.5,right-hand,0.3087,0.6913
2,3.5,left-hand,0.8969,0.1031
2,3.5,left-hand,0.9583,0.0417
2,3.5,left-hand,0.8318,0.1682
2,3.5,left-hand,0.679,0.321
2,3.5,left-hand,0.3331,0.6669
2,3.5,right-hand,0.2469,0.7531
2,3.5,right-hand,0.7544,0.2456
2,3.5,right-hand,0.0728,0.9272
2,3.5,right-hand,0.3686,0.6314
2,3.5,right-hand,0.2385,0.7615
2,3.5,right-hand,0.4454,0.5546
2,3.5,left-hand,0.977,0.023
2,3.5,left-hand,0.9906,0.0094
2,3.5,left-hand,0.9219,0.0781
3,3.5,right-hand,0.0589,0.9411
3,3.5,right-hand,0.4814,0.5186
3,3.5,left-hand,0.8409,0.1591
3,3.5,left-hand,0.5474,0.4526
3,3.5,left-hand,0.5851,0.4149
3,3.5,right-hand,0.8908,0.1092
3,3.5,right-hand,0.0204,0.9796
3,3.5,right-hand,0.1286,0.8714
3,3.5,right-hand,0.0344,0.9656
3,3.5,left-hand,0.7128,0.2872
3,3.5,left-hand,0.1081,0.8919
3,3.5,left-hand,0.0849,0.9151
3,3.5,right-hand,0.1249,0.8751
3,3.5,right-hand,0.0049,0.9951
3,3.5,right-hand,0.0092,0.9908
3,3.5,right-hand,0.8429,0.1571
3,3.5,left-hand,0.6322,0.3678
3,3.5,right-hand,0.0012,0.9988
3,3.5,right-hand,0.221,0.779
3,3.5,left-hand,0.8052,0.1948
3,3.5,left-hand,0.9938,0.0062
3,3.5,left-hand,0.997,0.003
3,3.5,left-hand,0.9985,0.0015
3,3.5,left-hand,0.9927,0.0073
4,3.5,right-hand,0.0052,0.9948
4,3.5,right-hand,0.0626,0.9374
4,3.5,right-hand,0.0093,0.9907
4,3.5,right-hand,0.6873,0.3127
4,3.5,left-hand,0.1311,0.8689
4,3.5,left-hand,0.9061,0.0939
4,3.5,left-hand,0.9737,0.0263
4,3.5,right-hand,0.2103,0.7897
4,3.5,left-hand,0.1485,0.8515
4,3.5,left-hand,0.8003,0.1997
4,3.5,left-hand,0.575,0.425
4,3.5,left-hand,0.3711,0.6289
4,3.5,right-hand,0.0056,0.9944
4,3.5,right-hand,0.0674,0.9326
4,3.5,left-hand,0.0926,0.9074
4,3.5,right-hand,0.0282,0.9718
4,3.5,right-hand,0.5244,0.4756
4,3.5,right-hand,0.0131,0.9869
4,3.5,right-hand,0.0027,0.9973
4,3.5,right-hand,0.0023,0.9977
4,3.5,left-hand,0.9808,0.0192
4,3.5,left-hand,0.98,0.02
4,3.5,left-hand,0.2557,0.7443
4,3.5,left-hand,0.9497,0.0503
5,3.5,right-hand,0.5059,0.4941
5,3.5,right-hand,0.447,0.553
5,3.5,right-hand,0.2491,0.7509
5,3.5,right-hand,0.231,0.769
5,3.5,right-hand,0.0749,0.9251
5,3.5,left-hand,0.7411,0.2589
5,3.5,left-hand,0.7898,0.2102
5,3.5,left-hand,0.8581,0.1419
5,3.5,left-hand,0.7836,0.2164
5,3.5,left-hand,0.9524,0.0476
5,3.5,left-hand,0.9643,0.0357
5,3.5,right-hand,0.0378,0.9622
5,3.5,right-hand,0.0875,0.9125
5,3.5,left-hand,0.8359,0.1641
5,3.5,right-hand,0.847,0.153
5,3.5,right-hand,0.0645,0.9355
5,3.5,left-hand,0.3195,0.6805
5,3.5,left-hand,0.3679,0.6321
5,3.5,left-hand,0.6825,0.3175
5,3.5,right-hand,0.0677,0.9323
5,3.5,right-hand,0.1247,0.8753
5,3.5,right-hand,0.2789,0.7211
5,3.5,left-hand,0.8559,0.1441
5,3.5,left-hand,0.8997,0.1003
