fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.6128,0.3872
1,3.5,left-hand,0.4471,0.5529
1,3.5,right-hand,0.4869,0.5131
1,3.5,right-hand,0.699,0.301
1,3.5,right-hand,0.6862,0.3138
1,3.5,left-hand,0.5241,0.4759
1,3.5,left-hand,0.8474,0.1526
1,3.5,left-hand,0.4653,0.5347
1,3.5,left-hand,0.4475,0.5525
1,3.5,right-hand,0.4799,0.5201
1,3.5,left-hand,0.5377,0.4623
1,3.5,right-hand,0.7062,0.2938
1,3.5,left-hand,0.7346,0.2654
1,3.5,left-hand,0.7262,0.2738
1,3.5,right-hand,0.2948,0.7052
1,3.5,right-hand,0.4992,0.5008
1,3.5,right-hand,0.3278,0.6722
1,3.5,left-hand,0.3645,0.6355
1,3.5,right-hand,0.723,0.277
1,3.5,right-hand,0.6654,0.3346
1,3.5,left-hand,0.7707,0.2293
1,3.5,right-hand,0.6298,0.3702
1,3.5,right-hand,0.2395,0.7605
1,3.5,left-hand,0.4266,0.5734
1,3.5,left-hand,0.5345,0.4655
1,3.5,left-hand,0.6767,0.3233
1,3.5,right-hand,0.3687,0.6313
1,3.5,right-hand,0.3949,0.6051
1,3.5,right-hand,0.3911,0.6089
1,3.5,left-hand,0.4455,0.5545
1,3.5,left-hand,0.2112,0.7888
1,3.5,left-hand,0.3665,0.6335
1,3.5,left-hand,0.3808,0.6192
1,3.5,left-hand,0.3443,0.6557
1,3.5,right-hand,0.1962,0.8038
1,3.5,right-hand,0.1974,0.8026
1,3.5,right-hand,0.2707,0.7293
1,3.5,left-hand,0.1853,0.8147
1,3.5,right-hand,0.2507,0.7493
1,3.5,left-hand,0.7374,0.2626
1,3.5,left-hand,0.5158,0.4842
1,3.5,left-hand,0.3086,0.6914
1,3.5,right-hand,0.3892,0.6108
1,3.5,right-hand,0.1701,0.8299
1,3.5,left-hand,0.712,0.288
1,3.5,left-hand,0.4868,0.5132
1,3.5,right-hand,0.4225,0.5775
1,3.5,right-hand,0.3212,0.6788
1,3.5,right-hand,0.3697,0.6303
1,3.5,right-hand,0.4234,0.5766
1,3.5,left-hand,0.8808,0.1192
1,3.5,right-hand,0.1962,0.8038
1,3.5,left-hand,0.8486,0.1514
1,3.5,left-hand,0.7201,0.2799
1,3.5,right-hand,0.5299,0.4701
1,3.5,left-hand,0.7934,0.2066
1,3.5,left-hand,0.7067,0.2933
1,3.5,right-hand,0.3898,0.6102
1,3.5,left-hand,0.9373,0.0627
1,3.5,left-hand,0.5141,0.4859
1,3.5,right-hand,0.336,0.664
1,3.5,left-hand,0.8854,0.1146
1,3.5,right-hand,0.3702,0.6298
1,3.5,right-hand,0.5415,0.4585
1,3.5,right-hand,0.4077,0.5923
1,3.5,left-hand,0.8349,0.1651
1,3.5,right-hand,0.5172,0.4828
1,3.5,left-hand,0.7777,0.2223
1,3.5,left-hand,0.4915,0.5085
1,3.5,left-hand,0.5047,0.4953
1,3.5,left-hand,0.8312,0.1688
1,3.5,right-hand,0.4965,0.5035
1,3.5,left-hand,0.619,0.381
1,3.5,right-hand,0.1622,0.8378
1,3.5,left-hand,0.8732,0.1268
1,3.5,left-hand,0.7679,0.2321
1,3.5,left-hand,0.8552,0.1448
1,3.5,left-hand,0.8744,0.1256
1,3.5,right-hand,0.3971,0.6029
1,3.5,left-hand,0.66,0.34
1,3.5,left-hand,0.219,0.781
1,3.5,right-hand,0.4946,0.5054
1,3.5,right-hand,0.6268,0.3732
1,3.5,right-hand,0.09,0.91
1,3.5,left-hand,0.6815,0.3185
1,3.5,right-hand,0.1105,0.8895
1,3.5,right-hand,0.5594,0.4406
1,3.5,right-hand,0.4764,0.5236
1,3.5,right-hand,0.6021,0.3979
1,3.5,left-hand,0.6559,0.3441
1,3.5,left-hand,0.5749,0.4251
1,3.5,right-hand,0.542,0.458
1,3.5,left-hand,0.9003,0.0997
1,3.5,left-hand,0.7942,0.2058
1,3.5,left-hand,0.8789,0.1211
1,3.5,right-hand,0.4838,0.5162
1,3.5,left-hand,0.6555,0.3445
1,3.5,left-hand,0.6921,0.3079
1,3.5,left-hand,0.8305,0.1695
1,3.5,right-hand,0.6082,0.3918
1,3.5,left-hand,0.6941,0.3059
1,3.5,right-hand,0.1438,0.8562
1,3.5,right-hand,0.1305,0.8695
1,3.5,left-hand,0.3914,0.6086
1,3.5,left-hand,0.5538,0.4462
1,3.5,right-hand,0.9247,0.0753
1,3.5,right-hand,0.386,0.614
1,3.5,right-hand,0.2503,0.7497
1,3.5,left-hand,0.6641,0.3359
1,3.5,right-hand,0.4226,0.5774
1,3.5,left-hand,0.7362,0.2638
1,3.5,right-hand,0.5861,0.4139
1,3.5,left-hand,0.7631,0.2369
1,3.5,right-hand,0.4099,0.5901
1,3.5,right-hand,0.4554,0.5446
1,3.5,right-hand,0.5441,0.4559
1,3.5,right-hand,0.6294,0.3706
1,3.5,left-hand,0.7182,0.2818
1,3.5,left-hand,0.5931,0.4069
1,3.5,right-hand,0.2737,0.7263
1,3.5,left-hand,0.9338,0.0662
1,3.5,right-hand,0.2638,0.7362
1,3.5,right-hand,0.3828,0.6172
1,3.5,right-hand,0.6161,0.3839
1,3.5,right-hand,0.2681,0.7319
1,3.5,right-hand,0.3612,0.6388
1,3.5,right-hand,0.2161,0.7839
1,3.5,left-hand,0.8451,0.1549
1,3.5,right-hand,0.3169,0.6831
1,3.5,right-hand,0.4289,0.5711
1,3.5,left-hand,0.752,0.248
1,3.5,left-hand,0.4275,0.5725
