fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.5829,0.4171
1,3.5,left-hand,0.3552,0.6448
1,3.5,right-hand,0.413,0.587
1,3.5,right-hand,0.7114,0.2886
1,3.5,right-hand,0.5414,0.4586
1,3.5,left-hand,0.4838,0.5162
1,3.5,left-hand,0.6133,0.3867
1,3.5,left-hand,0.4402,0.5598
1,3.5,left-hand,0.3743,0.6257
1,3.5,right-hand,0.4334,0.5666
1,3.5,left-hand,0.4372,0.5628
1,3.5,right-hand,0.6753,0.3247
1,3.5,left-hand,0.5677,0.4323
1,3.5,left-hand,0.6875,0.3125
1,3.5,right-hand,0.3833,0.6167
1,3.5,right-hand,0.4515,0.5485
1,3.5,right-hand,0.2657,0.7343
1,3.5,left-hand,0.4501,0.5499
1,3.5,right-hand,0.7098,0.2902
1,3.5,right-hand,0.4572,0.5428
1,3.5,left-hand,0.5538,0.4462
1,3.5,right-hand,0.609,0.391
1,3.5,right-hand,0.2141,0.7859
1,3.5,left-hand,0.2721,0.7279
1,3.5,left-hand,0.4962,0.5038
1,3.5,left-hand,0.5017,0.4983
1,3.5,right-hand,0.3185,0.6815
1,3.5,right-hand,0.4477,0.5523
1,3.5,right-hand,0.4085,0.5915
1,3.5,left-hand,0.3995,0.6005
1,3.5,left-hand,0.244,0.756
1,3.5,left-hand,0.2796,0.7204
1,3.5,left-hand,0.3626,0.6374
1,3.5,left-hand,0.2906,0.7094
1,3.5,right-hand,0.203,0.797
1,3.5,right-hand,0.2375,0.7625
1,3.5,right-hand,0.3183,0.6817
1,3.5,left-hand,0.2486,0.7514
1,3.5,right-hand,0.2897,0.7103
1,3.5,left-hand,0.5478,0.4522
1,3.5,left-hand,0.4423,0.5577
1,3.5,left-hand,0.2955,0.7045
1,3.5,right-hand,0.3616,0.6384
1,3.5,right-hand,0.2001,0.7999
1,3.5,left-hand,0.6401,0.3599
1,3.5,left-hand,0.4871,0.5129
1,3.5,right-hand,0.3963,0.6037
1,3.5,right-hand,0.3569,0.6431
1,3.5,right-hand,0.5242,0.4758
1,3.5,right-hand,0.4285,0.5715
1,3.5,left-hand,0.7922,0.2078
1,3.5,right-hand,0.4041,0.5959
1,3.5,left-hand,0.7474,0.2526
1,3.5,left-hand,0.7443,0.2557
1,3.5,right-hand,0.5567,0.4433
1,3.5,left-hand,0.6784,0.3216
1,3.5,left-hand,0.6738,0.3262
1,3.5,right-hand,0.3573,0.6427
1,3.5,left-hand,0.8792,0.1208
1,3.5,left-hand,0.4384,0.5616
1,3.5,right-hand,0.4297,0.5703
1,3.5,left-hand,0.7604,0.2396
1,3.5,right-hand,0.554,0.446
1,3.5,right-hand,0.5394,0.4606
1,3.5,right-hand,0.5929,0.4071
1,3.5,left-hand,0.7947,0.2053
1,3.5,right-hand,0.4836,0.5164
1,3.5,left-hand,0.8137,0.1863
1,3.5,left-hand,0.5276,0.4724
1,3.5,left-hand,0.5443,0.4557
1,3.5,left-hand,0.6781,0.3219
1,3.5,right-hand,0.532,0.468
1,3.5,left-hand,0.6195,0.3805
1,3.5,right-hand,0.337,0.663
1,3.5,left-hand,0.7699,0.2301
1,3.5,left-hand,0.7959,0.2041
1,3.5,left-hand,0.6913,0.3087
1,3.5,left-hand,0.7938,0.2062
1,3.5,right-hand,0.4032,0.5968
1,3.5,left-hand,0.6823,0.3177
1,3.5,left-hand,0.3652,0.6348
1,3.5,right-hand,0.54,0.46
1,3.5,right-hand,0.5708,0.4292
1,3.5,right-hand,0.1819,0.8181
1,3.5,left-hand,0.5929,0.4071
1,3.5,right-hand,0.2255,0.7745
1,3.5,right-hand,0.5149,0.4851
1,3.5,right-hand,0.3478,0.6522
1,3.5,right-hand,0.5089,0.4911
1,3.5,left-hand,0.6811,0.3189
1,3.5,left-hand,0.5256,0.4744
1,3.5,right-hand,0.5069,0.4931
1,3.5,left-hand,0.7262,0.2738
1,3.5,left-hand,0.7608,0.2392
1,3.5,left-hand,0.767,0.233
1,3.5,right-hand,0.4876,0.5124
1,3.5,left-hand,0.7105,0.2895
1,3.5,left-hand,0.5808,0.4192
1,3.5,left-hand,0.7083,0.2917
1,3.5,right-hand,0.5634,0.4366
1,3.5,left-hand,0.6855,0.3145
1,3.5,right-hand,0.3298,0.6702
1,3.5,right-hand,0.3323,0.6677
1,3.5,left-hand,0.4199,0.5801
1,3.5,left-hand,0.4818,0.5182
1,3.5,right-hand,0.7757,0.2243
1,3.5,right-hand,0.5188,0.4812
1,3.5,right-hand,0.4932,0.5068
1,3.5,left-hand,0.6852,0.3148
1,3.5,right-hand,0.5152,0.4848
1,3.5,left-hand,0.5853,0.4147
1,3.5,right-hand,0.6421,0.3579
1,3.5,left-hand,0.7763,0.2237
1,3.5,right-hand,0.5605,0.4395
1,3.5,right-hand,0.5338,0.4662
1,3.5,right-hand,0.505,0.495
1,3.5,right-hand,0.6073,0.3927
1,3.5,left-hand,0.7487,0.2513
1,3.5,left-hand,0.5466,0.4534
1,3.5,right-hand,0.353,0.647
1,3.5,left-hand,0.8643,0.1357
1,3.5,right-hand,0.4448,0.5552
1,3.5,right-hand,0.6202,0.3798
1,3.5,right-hand,0.58,0.42
1,3.5,right-hand,0.3064,0.6936
1,3.5,right-hand,0.3378,0.6622
1,3.5,right-hand,0.4571,0.5429
1,3.5,left-hand,0.7823,0.2177
1,3.5,right-hand,0.4571,0.5429
1,3.5,right-hand,0.4993,0.5007
1,3.5,left-hand,0.7415,0.2585
1,3.5,left-hand,0.5365,0.4635
1,3.5,left-hand,0.5642,0.4358
1,3.5,right-hand,0.2961,0.7039
1,3.5,right-hand,0.4727,0.5273
1,3.5,left-hand,0.7097,0.2903
1,3.5,right-hand,0.153,0.847
1,3.5,left-hand,0.6939,0.3061
1,3.5,left-hand,0.6568,0.3432
1,3.5,left-hand,0.6446,0.3554
1,3.5,right-hand,0.4211,0.5789
1,3.5,right-hand,0.612,0.388
1,3.5,left-hand,0.8468,0.1532
1,3.5,left-hand,0.8441,0.1559
2,3.5,left-hand,0.4219,0.5781
2,3.5,left-hand,0.543,0.457
2,3.5,right-hand,0.4795,0.5205
2,3.5,left-hand,0.4361,0.5639
2,3.5,right-hand,0.2276,0.7724
2,3.5,right-hand,0.3072,0.6928
2,3.5,right-hand,0.3746,0.6254
2,3.5,right-hand,0.2225,0.7775
2,3.5,left-hand,0.4317,0.5683
2,3.5,right-hand,0.5122,0.4878
2,3.5,left-hand,0.4396,0.5604
2,3.5,left-hand,0.4288,0.5712
2,3.5,left-hand,0.4476,0.5524
2,3.5,right-hand,0.396,0.604
2,3.5,left-hand,0.586,0.414
2,3.5,right-hand,0.6055,0.3945
2,3.5,right-hand,0.255,0.745
2,3.5,left-hand,0.221,0.779
2,3.5,right-hand,0.3096,0.6904
2,3.5,left-hand,0.378,0.622
2,3.5,right-hand,0.4693,0.5307
2,3.5,left-hand,0.4796,0.5204
2,3.5,right-hand,0.2196,0.7804
2,3.5,left-hand,0.1814,0.8186
2,3.5,right-hand,0.2127,0.7873
2,3.5,right-hand,0.255,0.745
2,3.5,left-hand,0.3019,0.6981
2,3.5,right-hand,0.2341,0.7659
2,3.5,right-hand,0.302,0.698
2,3.5,right-hand,0.4745,0.5255
2,3.5,right-hand,0.3756,0.6244
2,3.5,left-hand,0.3882,0.6118
2,3.5,left-hand,0.3401,0.6599
2,3.5,right-hand,0.3807,0.6193
2,3.5,left-hand,0.2828,0.7172
2,3.5,right-hand,0.333,0.667
2,3.5,left-hand,0.459,0.541
2,3.5,left-hand,0.1247,0.8753
2,3.5,right-hand,0.2518,0.7482
2,3.5,left-hand,0.2456,0.7544
2,3.5,right-hand,0.162,0.838
2,3.5,right-hand,0.2246,0.7754
2,3.5,right-hand,0.2698,0.7302
2,3.5,left-hand,0.5904,0.4096
2,3.5,left-hand,0.3249,0.6751
2,3.5,right-hand,0.2917,0.7083
2,3.5,left-hand,0.5796,0.4204
2,3.5,right-hand,0.3946,0.6054
2,3.5,right-hand,0.0578,0.9422
2,3.5,left-hand,0.5947,0.4053
2,3.5,right-hand,0.5936,0.4064
2,3.5,right-hand,0.5907,0.4093
2,3.5,left-hand,0.6577,0.3423
2,3.5,right-hand,0.5053,0.4947
2,3.5,right-hand,0.5575,0.4425
2,3.5,left-hand,0.6825,0.3175
2,3.5,right-hand,0.3697,0.6303
2,3.5,right-hand,0.4006,0.5994
2,3.5,right-hand,0.4012,0.5988
2,3.5,right-hand,0.3578,0.6422
2,3.5,left-hand,0.8337,0.1663
2,3.5,left-hand,0.858,0.142
2,3.5,right-hand,0.5064,0.4936
2,3.5,left-hand,0.886,0.114
2,3.5,right-hand,0.6766,0.3234
2,3.5,right-hand,0.6283,0.3717
2,3.5,left-hand,0.6353,0.3647
2,3.5,left-hand,0.7059,0.2941
2,3.5,left-hand,0.672,0.328
2,3.5,right-hand,0.3524,0.6476
2,3.5,left-hand,0.612,0.388
2,3.5,right-hand,0.42,0.58
2,3.5,right-hand,0.5828,0.4172
2,3.5,left-hand,0.8403,0.1597
2,3.5,right-hand,0.3416,0.6584
2,3.5,left-hand,0.7085,0.2915
2,3.5,right-hand,0.4855,0.5145
2,3.5,right-hand,0.3078,0.6922
2,3.5,right-hand,0.6431,0.3569
2,3.5,left-hand,0.5817,0.4183
2,3.5,left-hand,0.6647,0.3353
2,3.5,right-hand,0.5618,0.4382
2,3.5,left-hand,0.6176,0.3824
2,3.5,right-hand,0.4827,0.5173
2,3.5,right-hand,0.3513,0.6487
2,3.5,left-hand,0.528,0.472
2,3.5,left-hand,0.668,0.332
2,3.5,left-hand,0.7406,0.2594
2,3.5,right-hand,0.3049,0.6951
2,3.5,left-hand,0.5664,0.4336
