fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.554,0.446
1,3.5,left-hand,0.3847,0.6153
1,3.5,right-hand,0.5156,0.4844
1,3.5,right-hand,0.6945,0.3055
1,3.5,right-hand,0.5469,0.4531
1,3.5,left-hand,0.5038,0.4962
1,3.5,left-hand,0.7999,0.2001
1,3.5,left-hand,0.4788,0.5212
1,3.5,left-hand,0.3889,0.6111
1,3.5,right-hand,0.2979,0.7021
1,3.5,left-hand,0.3746,0.6254
1,3.5,right-hand,0.6694,0.3306
1,3.5,left-hand,0.7033,0.2967
1,3.5,left-hand,0.7006,0.2994
1,3.5,right-hand,0.3382,0.6618
1,3.5,right-hand,0.3646,0.6354
1,3.5,right-hand,0.3201,0.6799
1,3.5,left-hand,0.3516,0.6484
1,3.5,right-hand,0.7792,0.2208
1,3.5,right-hand,0.6645,0.3355
1,3.5,left-hand,0.5951,0.4049
1,3.5,right-hand,0.4978,0.5022
1,3.5,right-hand,0.1747,0.8253
1,3.5,left-hand,0.3976,0.6024
1,3.5,left-hand,0.3749,0.6251
1,3.5,left-hand,0.7457,0.2543
1,3.5,right-hand,0.193,0.807
1,3.5,right-hand,0.4295,0.5705
1,3.5,right-hand,0.3777,0.6223
1,3.5,left-hand,0.4542,0.5458
1,3.5,left-hand,0.1361,0.8639
1,3.5,left-hand,0.3219,0.6781
1,3.5,left-hand,0.2899,0.7101
1,3.5,left-hand,0.2409,0.7591
1,3.5,right-hand,0.1731,0.8269
1,3.5,right-hand,0.1292,0.8708
1,3.5,right-hand,0.2046,0.7954
1,3.5,left-hand,0.1394,0.8606
1,3.5,right-hand,0.1518,0.8482
1,3.5,left-hand,0.7611,0.2389
1,3.5,left-hand,0.5396,0.4604
1,3.5,left-hand,0.2509,0.7491
1,3.5,right-hand,0.2947,0.7053
1,3.5,right-hand,0.1714,0.8286
1,3.5,left-hand,0.7684,0.2316
1,3.5,left-hand,0.4321,0.5679
1,3.5,right-hand,0.2888,0.7112
1,3.5,right-hand,0.1746,0.8254
1,3.5,right-hand,0.3132,0.6868
1,3.5,right-hand,0.3469,0.6531
1,3.5,left-hand,0.8813,0.1187
1,3.5,right-hand,0.2274,0.7726
1,3.5,left-hand,0.8408,0.1592
1,3.5,left-hand,0.8677,0.1323
1,3.5,right-hand,0.4893,0.5107
1,3.5,left-hand,0.8199,0.1801
1,3.5,left-hand,0.7906,0.2094
1,3.5,right-hand,0.392,0.608
1,3.5,left-hand,0.9621,0.0379
1,3.5,left-hand,0.4311,0.5689
1,3.5,right-hand,0.2593,0.7407
1,3.5,left-hand,0.8335,0.1665
1,3.5,right-hand,0.4256,0.5744
1,3.5,right-hand,0.4603,0.5397
1,3.5,right-hand,0.4381,0.5619
1,3.5,left-hand,0.8758,0.1242
1,3.5,right-hand,0.442,0.558
1,3.5,left-hand,0.8984,0.1016
1,3.5,left-hand,0.7319,0.2681
1,3.5,left-hand,0.6957,0.3043
1,3.5,left-hand,0.7744,0.2256
1,3.5,right-hand,0.6321,0.3679
1,3.5,left-hand,0.6531,0.3469
1,3.5,right-hand,0.202,0.798
1,3.5,left-hand,0.8721,0.1279
1,3.5,left-hand,0.875,0.125
1,3.5,left-hand,0.8842,0.1158
1,3.5,left-hand,0.9185,0.0815
1,3.5,right-hand,0.3325,0.6675
1,3.5,left-hand,0.6987,0.3013
1,3.5,left-hand,0.271,0.729
1,3.5,right-hand,0.463,0.537
1,3.5,right-hand,0.6238,0.3762
