fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.481,0.519
1,3.5,left-hand,0.224,0.776
1,3.5,right-hand,0.353,0.647
1,3.5,right-hand,0.6061,0.3939
1,3.5,right-hand,0.5488,0.4512
1,3.5,left-hand,0.6398,0.3602
1,3.5,left-hand,0.8038,0.1962
1,3.5,left-hand,0.5458,0.4542
1,3.5,left-hand,0.5165,0.4835
1,3.5,right-hand,0.5717,0.4283
1,3.5,left-hand,0.5474,0.4526
1,3.5,right-hand,0.7498,0.2502
1,3.5,left-hand,0.7904,0.2096
1,3.5,left-hand,0.6681,0.3319
1,3.5,right-hand,0.366,0.634
1,3.5,right-hand,0.2223,0.7777
1,3.5,right-hand,0.2053,0.7947
1,3.5,left-hand,0.2472,0.7528
1,3.5,right-hand,0.8362,0.1638
1,3.5,right-hand,0.6974,0.3026
1,3.5,left-hand,0.6065,0.3935
1,3.5,right-hand,0.5195,0.4805
1,3.5,right-hand,0.2206,0.7794
1,3.5,left-hand,0.4094,0.5906
1,3.5,left-hand,0.4104,0.5896
1,3.5,left-hand,0.735,0.265
1,3.5,right-hand,0.1702,0.8298
1,3.5,right-hand,0.3887,0.6113
1,3.5,right-hand,0.3789,0.6211
1,3.5,left-hand,0.6273,0.3727
1,3.5,left-hand,0.1911,0.8089
1,3.5,left-hand,0.456,0.544
1,3.5,left-hand,0.3019,0.6981
1,3.5,left-hand,0.3216,0.6784
1,3.5,right-hand,0.2673,0.7327
1,3.5,right-hand,0.2793,0.7207
1,3.5,right-hand,0.3046,0.6954
1,3.5,left-hand,0.388,0.612
1,3.5,right-hand,0.3297,0.6703
1,3.5,left-hand,0.8224,0.1776
1,3.5,left-hand,0.387,0.613
1,3.5,left-hand,0.1511,0.8489
1,3.5,right-hand,0.3825,0.6175
1,3.5,right-hand,0.1654,0.8346
1,3.5,left-hand,0.8274,0.1726
1,3.5,left-hand,0.4877,0.5123
1,3.5,right-hand,0.1724,0.8276
1,3.5,right-hand,0.2686,0.7314
1,3.5,right-hand,0.2785,0.7215
1,3.5,right-hand,0.5024,0.4976
1,3.5,left-hand,0.9266,0.0734
1,3.5,right-hand,0.3478,0.6522
1,3.5,left-hand,0.9006,0.0994
1,3.5,left-hand,0.8922,0.1078
1,3.5,right-hand,0.5037,0.4963
1,3.5,left-hand,0.88,0.12
1,3.5,left-hand,0.857,0.143
1,3.5,right-hand,0.4101,0.5899
1,3.5,left-hand,0.9397,0.0603
1,3.5,left-hand,0.4239,0.5761
1,3.5,right-hand,0.2779,0.7221
1,3.5,left-hand,0.8486,0.1514
1,3.5,right-hand,0.4352,0.5648
1,3.5,right-hand,0.5262,0.4738
1,3.5,right-hand,0.4084,0.5916
1,3.5,left-hand,0.9169,0.0831
1,3.5,right-hand,0.4272,0.5728
1,3.5,left-hand,0.7722,0.2278
1,3.5,left-hand,0.7109,0.2891
1,3.5,left-hand,0.4997,0.5003
1,3.5,left-hand,0.8217,0.1783
1,3.5,right-hand,0.7309,0.2691
1,3.5,left-hand,0.5416,0.4584
1,3.5,right-hand,0.2406,0.7594
1,3.5,left-hand,0.88,0.12
1,3.5,left-hand,0.7967,0.2033
1,3.5,left-hand,0.7058,0.2942
1,3.5,left-hand,0.9127,0.0873
1,3.5,right-hand,0.3437,0.6563
1,3.5,left-hand,0.6494,0.3506
1,3.5,left-hand,0.2349,0.7651
1,3.5,right-hand,0.5046,0.4954
1,3.5,right-hand,0.4758,0.5242
1,3.5,right-hand,0.0785,0.9215
1,3.5,left-hand,0.798,0.202
1,3.5,right-hand,0.1238,0.8762
1,3.5,right-hand,0.6306,0.3694
1,3.5,right-hand,0.4304,0.5696
1,3.5,right-hand,0.5487,0.4513
1,3.5,left-hand,0.8493,0.1507
1,3.5,left-hand,0.61,0.39
1,3.5,right-hand,0.7696,0.2304
1,3.5,left-hand,0.9259,0.0741
1,3.5,left-hand,0.852,0.148
1,3.5,left-hand,0.9122,0.0878
1,3.5,right-hand,0.6168,0.3832
1,3.5,left-hand,0.8188,0.1812
1,3.5,left-hand,0.8076,0.1924
1,3.5,left-hand,0.7822,0.2178
1,3.5,right-hand,0.5395,0.4605
1,3.5,left-hand,0.7994,0.2006
1,3.5,right-hand,0.1988,0.8012
1,3.5,right-hand,0.1362,0.8638
1,3.5,left-hand,0.4983,0.5017
1,3.5,left-hand,0.6904,0.3096
1,3.5,right-hand,0.8654,0.1346
1,3.5,right-hand,0.3807,0.6193
1,3.5,right-hand,0.2777,0.7223
1,3.5,left-hand,0.722,0.278
1,3.5,right-hand,0.5,0.5
1,3.5,left-hand,0.7042,0.2958
1,3.5,right-hand,0.6215,0.3785
1,3.5,left-hand,0.8892,0.1108
1,3.5,right-hand,0.4411,0.5589
1,3.5,right-hand,0.5472,0.4528
1,3.5,right-hand,0.5934,0.4066
1,3.5,right-hand,0.5398,0.4602
1,3.5,left-hand,0.7754,0.2246
1,3.5,left-hand,0.7069,0.2931
1,3.5,right-hand,0.2007,0.7993
1,3.5,left-hand,0.959,0.041
1,3.5,right-hand,0.2039,0.7961
1,3.5,right-hand,0.4948,0.5052
1,3.5,right-hand,0.6426,0.3574
1,3.5,right-hand,0.2179,0.7821
1,3.5,right-hand,0.3271,0.6729
1,3.5,right-hand,0.1522,0.8478
1,3.5,left-hand,0.8535,0.1465
1,3.5,right-hand,0.3101,0.6899
1,3.5,right-hand,0.4607,0.5393
1,3.5,left-hand,0.7728,0.2272
1,3.5,left-hand,0.5168,0.4832
1,3.5,left-hand,0.3041,0.6959
1,3.5,right-hand,0.0568,0.9432
1,3.5,right-hand,0.2633,0.7367
1,3.5,left-hand,0.8961,0.1039
1,3.5,right-hand,0.106,0.894
1,3.5,left-hand,0.7558,0.2442
1,3.5,left-hand,0.5614,0.4386
1,3.5,left-hand,0.6598,0.3402
1,3.5,right-hand,0.2693,0.7307
1,3.5,right-hand,0.5909,0.4091
1,3.5,left-hand,0.8875,0.1125
1,3.5,left-hand,0.9014,0.0986
2,3.5,left-hand,0.3969,0.6031
2,3.5,left-hand,0.5708,0.4292
2,3.5,right-hand,0.3999,0.6001
2,3.5,left-hand,0.2844,0.7156
2,3.5,right-hand,0.2815,0.7185
2,3.5,right-hand,0.2299,0.7701
2,3.5,right-hand,0.4116,0.5884
2,3.5,right-hand,0.1334,0.8666
2,3.5,left-hand,0.4609,0.5391
2,3.5,right-hand,0.5988,0.4012
2,3.5,left-hand,0.6252,0.3748
2,3.5,left-hand,0.4857,0.5143
2,3.5,left-hand,0.4471,0.5529
2,3.5,right-hand,0.4,0.6
2,3.5,left-hand,0.5416,0.4584
2,3.5,right-hand,0.4491,0.5509
2,3.5,right-hand,0.2685,0.7315
2,3.5,left-hand,0.1312,0.8688
2,3.5,right-hand,0.1577,0.8423
2,3.5,left-hand,0.6599,0.3401
2,3.5,right-hand,0.737,0.263
2,3.5,left-hand,0.3189,0.6811
2,3.5,right-hand,0.0905,0.9095
2,3.5,left-hand,0.0749,0.9251
2,3.5,right-hand,0.168,0.832
2,3.5,right-hand,0.2226,0.7774
2,3.5,left-hand,0.4555,0.5445
2,3.5,right-hand,0.1724,0.8276
2,3.5,right-hand,0.0786,0.9214
2,3.5,right-hand,0.7561,0.2439
2,3.5,right-hand,0.392,0.608
2,3.5,left-hand,0.2105,0.7895
2,3.5,left-hand,0.3596,0.6404
2,3.5,right-hand,0.2592,0.7408
2,3.5,left-hand,0.3152,0.6848
2,3.5,right-hand,0.4619,0.5381
2,3.5,left-hand,0.7293,0.2707
2,3.5,left-hand,0.1014,0.8986
2,3.5,right-hand,0.1547,0.8453
2,3.5,left-hand,0.1718,0.8282
2,3.5,right-hand,0.114,0.886
2,3.5,right-hand,0.1565,0.8435
2,3.5,right-hand,0.2414,0.7586
2,3.5,left-hand,0.7321,0.2679
2,3.5,left-hand,0.1878,0.8122
2,3.5,right-hand,0.1189,0.8811
2,3.5,left-hand,0.5578,0.4422
2,3.5,right-hand,0.2924,0.7076
2,3.5,right-hand,0.0464,0.9536
2,3.5,left-hand,0.6735,0.3265
2,3.5,right-hand,0.6261,0.3739
2,3.5,right-hand,0.5114,0.4886
2,3.5,left-hand,0.8281,0.1719
2,3.5,right-hand,0.1747,0.8253
2,3.5,right-hand,0.3681,0.6319
2,3.5,left-hand,0.5597,0.4403
2,3.5,right-hand,0.3634,0.6366
2,3.5,right-hand,0.2233,0.7767
2,3.5,right-hand,0.2696,0.7304
2,3.5,right-hand,0.2778,0.7222
2,3.5,left-hand,0.8366,0.1634
2,3.5,left-hand,0.8538,0.1462
2,3.5,right-hand,0.4257,0.5743
2,3.5,left-hand,0.9683,0.0317
2,3.5,right-hand,0.4301,0.5699
2,3.5,right-hand,0.6869,0.3131
2,3.5,left-hand,0.6693,0.3307
2,3.5,left-hand,0.8003,0.1997
2,3.5,left-hand,0.7792,0.2208
2,3.5,right-hand,0.481,0.519
2,3.5,left-hand,0.4529,0.5471
2,3.5,right-hand,0.1715,0.8285
2,3.5,right-hand,0.6258,0.3742
2,3.5,left-hand,0.9238,0.0762
2,3.5,right-hand,0.1934,0.8066
2,3.5,left-hand,0.3917,0.6083
2,3.5,right-hand,0.204,0.796
2,3.5,right-hand,0.2009,0.7991
2,3.5,right-hand,0.3228,0.6772
2,3.5,left-hand,0.3413,0.6587
2,3.5,left-hand,0.6829,0.3171
2,3.5,right-hand,0.6392,0.3608
2,3.5,left-hand,0.6327,0.3673
2,3.5,right-hand,0.3808,0.6192
2,3.5,right-hand,0.144,0.856
2,3.5,left-hand,0.4844,0.5156
2,3.5,left-hand,0.8023,0.1977
2,3.5,left-hand,0.9132,0.0868
2,3.5,right-hand,0.1711,0.8289
2,3.5,left-hand,0.7356,0.2644
2,3.5,left-hand,0.7115,0.2885
2,3.5,left-hand,0.248,0.752
2,3.5,left-hand,0.8448,0.1552
2,3.5,right-hand,0.5551,0.4449
2,3.5,left-hand,0.8546,0.1454
2,3.5,right-hand,0.5773,0.4227
2,3.5,left-hand,0.6483,0.3517
2,3.5,left-hand,0.3303,0.6697
2,3.5,right-hand,0.5645,0.4355
2,3.5,right-hand,0.2052,0.7948
2,3.5,right-hand,0.0303,0.9697
2,3.5,right-hand,0.0802,0.9198
2,3.5,right-hand,0.5116,0.4884
2,3.5,left-hand,0.4653,0.5347
2,3.5,left-hand,0.5264,0.4736
2,3.5,right-hand,0.0614,0.9386
2,3.5,right-hand,0.3369,0.6631
2,3.5,left-hand,0.94,0.06
2,3.5,right-hand,0.6975,0.3025
2,3.5,right-hand,0.3362,0.6638
2,3.5,right-hand,0.582,0.418
2,3.5,left-hand,0.9228,0.0772
2,3.5,left-hand,0.7053,0.2947
2,3.5,left-hand,0.7743,0.2257
2,3.5,left-hand,0.6661,0.3339
2,3.5,left-hand,0.5426,0.4574
2,3.5,left-hand,0.8203,0.1797
2,3.5,left-hand,0.7764,0.2236
2,3.5,right-hand,0.3621,0.6379
2,3.5,left-hand,0.8743,0.1257
2,3.5,right-hand,0.6879,0.3121
2,3.5,left-hand,0.9025,0.0975
2,3.5,left-hand,0.7235,0.2765
2,3.5,left-hand,0.9231,0.0769
2,3.5,right-hand,0.2563,0.7437
2,3.5,left-hand,0.9349,0.0651
2,3.5,left-hand,0.5028,0.4972
2,3.5,right-hand,0.3795,0.6205
2,3.5,left-hand,0.4128,0.5872
2,3.5,left-hand,0.56,0.44
2,3.5,right-hand,0.6394,0.3606
2,3.5,left-hand,0.7401,0.2599
2,3.5,left-hand,0.5366,0.4634
2,3.5,left-hand,0.6749,0.3251
2,3.5,left-hand,0.4553,0.5447
2,3.5,right-hand,0.4223,0.5777
2,3.5,right-hand,0.364,0.636
2,3.5,right-hand,0.5259,0.4741
2,3.5,left-hand,0.4885,0.5115
2,3.5,right-hand,0.424,0.576
2,3.5,right-hand,0.4748,0.5252
2,3.5,left-hand,0.3466,0.6534
2,3.5,left-hand,0.5985,0.4015
2,3.5,right-hand,0.7166,0.2834
3,3.5,left-hand,0.6451,0.3549
3,3.5,left-hand,0.6937,0.3063
3,3.5,right-hand,0.4972,0.5028
3,3.5,right-hand,0.4988,0.5012
3,3.5,left-hand,0.4388,0.5612
3,3.5,left-hand,0.5081,0.4919
3,3.5,left-hand,0.5924,0.4076
3,3.5,right-hand,0.6117,0.3883
3,3.5,left-hand,0.4855,0.5145
3,3.5,left-hand,0.6641,0.3359
3,3.5,right-hand,0.3739,0.6261
3,3.5,left-hand,0.1968,0.8032
3,3.5,left-hand,0.3256,0.6744
3,3.5,right-hand,0.4628,0.5372
3,3.5,right-hand,0.5205,0.4795
3,3.5,left-hand,0.6185,0.3815
3,3.5,left-hand,0.4193,0.5807
3,3.5,left-hand,0.491,0.509
3,3.5,left-hand,0.2985,0.7015
3,3.5,right-hand,0.1544,0.8456
3,3.5,right-hand,0.2881,0.7119
3,3.5,left-hand,0.5269,0.4731
3,3.5,right-hand,0.3656,0.6344
3,3.5,left-hand,0.2902,0.7098
3,3.5,left-hand,0.4235,0.5765
3,3.5,right-hand,0.3401,0.6599
3,3.5,right-hand,0.2664,0.7336
3,3.5,right-hand,0.2252,0.7748
