fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.4205,0.5795
1,3.5,right-hand,0.5925,0.4075
1,3.5,right-hand,0.4072,0.5928
1,3.5,left-hand,0.1754,0.8246
1,3.5,right-hand,0.1903,0.8097
1,3.5,right-hand,0.1412,0.8588
1,3.5,right-hand,0.0005,0.9995
1,3.5,left-hand,0.5852,0.4148
1,3.5,left-hand,0.2987,0.7013
1,3.5,right-hand,0.1756,0.8244
1,3.5,right-hand,0.4133,0.5867
1,3.5,left-hand,0.4889,0.5111
1,3.5,right-hand,0.1039,0.8961
1,3.5,right-hand,0.1737,0.8263
1,3.5,left-hand,0.119,0.881
1,3.5,right-hand,0.3151,0.6849
1,3.5,right-hand,0.4311,0.5689
1,3.5,left-hand,0.2273,0.7727
1,3.5,left-hand,0.1326,0.8674
1,3.5,left-hand,0.544,0.456
1,3.5,left-hand,0.2579,0.7421
1,3.5,right-hand,0.3301,0.6699
1,3.5,right-hand,0.5508,0.4492
1,3.5,left-hand,0.7758,0.2242
1,3.5,right-hand,0.4929,0.5071
1,3.5,right-hand,0.1035,0.8965
1,3.5,left-hand,0.3687,0.6313
1,3.5,right-hand,0.2577,0.7423
1,3.5,right-hand,0.5609,0.4391
1,3.5,right-hand,0.2921,0.7079
1,3.5,left-hand,0.8039,0.1961
1,3.5,left-hand,0.7355,0.2645
1,3.5,left-hand,0.7583,0.2417
1,3.5,left-hand,0.6084,0.3916
1,3.5,right-hand,0.3329,0.6671
1,3.5,right-hand,0.3888,0.6112
1,3.5,right-hand,0.1121,0.8879
1,3.5,left-hand,0.9225,0.0775
1,3.5,left-hand,0.8975,0.1025
1,3.5,left-hand,0.5275,0.4725
1,3.5,left-hand,0.7725,0.2275
1,3.5,right-hand,0.1767,0.8233
1,3.5,right-hand,0.2284,0.7716
1,3.5,left-hand,0.6348,0.3652
1,3.5,right-hand,0.3026,0.6974
1,3.5,left-hand,0.7338,0.2662
1,3.5,left-hand,0.5555,0.4445
1,3.5,left-hand,0.6967,0.3033
1,3.5,left-hand,0.9274,0.0726
1,3.5,right-hand,0.4628,0.5372
1,3.5,right-hand,0.187,0.813
1,3.5,left-hand,0.5136,0.4864
1,3.5,left-hand,0.3602,0.6398
1,3.5,left-hand,0.6431,0.3569
1,3.5,right-hand,0.2608,0.7392
1,3.5,right-hand,0.7678,0.2322
1,3.5,right-hand,0.0991,0.9009
1,3.5,left-hand,0.6992,0.3008
1,3.5,right-hand,0.1105,0.8895
1,3.5,right-hand,0.137,0.863
1,3.5,left-hand,0.8855,0.1145
1,3.5,left-hand,0.7601,0.2399
1,3.5,left-hand,0.4953,0.5047
1,3.5,right-hand,0.9621,0.0379
1,3.5,left-hand,0.9371,0.0629
1,3.5,right-hand,0.315,0.685
1,3.5,right-hand,0.3506,0.6494
1,3.5,right-hand,0.3651,0.6349
1,3.5,right-hand,0.159,0.841
1,3.5,left-hand,0.7776,0.2224
1,3.5,left-hand,0.5957,0.4043
1,3.5,left-hand,0.8007,0.1993
1,3.5,left-hand,0.7775,0.2225
1,3.5,left-hand,0.6411,0.3589
1,3.5,left-hand,0.4441,0.5559
1,3.5,right-hand,0.5589,0.4411
1,3.5,right-hand,0.2543,0.7457
1,3.5,left-hand,0.8016,0.1984
1,3.5,left-hand,0.8665,0.1335
1,3.5,left-hand,0.4624,0.5376
1,3.5,left-hand,0.6423,0.3577
1,3.5,right-hand,0.2804,0.7196
1,3.5,left-hand,0.6963,0.3037
1,3.5,right-hand,0.0657,0.9343
1,3.5,left-hand,0.4087,0.5913
1,3.5,right-hand,0.2108,0.7892
1,3.5,left-hand,0.5861,0.4139
1,3.5,right-hand,0.2782,0.7218
1,3.5,right-hand,0.2378,0.7622
1,3.5,right-hand,0.0199,0.9801
1,3.5,right-hand,0.2325,0.7675
1,3.5,right-hand,0.1785,0.8215
1,3.5,right-hand,0.2883,0.7117
1,3.5,left-hand,0.7448,0.2552
1,3.5,left-hand,0.9054,0.0946
1,3.5,right-hand,0.5681,0.4319
1,3.5,left-hand,0.7003,0.2997
1,3.5,left-hand,0.5092,0.4908
1,3.5,left-hand,0.5467,0.4533
1,3.5,left-hand,0.6104,0.3896
1,3.5,left-hand,0.6206,0.3794
1,3.5,right-hand,0.5559,0.4441
1,3.5,left-hand,0.5772,0.4228
1,3.5,left-hand,0.5007,0.4993
1,3.5,left-hand,0.5493,0.4507
1,3.5,left-hand,0.7515,0.2485
1,3.5,right-hand,0.5237,0.4763
1,3.5,left-hand,0.5037,0.4963
1,3.5,left-hand,0.5023,0.4977
1,3.5,right-hand,0.4801,0.5199
1,3.5,right-hand,0.6565,0.3435
1,3.5,right-hand,0.1395,0.8605
1,3.5,left-hand,0.5792,0.4208
1,3.5,left-hand,0.7153,0.2847
1,3.5,left-hand,0.7441,0.2559
1,3.5,right-hand,0.4204,0.5796
1,3.5,right-hand,0.4054,0.5946
1,3.5,right-hand,0.147,0.853
1,3.5,right-hand,0.5559,0.4441
1,3.5,right-hand,0.2658,0.7342
1,3.5,right-hand,0.1113,0.8887
1,3.5,left-hand,0.8131,0.1869
1,3.5,left-hand,0.9872,0.0128
1,3.5,right-hand,0.5465,0.4535
1,3.5,left-hand,0.8878,0.1122
1,3.5,right-hand,0.6503,0.3497
1,3.5,right-hand,0.6405,0.3595
1,3.5,right-hand,0.5205,0.4795
1,3.5,right-hand,0.67,0.33
1,3.5,right-hand,0.4003,0.5997
1,3.5,right-hand,0.2704,0.7296
1,3.5,left-hand,0.6872,0.3128
1,3.5,right-hand,0.6971,0.3029
1,3.5,right-hand,0.2233,0.7767
1,3.5,right-hand,0.5765,0.4235
1,3.5,left-hand,0.5393,0.4607
1,3.5,right-hand,0.5313,0.4687
1,3.5,left-hand,0.7512,0.2488
1,3.5,left-hand,0.4413,0.5587
1,3.5,left-hand,0.7328,0.2672
1,3.5,right-hand,0.4683,0.5317
1,3.5,left-hand,0.6643,0.3357
1,3.5,left-hand,0.7039,0.2961
1,3.5,left-hand,0.6096,0.3904
1,3.5,right-hand,0.1093,0.8907
1,3.5,right-hand,0.7049,0.2951
1,3.5,left-hand,0.3973,0.6027
1,3.5,left-hand,0.6412,0.3588
2,3.5,left-hand,0.6242,0.3758
2,3.5,right-hand,0.3509,0.6491
2,3.5,right-hand,0.2015,0.7985
2,3.5,left-hand,0.6942,0.3058
2,3.5,right-hand,0.452,0.548
2,3.5,left-hand,0.8494,0.1506
2,3.5,left-hand,0.4507,0.5493
2,3.5,left-hand,0.541,0.459
2,3.5,left-hand,0.8219,0.1781
2,3.5,right-hand,0.0776,0.9224
2,3.5,left-hand,0.2046,0.7954
2,3.5,right-hand,0.357,0.643
2,3.5,right-hand,0.0631,0.9369
2,3.5,right-hand,0.1716,0.8284
2,3.5,left-hand,0.5908,0.4092
2,3.5,left-hand,0.4622,0.5378
2,3.5,right-hand,0.0923,0.9077
2,3.5,right-hand,0.2725,0.7275
2,3.5,right-hand,0.2067,0.7933
2,3.5,left-hand,0.4695,0.5305
2,3.5,left-hand,0.5052,0.4948
2,3.5,right-hand,0.3716,0.6284
2,3.5,right-hand,0.6588,0.3412
2,3.5,right-hand,0.5753,0.4247
2,3.5,right-hand,0.2365,0.7635
2,3.5,right-hand,0.3763,0.6237
2,3.5,left-hand,0.7676,0.2324
2,3.5,left-hand,0.5291,0.4709
