fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.6825,0.3175
1,3.5,right-hand,0.1203,0.8797
1,3.5,left-hand,0.8466,0.1534
1,3.5,left-hand,0.327,0.673
1,3.5,left-hand,0.3396,0.6604
1,3.5,right-hand,0.234,0.766
1,3.5,right-hand,0.1887,0.8113
1,3.5,right-hand,0.0513,0.9487
1,3.5,right-hand,0.6941,0.3059
1,3.5,left-hand,0.6786,0.3214
1,3.5,left-hand,0.1836,0.8164
1,3.5,right-hand,0.0777,0.9223
1,3.5,right-hand,0.2627,0.7373
1,3.5,left-hand,0.2175,0.7825
1,3.5,right-hand,0.2693,0.7307
1,3.5,right-hand,0.0884,0.9116
1,3.5,left-hand,0.5792,0.4208
1,3.5,left-hand,0.1673,0.8327
1,3.5,left-hand,0.6324,0.3676
1,3.5,left-hand,0.3806,0.6194
1,3.5,left-hand,0.4526,0.5474
1,3.5,right-hand,0.2022,0.7978
1,3.5,left-hand,0.5952,0.4048
1,3.5,right-hand,0.1305,0.8695
1,3.5,right-hand,0.1707,0.8293
1,3.5,left-hand,0.8197,0.1803
1,3.5,right-hand,0.5877,0.4123
1,3.5,left-hand,0.2887,0.7113
1,3.5,left-hand,0.462,0.538
1,3.5,right-hand,0.2226,0.7774
1,3.5,right-hand,0.5949,0.4051
1,3.5,right-hand,0.0828,0.9172
1,3.5,right-hand,0.6809,0.3191
1,3.5,right-hand,0.3234,0.6766
1,3.5,left-hand,0.7316,0.2684
1,3.5,left-hand,0.7654,0.2346
1,3.5,left-hand,0.8853,0.1147
1,3.5,left-hand,0.4836,0.5164
1,3.5,right-hand,0.2994,0.7006
1,3.5,right-hand,0.0235,0.9765
1,3.5,right-hand,0.1161,0.8839
1,3.5,right-hand,0.6392,0.3608
1,3.5,left-hand,0.5568,0.4432
1,3.5,left-hand,0.4574,0.5426
1,3.5,right-hand,0.8605,0.1395
1,3.5,right-hand,0.4718,0.5282
1,3.5,left-hand,0.6938,0.3062
1,3.5,left-hand,0.8429,0.1571
1,3.5,left-hand,0.9397,0.0603
1,3.5,left-hand,0.9802,0.0198
1,3.5,right-hand,0.6281,0.3719
1,3.5,right-hand,0.3159,0.6841
1,3.5,right-hand,0.2808,0.7192
1,3.5,left-hand,0.6239,0.3761
1,3.5,right-hand,0.8281,0.1719
1,3.5,right-hand,0.1022,0.8978
1,3.5,left-hand,0.9447,0.0553
1,3.5,left-hand,0.4944,0.5056
1,3.5,right-hand,0.4592,0.5408
1,3.5,right-hand,0.0268,0.9732
1,3.5,left-hand,0.9378,0.0622
1,3.5,left-hand,0.8744,0.1256
1,3.5,left-hand,0.856,0.144
1,3.5,left-hand,0.9529,0.0471
1,3.5,right-hand,0.1198,0.8802
1,3.5,right-hand,0.0827,0.9173
1,3.5,left-hand,0.9389,0.0611
1,3.5,right-hand,0.1364,0.8636
1,3.5,right-hand,0.6245,0.3755
1,3.5,left-hand,0.1777,0.8223
1,3.5,right-hand,0.1446,0.8554
1,3.5,right-hand,0.6247,0.3753
1,3.5,left-hand,0.8813,0.1187
1,3.5,right-hand,0.0482,0.9518
1,3.5,right-hand,0.751,0.249
1,3.5,right-hand,0.5882,0.4118
1,3.5,right-hand,0.3038,0.6962
1,3.5,right-hand,0.8508,0.1492
1,3.5,right-hand,0.2247,0.7753
1,3.5,left-hand,0.7335,0.2665
1,3.5,left-hand,0.8874,0.1126
1,3.5,right-hand,0.1539,0.8461
1,3.5,left-hand,0.9639,0.0361
1,3.5,left-hand,0.3624,0.6376
1,3.5,left-hand,0.7353,0.2647
1,3.5,right-hand,0.4449,0.5551
