fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.4614,0.5386
1,3.5,right-hand,0.5838,0.4162
1,3.5,left-hand,0.7013,0.2987
1,3.5,right-hand,0.7962,0.2038
1,3.5,right-hand,0.3488,0.6512
1,3.5,right-hand,0.2954,0.7046
1,3.5,left-hand,0.5319,0.4681
1,3.5,right-hand,0.4967,0.5033
1,3.5,right-hand,0.4489,0.5511
1,3.5,left-hand,0.5507,0.4493
1,3.5,right-hand,0.5553,0.4447
1,3.5,right-hand,0.489,0.511
1,3.5,left-hand,0.6292,0.3708
1,3.5,right-hand,0.2619,0.7381
1,3.5,left-hand,0.5267,0.4733
1,3.5,left-hand,0.7043,0.2957
1,3.5,left-hand,0.4854,0.5146
1,3.5,left-hand,0.5779,0.4221
1,3.5,right-hand,0.6369,0.3631
1,3.5,right-hand,0.5626,0.4374
1,3.5,left-hand,0.3854,0.6146
1,3.5,right-hand,0.4176,0.5824
1,3.5,left-hand,0.5937,0.4063
1,3.5,left-hand,0.3711,0.6289
1,3.5,right-hand,0.4774,0.5226
1,3.5,right-hand,0.5971,0.4029
1,3.5,right-hand,0.5343,0.4657
1,3.5,left-hand,0.6672,0.3328
1,3.5,left-hand,0.413,0.587
1,3.5,left-hand,0.6937,0.3063
1,3.5,right-hand,0.4022,0.5978
1,3.5,right-hand,0.6573,0.3427
1,3.5,right-hand,0.6182,0.3818
1,3.5,right-hand,0.5157,0.4843
1,3.5,left-hand,0.6165,0.3835
1,3.5,left-hand,0.6377,0.3623
1,3.5,right-hand,0.304,0.696
1,3.5,right-hand,0.4051,0.5949
1,3.5,left-hand,0.5197,0.4803
1,3.5,right-hand,0.7419,0.2581
1,3.5,left-hand,0.6223,0.3777
1,3.5,right-hand,0.6174,0.3826
1,3.5,left-hand,0.7683,0.2317
1,3.5,left-hand,0.4056,0.5944
1,3.5,right-hand,0.6904,0.3096
1,3.5,left-hand,0.7346,0.2654
1,3.5,left-hand,0.6542,0.3458
1,3.5,right-hand,0.5024,0.4976
1,3.5,right-hand,0.4974,0.5026
1,3.5,left-hand,0.5041,0.4959
1,3.5,right-hand,0.4688,0.5312
1,3.5,right-hand,0.2397,0.7603
1,3.5,left-hand,0.4947,0.5053
1,3.5,left-hand,0.5305,0.4695
1,3.5,left-hand,0.7182,0.2818
1,3.5,right-hand,0.3857,0.6143
1,3.5,right-hand,0.2416,0.7584
1,3.5,right-hand,0.6025,0.3975
1,3.5,left-hand,0.2137,0.7863
1,3.5,left-hand,0.3887,0.6113
1,3.5,left-hand,0.8007,0.1993
1,3.5,left-hand,0.7029,0.2971
1,3.5,left-hand,0.6468,0.3532
1,3.5,left-hand,0.5713,0.4287
1,3.5,left-hand,0.5288,0.4712
1,3.5,right-hand,0.5144,0.4856
1,3.5,left-hand,0.7268,0.2732
1,3.5,right-hand,0.5439,0.4561
1,3.5,left-hand,0.3536,0.6464
1,3.5,right-hand,0.5806,0.4194
1,3.5,left-hand,0.4107,0.5893
1,3.5,right-hand,0.2448,0.7552
1,3.5,left-hand,0.2187,0.7813
1,3.5,right-hand,0.6647,0.3353
1,3.5,left-hand,0.3254,0.6746
1,3.5,left-hand,0.6097,0.3903
1,3.5,left-hand,0.7178,0.2822
1,3.5,left-hand,0.588,0.412
1,3.5,right-hand,0.3347,0.6653
1,3.5,right-hand,0.4427,0.5573
1,3.5,right-hand,0.2303,0.7697
1,3.5,left-hand,0.8273,0.1727
1,3.5,left-hand,0.3805,0.6195
1,3.5,right-hand,0.3742,0.6258
1,3.5,left-hand,0.4271,0.5729
1,3.5,right-hand,0.5299,0.4701
1,3.5,right-hand,0.8081,0.1919
1,3.5,left-hand,0.7966,0.2034
1,3.5,left-hand,0.4422,0.5578
1,3.5,right-hand,0.3077,0.6923
1,3.5,right-hand,0.3512,0.6488
1,3.5,left-hand,0.4957,0.5043
1,3.5,left-hand,0.4162,0.5838
1,3.5,left-hand,0.637,0.363
1,3.5,left-hand,0.5414,0.4586
1,3.5,left-hand,0.4768,0.5232
1,3.5,right-hand,0.3757,0.6243
1,3.5,left-hand,0.6282,0.3718
1,3.5,right-hand,0.394,0.606
1,3.5,right-hand,0.7387,0.2613
1,3.5,right-hand,0.8054,0.1946
1,3.5,right-hand,0.4278,0.5722
1,3.5,right-hand,0.3558,0.6442
1,3.5,right-hand,0.3695,0.6305
1,3.5,right-hand,0.4769,0.5231
1,3.5,right-hand,0.2416,0.7584
1,3.5,right-hand,0.5915,0.4085
1,3.5,right-hand,0.7711,0.2289
1,3.5,left-hand,0.4994,0.5006
1,3.5,left-hand,0.741,0.259
1,3.5,right-hand,0.2526,0.7474
1,3.5,right-hand,0.5929,0.4071
1,3.5,right-hand,0.6498,0.3502
1,3.5,right-hand,0.8246,0.1754
1,3.5,right-hand,0.2663,0.7337
1,3.5,right-hand,0.7295,0.2705
1,3.5,left-hand,0.6224,0.3776
1,3.5,right-hand,0.5989,0.4011
1,3.5,left-hand,0.4651,0.5349
1,3.5,left-hand,0.3843,0.6157
1,3.5,left-hand,0.6365,0.3635
1,3.5,right-hand,0.5651,0.4349
1,3.5,right-hand,0.2955,0.7045
1,3.5,left-hand,0.589,0.411
1,3.5,right-hand,0.5923,0.4077
1,3.5,right-hand,0.5778,0.4222
1,3.5,right-hand,0.3678,0.6322
1,3.5,left-hand,0.3983,0.6017
1,3.5,left-hand,0.4381,0.5619
1,3.5,left-hand,0.4469,0.5531
1,3.5,left-hand,0.6107,0.3893
1,3.5,right-hand,0.4309,0.5691
1,3.5,left-hand,0.6084,0.3916
1,3.5,left-hand,0.631,0.369
1,3.5,left-hand,0.6328,0.3672
1,3.5,left-hand,0.3388,0.6612
2,3.5,right-hand,0.5632,0.4368
2,3.5,right-hand,0.6346,0.3654
2,3.5,left-hand,0.5398,0.4602
2,3.5,right-hand,0.6141,0.3859
2,3.5,right-hand,0.2874,0.7126
2,3.5,right-hand,0.5204,0.4796
2,3.5,right-hand,0.5665,0.4335
2,3.5,left-hand,0.7266,0.2734
2,3.5,left-hand,0.5541,0.4459
2,3.5,left-hand,0.6684,0.3316
2,3.5,left-hand,0.6871,0.3129
2,3.5,left-hand,0.5213,0.4787
2,3.5,right-hand,0.6889,0.3111
2,3.5,right-hand,0.5579,0.4421
2,3.5,right-hand,0.5224,0.4776
2,3.5,left-hand,0.5123,0.4877
2,3.5,right-hand,0.5885,0.4115
2,3.5,left-hand,0.7404,0.2596
2,3.5,left-hand,0.5984,0.4016
2,3.5,right-hand,0.4949,0.5051
2,3.5,left-hand,0.6244,0.3756
2,3.5,right-hand,0.4088,0.5912
2,3.5,right-hand,0.6296,0.3704
2,3.5,right-hand,0.5116,0.4884
2,3.5,left-hand,0.6728,0.3272
2,3.5,right-hand,0.7002,0.2998
2,3.5,right-hand,0.5508,0.4492
2,3.5,left-hand,0.5524,0.4476
2,3.5,left-hand,0.5547,0.4453
2,3.5,right-hand,0.5457,0.4543
2,3.5,right-hand,0.4479,0.5521
2,3.5,right-hand,0.4639,0.5361
2,3.5,left-hand,0.5571,0.4429
2,3.5,right-hand,0.4366,0.5634
2,3.5,left-hand,0.5359,0.4641
2,3.5,right-hand,0.6032,0.3968
2,3.5,right-hand,0.3953,0.6047
2,3.5,left-hand,0.5333,0.4667
2,3.5,left-hand,0.5586,0.4414
2,3.5,left-hand,0.4235,0.5765
2,3.5,left-hand,0.449,0.551
2,3.5,left-hand,0.4701,0.5299
2,3.5,left-hand,0.3961,0.6039
2,3.5,right-hand,0.3481,0.6519
2,3.5,left-hand,0.6083,0.3917
2,3.5,left-hand,0.4768,0.5232
2,3.5,right-hand,0.6523,0.3477
2,3.5,right-hand,0.5097,0.4903
2,3.5,left-hand,0.6898,0.3102
2,3.5,right-hand,0.6845,0.3155
2,3.5,left-hand,0.6022,0.3978
2,3.5,right-hand,0.4124,0.5876
2,3.5,left-hand,0.6647,0.3353
2,3.5,right-hand,0.3448,0.6552
2,3.5,right-hand,0.5594,0.4406
2,3.5,right-hand,0.5549,0.4451
2,3.5,left-hand,0.5153,0.4847
2,3.5,right-hand,0.455,0.545
2,3.5,right-hand,0.3829,0.6171
2,3.5,right-hand,0.2707,0.7293
2,3.5,left-hand,0.3396,0.6604
2,3.5,left-hand,0.3848,0.6152
2,3.5,right-hand,0.2881,0.7119
2,3.5,right-hand,0.4678,0.5322
2,3.5,left-hand,0.5892,0.4108
2,3.5,right-hand,0.439,0.561
2,3.5,left-hand,0.4572,0.5428
2,3.5,right-hand,0.6153,0.3847
2,3.5,left-hand,0.6412,0.3588
2,3.5,right-hand,0.4264,0.5736
2,3.5,right-hand,0.3425,0.6575
2,3.5,right-hand,0.3747,0.6253
2,3.5,right-hand,0.3126,0.6874
2,3.5,right-hand,0.4734,0.5266
2,3.5,left-hand,0.2622,0.7378
2,3.5,left-hand,0.4065,0.5935
2,3.5,left-hand,0.4768,0.5232
2,3.5,left-hand,0.4186,0.5814
2,3.5,left-hand,0.2437,0.7563
2,3.5,right-hand,0.2066,0.7934
2,3.5,right-hand,0.3178,0.6822
2,3.5,left-hand,0.3161,0.6839
2,3.5,right-hand,0.3477,0.6523
2,3.5,left-hand,0.4577,0.5423
2,3.5,left-hand,0.194,0.806
2,3.5,left-hand,0.5453,0.4547
2,3.5,left-hand,0.6588,0.3412
2,3.5,right-hand,0.428,0.572
2,3.5,left-hand,0.7643,0.2357
2,3.5,right-hand,0.5455,0.4545
2,3.5,right-hand,0.6917,0.3083
2,3.5,right-hand,0.4086,0.5914
2,3.5,right-hand,0.7015,0.2985
2,3.5,right-hand,0.4436,0.5564
2,3.5,left-hand,0.4866,0.5134
2,3.5,left-hand,0.5731,0.4269
2,3.5,left-hand,0.6103,0.3897
2,3.5,right-hand,0.5984,0.4016
2,3.5,right-hand,0.3135,0.6865
2,3.5,right-hand,0.4502,0.5498
2,3.5,left-hand,0.6569,0.3431
2,3.5,left-hand,0.508,0.492
2,3.5,left-hand,0.719,0.281
2,3.5,right-hand,0.3859,0.6141
2,3.5,right-hand,0.2396,0.7604
2,3.5,left-hand,0.4304,0.5696
2,3.5,left-hand,0.4735,0.5265
2,3.5,left-hand,0.4819,0.5181
2,3.5,left-hand,0.312,0.688
2,3.5,left-hand,0.3673,0.6327
2,3.5,left-hand,0.5111,0.4889
2,3.5,left-hand,0.5764,0.4236
2,3.5,left-hand,0.6478,0.3522
2,3.5,left-hand,0.6662,0.3338
2,3.5,left-hand,0.8038,0.1962
2,3.5,left-hand,0.4621,0.5379
2,3.5,right-hand,0.6336,0.3664
2,3.5,left-hand,0.624,0.376
2,3.5,left-hand,0.6515,0.3485
2,3.5,left-hand,0.4038,0.5962
2,3.5,right-hand,0.4015,0.5985
2,3.5,right-hand,0.4657,0.5343
2,3.5,right-hand,0.4662,0.5338
2,3.5,left-hand,0.3794,0.6206
2,3.5,left-hand,0.446,0.554
2,3.5,right-hand,0.6529,0.3471
2,3.5,left-hand,0.5523,0.4477
2,3.5,left-hand,0.4599,0.5401
2,3.5,right-hand,0.3494,0.6506
2,3.5,right-hand,0.5237,0.4763
2,3.5,right-hand,0.1851,0.8149
2,3.5,left-hand,0.2758,0.7242
2,3.5,right-hand,0.3245,0.6755
2,3.5,right-hand,0.4861,0.5139
2,3.5,right-hand,0.6568,0.3432
2,3.5,right-hand,0.3628,0.6372
3,3.5,left-hand,0.3193,0.6807
3,3.5,left-hand,0.4513,0.5487
3,3.5,left-hand,0.5452,0.4548
3,3.5,right-hand,0.2759,0.7241
3,3.5,left-hand,0.6222,0.3778
3,3.5,left-hand,0.4751,0.5249
3,3.5,right-hand,0.3467,0.6533
3,3.5,right-hand,0.551,0.449
3,3.5,left-hand,0.6174,0.3826
3,3.5,right-hand,0.5052,0.4948
3,3.5,right-hand,0.4192,0.5808
3,3.5,left-hand,0.7603,0.2397
3,3.5,right-hand,0.3965,0.6035
3,3.5,right-hand,0.3725,0.6275
3,3.5,left-hand,0.5414,0.4586
3,3.5,left-hand,0.5046,0.4954
3,3.5,left-hand,0.4757,0.5243
3,3.5,right-hand,0.4691,0.5309
3,3.5,left-hand,0.6417,0.3583
3,3.5,right-hand,0.5608,0.4392
3,3.5,right-hand,0.6157,0.3843
3,3.5,left-hand,0.2645,0.7355
3,3.5,right-hand,0.5289,0.4711
3,3.5,left-hand,0.5558,0.4442
3,3.5,left-hand,0.5073,0.4927
3,3.5,left-hand,0.5513,0.4487
3,3.5,right-hand,0.3836,0.6164
3,3.5,right-hand,0.5474,0.4526
3,3.5,right-hand,0.3781,0.6219
3,3.5,right-hand,0.4511,0.5489
3,3.5,left-hand,0.5997,0.4003
3,3.5,left-hand,0.4952,0.5048
3,3.5,right-hand,0.5199,0.4801
3,3.5,right-hand,0.6458,0.3542
3,3.5,left-hand,0.4885,0.5115
3,3.5,right-hand,0.5003,0.4997
3,3.5,left-hand,0.3451,0.6549
3,3.5,right-hand,0.4062,0.5938
3,3.5,right-hand,0.3933,0.6067
3,3.5,left-hand,0.6236,0.3764
3,3.5,left-hand,0.3108,0.6892
3,3.5,right-hand,0.5504,0.4496
3,3.5,right-hand,0.4542,0.5458
3,3.5,right-hand,0.5363,0.4637
3,3.5,left-hand,0.4947,0.5053
3,3.5,right-hand,0.325,0.675
3,3.5,left-hand,0.5363,0.4637
3,3.5,left-hand,0.427,0.573
3,3.5,right-hand,0.4517,0.5483
3,3.5,left-hand,0.605,0.395
3,3.5,right-hand,0.3047,0.6953
3,3.5,left-hand,0.3896,0.6104
3,3.5,right-hand,0.6407,0.3593
3,3.5,right-hand,0.4045,0.5955
3,3.5,right-hand,0.4938,0.5062
3,3.5,left-hand,0.5705,0.4295
3,3.5,left-hand,0.698,0.302
3,3.5,right-hand,0.4043,0.5957
3,3.5,right-hand,0.6208,0.3792
3,3.5,right-hand,0.4687,0.5313
3,3.5,left-hand,0.6426,0.3574
3,3.5,right-hand,0.4204,0.5796
3,3.5,right-hand,0.3216,0.6784
3,3.5,left-hand,0.573,0.427
3,3.5,left-hand,0.6639,0.3361
3,3.5,right-hand,0.7505,0.2495
3,3.5,left-hand,0.3908,0.6092
3,3.5,left-hand,0.5211,0.4789
3,3.5,right-hand,0.6242,0.3758
3,3.5,right-hand,0.3485,0.6515
3,3.5,right-hand,0.4783,0.5217
3,3.5,left-hand,0.6613,0.3387
3,3.5,right-hand,0.2539,0.7461
3,3.5,left-hand,0.562,0.438
3,3.5,left-hand,0.3243,0.6757
3,3.5,left-hand,0.5296,0.4704
3,3.5,right-hand,0.2955,0.7045
3,3.5,right-hand,0.3317,0.6683
3,3.5,left-hand,0.5791,0.4209
3,3.5,right-hand,0.4916,0.5084
3,3.5,left-hand,0.2983,0.7017
3,3.5,right-hand,0.5016,0.4984
3,3.5,right-hand,0.4454,0.5546
3,3.5,right-hand,0.3744,0.6256
3,3.5,left-hand,0.6562,0.3438
3,3.5,left-hand,0.4662,0.5338
3,3.5,left-hand,0.4612,0.5388
