fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.4711,0.5289
1,3.5,left-hand,0.4454,0.5546
1,3.5,right-hand,0.0453,0.9547
1,3.5,right-hand,0.4343,0.5657
1,3.5,right-hand,0.0721,0.9279
1,3.5,left-hand,0.3991,0.6009
1,3.5,left-hand,0.3569,0.6431
1,3.5,left-hand,0.3017,0.6983
1,3.5,left-hand,0.4032,0.5968
1,3.5,right-hand,0.1531,0.8469
1,3.5,left-hand,0.2509,0.7491
1,3.5,right-hand,0.7211,0.2789
1,3.5,left-hand,0.4366,0.5634
1,3.5,left-hand,0.6397,0.3603
1,3.5,right-hand,0.3207,0.6793
1,3.5,right-hand,0.3848,0.6152
1,3.5,right-hand,0.1177,0.8823
1,3.5,left-hand,0.191,0.809
1,3.5,right-hand,0.1216,0.8784
1,3.5,right-hand,0.095,0.905
1,3.5,left-hand,0.1111,0.8889
1,3.5,right-hand,0.1042,0.8958
1,3.5,right-hand,0.1389,0.8611
1,3.5,left-hand,0.8594,0.1406
1,3.5,left-hand,0.4017,0.5983
1,3.5,left-hand,0.3348,0.6652
1,3.5,right-hand,0.0426,0.9574
1,3.5,right-hand,0.4956,0.5044
1,3.5,right-hand,0.178,0.822
1,3.5,left-hand,0.2768,0.7232
1,3.5,left-hand,0.6597,0.3403
1,3.5,left-hand,0.4864,0.5136
1,3.5,left-hand,0.6467,0.3533
1,3.5,left-hand,0.3136,0.6864
1,3.5,right-hand,0.3482,0.6518
1,3.5,right-hand,0.1113,0.8887
1,3.5,right-hand,0.4001,0.5999
1,3.5,left-hand,0.4365,0.5635
1,3.5,right-hand,0.4531,0.5469
1,3.5,left-hand,0.4349,0.5651
1,3.5,left-hand,0.5543,0.4457
1,3.5,left-hand,0.4466,0.5534
1,3.5,right-hand,0.2189,0.7811
1,3.5,right-hand,0.1384,0.8616
1,3.5,left-hand,0.5268,0.4732
1,3.5,left-hand,0.3691,0.6309
1,3.5,right-hand,0.2543,0.7457
1,3.5,right-hand,0.2312,0.7688
1,3.5,right-hand,0.6645,0.3355
1,3.5,right-hand,0.1732,0.8268
1,3.5,left-hand,0.5702,0.4298
1,3.5,right-hand,0.3812,0.6188
1,3.5,left-hand,0.8996,0.1004
1,3.5,left-hand,0.2685,0.7315
1,3.5,right-hand,0.4897,0.5103
1,3.5,left-hand,0.2542,0.7458
1,3.5,left-hand,0.6841,0.3159
1,3.5,right-hand,0.1076,0.8924
1,3.5,left-hand,0.8405,0.1595
1,3.5,left-hand,0.3561,0.6439
1,3.5,right-hand,0.2587,0.7413
1,3.5,left-hand,0.6593,0.3407
1,3.5,right-hand,0.1418,0.8582
1,3.5,right-hand,0.195,0.805
1,3.5,right-hand,0.0477,0.9523
1,3.5,left-hand,0.8225,0.1775
1,3.5,right-hand,0.042,0.958
1,3.5,left-hand,0.8946,0.1054
1,3.5,left-hand,0.759,0.241
1,3.5,left-hand,0.2308,0.7692
1,3.5,left-hand,0.693,0.307
1,3.5,right-hand,0.0203,0.9797
1,3.5,left-hand,0.6815,0.3185
1,3.5,right-hand,0.0315,0.9685
1,3.5,left-hand,0.7524,0.2476
1,3.5,left-hand,0.851,0.149
1,3.5,left-hand,0.8868,0.1132
1,3.5,left-hand,0.939,0.061
1,3.5,right-hand,0.0958,0.9042
1,3.5,left-hand,0.9325,0.0675
1,3.5,left-hand,0.379,0.621
1,3.5,right-hand,0.0877,0.9123
1,3.5,right-hand,0.064,0.936
1,3.5,right-hand,0.0111,0.9889
1,3.5,left-hand,0.9488,0.0512
1,3.5,right-hand,0.058,0.942
1,3.5,right-hand,0.1843,0.8157
1,3.5,right-hand,0.1963,0.8037
1,3.5,right-hand,0.2113,0.7887
1,3.5,left-hand,0.8421,0.1579
1,3.5,left-hand,0.6318,0.3682
1,3.5,right-hand,0.298,0.702
1,3.5,left-hand,0.9337,0.0663
1,3.5,left-hand,0.5877,0.4123
1,3.5,left-hand,0.733,0.267
