fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.4815,0.5185
1,3.5,right-hand,0.3141,0.6859
1,3.5,left-hand,0.5833,0.4167
1,3.5,left-hand,0.5692,0.4308
1,3.5,left-hand,0.6448,0.3552
1,3.5,right-hand,0.6479,0.3521
1,3.5,right-hand,0.486,0.514
1,3.5,right-hand,0.454,0.546
1,3.5,right-hand,0.5342,0.4658
1,3.5,left-hand,0.5381,0.4619
1,3.5,left-hand,0.3908,0.6092
1,3.5,right-hand,0.1407,0.8593
1,3.5,right-hand,0.624,0.376
1,3.5,right-hand,0.5312,0.4688
1,3.5,left-hand,0.7119,0.2881
1,3.5,left-hand,0.5413,0.4587
1,3.5,right-hand,0.3949,0.6051
1,3.5,left-hand,0.6723,0.3277
1,3.5,left-hand,0.5729,0.4271
1,3.5,right-hand,0.7109,0.2891
1,3.5,left-hand,0.6979,0.3021
1,3.5,left-hand,0.4573,0.5427
1,3.5,left-hand,0.5016,0.4984
1,3.5,right-hand,0.5507,0.4493
1,3.5,right-hand,0.4861,0.5139
1,3.5,left-hand,0.4095,0.5905
1,3.5,right-hand,0.5603,0.4397
1,3.5,left-hand,0.5299,0.4701
1,3.5,left-hand,0.3498,0.6502
1,3.5,right-hand,0.2855,0.7145
1,3.5,right-hand,0.4517,0.5483
1,3.5,right-hand,0.4726,0.5274
1,3.5,right-hand,0.3349,0.6651
1,3.5,right-hand,0.5589,0.4411
1,3.5,left-hand,0.662,0.338
1,3.5,left-hand,0.5505,0.4495
1,3.5,left-hand,0.4563,0.5437
1,3.5,left-hand,0.4912,0.5088
1,3.5,right-hand,0.412,0.588
1,3.5,right-hand,0.759,0.241
1,3.5,right-hand,0.5064,0.4936
1,3.5,right-hand,0.4878,0.5122
1,3.5,left-hand,0.3974,0.6026
1,3.5,left-hand,0.5745,0.4255
1,3.5,right-hand,0.3271,0.6729
1,3.5,right-hand,0.4843,0.5157
1,3.5,left-hand,0.4802,0.5198
1,3.5,left-hand,0.4588,0.5412
1,3.5,left-hand,0.5314,0.4686
1,3.5,left-hand,0.3261,0.6739
1,3.5,right-hand,0.5615,0.4385
1,3.5,left-hand,0.6284,0.3716
1,3.5,left-hand,0.3997,0.6003
1,3.5,right-hand,0.4598,0.5402
1,3.5,right-hand,0.4533,0.5467
1,3.5,right-hand,0.4809,0.5191
1,3.5,right-hand,0.5984,0.4016
1,3.5,left-hand,0.4279,0.5721
1,3.5,right-hand,0.585,0.415
1,3.5,left-hand,0.4892,0.5108
1,3.5,right-hand,0.3734,0.6266
1,3.5,right-hand,0.6268,0.3732
1,3.5,left-hand,0.5337,0.4663
1,3.5,left-hand,0.5893,0.4107
1,3.5,left-hand,0.3773,0.6227
1,3.5,right-hand,0.5359,0.4641
1,3.5,left-hand,0.5343,0.4657
1,3.5,right-hand,0.5169,0.4831
1,3.5,right-hand,0.4374,0.5626
1,3.5,right-hand,0.4168,0.5832
1,3.5,right-hand,0.4595,0.5405
1,3.5,left-hand,0.478,0.522
1,3.5,left-hand,0.6378,0.3622
1,3.5,right-hand,0.4583,0.5417
1,3.5,right-hand,0.5102,0.4898
1,3.5,right-hand,0.4698,0.5302
1,3.5,right-hand,0.6048,0.3952
1,3.5,left-hand,0.558,0.442
1,3.5,right-hand,0.3869,0.6131
1,3.5,right-hand,0.4996,0.5004
1,3.5,right-hand,0.5092,0.4908
1,3.5,left-hand,0.3617,0.6383
1,3.5,left-hand,0.4474,0.5526
1,3.5,left-hand,0.5161,0.4839
1,3.5,left-hand,0.4891,0.5109
1,3.5,left-hand,0.4287,0.5713
1,3.5,left-hand,0.3746,0.6254
1,3.5,right-hand,0.4218,0.5782
1,3.5,left-hand,0.5298,0.4702
1,3.5,right-hand,0.2814,0.7186
1,3.5,right-hand,0.3298,0.6702
1,3.5,left-hand,0.5707,0.4293
1,3.5,right-hand,0.6474,0.3526
1,3.5,right-hand,0.3559,0.6441
1,3.5,right-hand,0.4389,0.5611
1,3.5,left-hand,0.3165,0.6835
1,3.5,right-hand,0.3945,0.6055
1,3.5,right-hand,0.508,0.492
1,3.5,right-hand,0.3687,0.6313
1,3.5,left-hand,0.4227,0.5773
1,3.5,right-hand,0.4582,0.5418
1,3.5,left-hand,0.3791,0.6209
1,3.5,left-hand,0.3272,0.6728
1,3.5,right-hand,0.37,0.63
1,3.5,right-hand,0.4476,0.5524
1,3.5,left-hand,0.453,0.547
1,3.5,right-hand,0.4591,0.5409
1,3.5,left-hand,0.4795,0.5205
1,3.5,left-hand,0.5339,0.4661
1,3.5,right-hand,0.4452,0.5548
1,3.5,left-hand,0.4822,0.5178
1,3.5,left-hand,0.2853,0.7147
1,3.5,right-hand,0.5393,0.4607
1,3.5,left-hand,0.446,0.554
1,3.5,left-hand,0.4248,0.5752
1,3.5,left-hand,0.4615,0.5385
1,3.5,left-hand,0.462,0.538
1,3.5,right-hand,0.4981,0.5019
1,3.5,left-hand,0.5192,0.4808
1,3.5,right-hand,0.4921,0.5079
1,3.5,right-hand,0.4906,0.5094
1,3.5,left-hand,0.6447,0.3553
1,3.5,left-hand,0.6167,0.3833
1,3.5,left-hand,0.5998,0.4002
1,3.5,left-hand,0.5346,0.4654
1,3.5,left-hand,0.5238,0.4762
1,3.5,left-hand,0.5593,0.4407
1,3.5,right-hand,0.3761,0.6239
1,3.5,right-hand,0.5838,0.4162
1,3.5,left-hand,0.4954,0.5046
1,3.5,right-hand,0.7402,0.2598
1,3.5,right-hand,0.5883,0.4117
1,3.5,left-hand,0.5912,0.4088
1,3.5,right-hand,0.5772,0.4228
1,3.5,left-hand,0.5833,0.4167
1,3.5,left-hand,0.4915,0.5085
1,3.5,left-hand,0.444,0.556
1,3.5,right-hand,0.498,0.502
1,3.5,right-hand,0.5002,0.4998
1,3.5,right-hand,0.594,0.406
1,3.5,left-hand,0.5889,0.4111
1,3.5,right-hand,0.544,0.456
1,3.5,right-hand,0.494,0.506
1,3.5,left-hand,0.3984,0.6016
2,3.5,right-hand,0.4207,0.5793
2,3.5,right-hand,0.6087,0.3913
2,3.5,left-hand,0.5873,0.4127
2,3.5,right-hand,0.4779,0.5221
2,3.5,left-hand,0.5922,0.4078
2,3.5,right-hand,0.4966,0.5034
2,3.5,left-hand,0.6228,0.3772
2,3.5,left-hand,0.5636,0.4364
2,3.5,left-hand,0.4031,0.5969
2,3.5,left-hand,0.6326,0.3674
2,3.5,right-hand,0.5972,0.4028
2,3.5,right-hand,0.5793,0.4207
2,3.5,right-hand,0.4928,0.5072
2,3.5,left-hand,0.5859,0.4141
2,3.5,right-hand,0.4685,0.5315
2,3.5,left-hand,0.6098,0.3902
2,3.5,right-hand,0.4296,0.5704
2,3.5,left-hand,0.418,0.582
2,3.5,left-hand,0.5643,0.4357
2,3.5,right-hand,0.5064,0.4936
2,3.5,left-hand,0.442,0.558
2,3.5,right-hand,0.6204,0.3796
2,3.5,right-hand,0.3315,0.6685
2,3.5,left-hand,0.5684,0.4316
2,3.5,left-hand,0.464,0.536
2,3.5,left-hand,0.6073,0.3927
2,3.5,right-hand,0.5172,0.4828
2,3.5,left-hand,0.501,0.499
2,3.5,left-hand,0.6363,0.3637
2,3.5,left-hand,0.4751,0.5249
2,3.5,left-hand,0.5085,0.4915
2,3.5,right-hand,0.5101,0.4899
2,3.5,right-hand,0.491,0.509
2,3.5,right-hand,0.542,0.458
2,3.5,left-hand,0.4914,0.5086
2,3.5,left-hand,0.4727,0.5273
2,3.5,right-hand,0.5004,0.4996
2,3.5,right-hand,0.5139,0.4861
2,3.5,left-hand,0.6976,0.3024
2,3.5,right-hand,0.5249,0.4751
2,3.5,left-hand,0.4768,0.5232
2,3.5,left-hand,0.6375,0.3625
2,3.5,left-hand,0.5566,0.4434
2,3.5,right-hand,0.4886,0.5114
2,3.5,right-hand,0.6066,0.3934
2,3.5,left-hand,0.6554,0.3446
2,3.5,left-hand,0.4605,0.5395
2,3.5,right-hand,0.4595,0.5405
2,3.5,left-hand,0.5193,0.4807
2,3.5,right-hand,0.4038,0.5962
2,3.5,left-hand,0.468,0.532
2,3.5,left-hand,0.6059,0.3941
2,3.5,right-hand,0.4998,0.5002
