fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0019,0.9981
1,3.5,right-hand,0.036,0.964
1,3.5,right-hand,0.0057,0.9943
1,3.5,right-hand,0.0728,0.9272
1,3.5,right-hand,0.0236,0.9764
1,3.5,right-hand,0.5786,0.4214
1,3.5,left-hand,0.9761,0.0239
1,3.5,left-hand,0.9177,0.0823
1,3.5,left-hand,0.6091,0.3909
1,3.5,left-hand,0.9371,0.0629
1,3.5,left-hand,0.2412,0.7588
1,3.5,right-hand,0.2028,0.7972
1,3.5,left-hand,0.9966,0.0034
1,3.5,right-hand,0.0974,0.9026
1,3.5,right-hand,0.4005,0.5995
1,3.5,right-hand,0.0338,0.9662
1,3.5,right-hand,0.0994,0.9006
1,3.5,left-hand,0.5203,0.4797
1,3.5,left-hand,0.7428,0.2572
1,3.5,left-hand,0.5679,0.4321
1,3.5,left-hand,0.0053,0.9947
1,3.5,right-hand,0.0821,0.9179
1,3.5,left-hand,0.5025,0.4975
1,3.5,left-hand,0.4717,0.5283
2,3.5,right-hand,0.2108,0.7892
2,3.5,right-hand,0.0135,0.9865
2,3.5,right-hand,0.0283,0.9717
2,3.5,left-hand,0.706,0.294
2,3.5,left-hand,0.9371,0.0629
2,3.5,left-hand,0.9062,0.0938
2,3.5,right-hand,0.9414,0.0586
2,3.5,right-hand,0.3155,0.6845
2,3.5,left-hand,0.9777,0.0223
2,3.5,right-hand,0.2768,0.7232
2,3.5,left-hand,0.024,0.976
2,3.5,left-hand,0.999,0.001
2,3.5,left-hand,0.8595,0.1405
2,3.5,left-hand,0.8659,0.1341
2,3.5,left-hand,0.9978,0.0022
2,3.5,right-hand,0.0682,0.9318
2,3.5,right-hand,0.5385,0.4615
2,3.5,left-hand,0.6209,0.3791
2,3.5,right-hand,0.8393,0.1607
2,3.5,right-hand,0.9681,0.0319
2,3.5,right-hand,0.09,0.91
2,3.5,right-hand,0.913,0.087
2,3.5,left-hand,0.8939,0.1061
2,3.5,left-hand,0.8183,0.1817
3,3.5,right-hand,0.0034,0.9966
3,3.5,right-hand,0.2341,0.7659
3,3.5,left-hand,0.1489,0.8511
3,3.5,left-hand,0.3567,0.6433
3,3.5,left-hand,0.1655,0.8345
3,3.5,right-hand,0.8711,0.1289
3,3.5,right-hand,0.2863,0.7137
3,3.5,right-hand,0.1632,0.8368
3,3.5,right-hand,0.1883,0.8117
3,3.5,left-hand,0.092,0.908
3,3.5,left-hand,0.929,0.071
3,3.5,left-hand,0.9191,0.0809
3,3.5,right-hand,0.7044,0.2956
3,3.5,right-hand,0.0373,0.9627
3,3.5,right-hand,0.0872,0.9128
3,3.5,right-hand,0.0092,0.9908
3,3.5,left-hand,0.997,0.003
3,3.5,right-hand,0.0009,0.9991
3,3.5,left-hand,0.5906,0.4094
3,3.5,left-hand,0.5069,0.4931
3,3.5,left-hand,0.6337,0.3663
3,3.5,right-hand,0.6034,0.3966
3,3.5,left-hand,0.3273,0.6727
3,3.5,left-hand,0.0261,0.9739
4,3.5,right-hand,0.0011,0.9989
4,3.5,right-hand,0.0001,0.9999
4,3.5,right-hand,0.0012,0.9988
4,3.5,right-hand,0.999,0.001
4,3.5,left-hand,0.6794,0.3206
4,3.5,left-hand,0.9856,0.0144
4,3.5,left-hand,0.5583,0.4417
4,3.5,right-hand,0.8724,0.1276
4,3.5,left-hand,0.9999,0.0001
4,3.5,left-hand,0.9941,0.0059
4,3.5,left-hand,0.995,0.005
4,3.5,left-hand,0.9942,0.0058
4,3.5,right-hand,0.0489,0.9511
4,3.5,right-hand,0.0025,0.9975
4,3.5,left-hand,0.9998,0.0002
4,3.5,right-hand,0.9383,0.0617
4,3.5,right-hand,0.0747,0.9253
4,3.5,right-hand,0.0007,0.9993
4,3.5,left-hand,0.1488,0.8512
4,3.5,right-hand,0.7138,0.2862
4,3.5,right-hand,0.4282,0.5718
4,3.5,left-hand,0.6787,0.3213
4,3.5,left-hand,0.0987,0.9013
4,3.5,left-hand,0.6042,0.3958
5,3.5,right-hand,0.0013,0.9987
5,3.5,right-hand,0.0144,0.9856
5,3.5,right-hand,0.1345,0.8655
5,3.5,right-hand,0.0047,0.9953
5,3.5,right-hand,0.5937,0.4063
5,3.5,left-hand,0.073,0.927
5,3.5,left-hand,0.9351,0.0649
5,3.5,left-hand,0.859,0.141
5,3.5,left-hand,0.9621,0.0379
5,3.5,left-hand,0.9971,0.0029
5,3.5,left-hand,0.9717,0.0283
5,3.5,right-hand,0.7496,0.2504
5,3.5,right-hand,0.1073,0.8927
5,3.5,left-hand,0.9434,0.0566
5,3.5,right-hand,0.4517,0.5483
5,3.5,right-hand,0.4714,0.5286
5,3.5,left-hand,0.9819,0.0181
5,3.5,left-hand,0.8264,0.1736
5,3.5,left-hand,0.8221,0.1779
5,3.5,right-hand,0.518,0.482
5,3.5,left-hand,0.5767,0.4233
5,3.5,right-hand,0.1126,0.8874
5,3.5,right-hand,0.8843,0.1157
5,3.5,left-hand,0.7296,0.2704
