fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0269,0.9731
1,3.5,right-hand,0.7822,0.2178
1,3.5,right-hand,0.768,0.232
1,3.5,right-hand,0.9779,0.0221
1,3.5,right-hand,0.197,0.803
1,3.5,right-hand,0.9989,0.0011
1,3.5,left-hand,0.9034,0.0966
1,3.5,left-hand,0.162,0.838
1,3.5,left-hand,0.9734,0.0266
1,3.5,left-hand,0.9873,0.0127
1,3.5,left-hand,0.0694,0.9306
1,3.5,left-hand,0.9937,0.0063
1,3.5,right-hand,0.8526,0.1474
1,3.5,right-hand,0.0681,0.9319
1,3.5,left-hand,1.0,0.0
1,3.5,left-hand,0.8967,0.1033
1,3.5,left-hand,0.0297,0.9703
1,3.5,left-hand,0.8751,0.1249
1,3.5,right-hand,0.0203,0.9797
1,3.5,right-hand,0.443,0.557
1,3.5,right-hand,0.0068,0.9932
1,3.5,right-hand,0.0799,0.9201
1,3.5,left-hand,0.6845,0.3155
1,3.5,left-hand,0.4106,0.5894
2,3.5,right-hand,0.4458,0.5542
2,3.5,right-hand,0.3135,0.6865
2,3.5,right-hand,0.254,0.746
2,3.5,left-hand,0.899,0.101
2,3.5,left-hand,0.9846,0.0154
2,3.5,left-hand,0.9937,0.0063
2,3.5,left-hand,0.7703,0.2297
2,3.5,right-hand,0.9702,0.0298
2,3.5,right-hand,0.5822,0.4178
2,3.5,left-hand,0.9593,0.0407
2,3.5,left-hand,0.937,0.063
2,3.5,left-hand,0.7501,0.2499
2,3.5,left-hand,0.2083,0.7917
2,3.5,left-hand,0.6362,0.3638
2,3.5,right-hand,0.8725,0.1275
2,3.5,left-hand,0.9196,0.0804
2,3.5,right-hand,0.0323,0.9677
2,3.5,right-hand,0.0051,0.9949
2,3.5,right-hand,0.0067,0.9933
2,3.5,right-hand,0.0166,0.9834
2,3.5,right-hand,0.547,0.453
2,3.5,right-hand,0.8223,0.1777
2,3.5,left-hand,0.7098,0.2902
2,3.5,left-hand,0.1187,0.8813
3,3.5,right-hand,0.1536,0.8464
3,3.5,right-hand,0.1594,0.8406
3,3.5,left-hand,0.8207,0.1793
3,3.5,left-hand,0.939,0.061
3,3.5,left-hand,0.0463,0.9537
3,3.5,left-hand,0.7433,0.2567
3,3.5,left-hand,0.9005,0.0995
3,3.5,left-hand,0.7826,0.2174
3,3.5,right-hand,0.3038,0.6962
3,3.5,right-hand,0.0759,0.9241
3,3.5,right-hand,0.3792,0.6208
3,3.5,right-hand,0.9671,0.0329
3,3.5,left-hand,0.9563,0.0437
3,3.5,right-hand,0.6646,0.3354
3,3.5,right-hand,0.6764,0.3236
3,3.5,right-hand,0.9082,0.0918
3,3.5,right-hand,0.1245,0.8755
3,3.5,left-hand,0.8821,0.1179
3,3.5,left-hand,0.9992,0.0008
3,3.5,left-hand,0.8109,0.1891
3,3.5,right-hand,0.023,0.977
3,3.5,right-hand,0.058,0.942
3,3.5,left-hand,0.4849,0.5151
3,3.5,left-hand,0.951,0.049
4,3.5,right-hand,0.0021,0.9979
4,3.5,right-hand,0.0098,0.9902
4,3.5,right-hand,0.354,0.646
4,3.5,right-hand,0.2995,0.7005
4,3.5,left-hand,0.9925,0.0075
4,3.5,left-hand,0.6407,0.3593
4,3.5,left-hand,0.6321,0.3679
4,3.5,left-hand,0.7902,0.2098
4,3.5,left-hand,0.6367,0.3633
4,3.5,left-hand,0.7848,0.2152
4,3.5,left-hand,0.48,0.52
4,3.5,right-hand,0.791,0.209
4,3.5,left-hand,0.0018,0.9982
4,3.5,right-hand,0.0088,0.9912
4,3.5,right-hand,0.1433,0.8567
4,3.5,left-hand,0.9678,0.0322
4,3.5,right-hand,0.2435,0.7565
4,3.5,right-hand,0.0042,0.9958
4,3.5,right-hand,0.0173,0.9827
4,3.5,right-hand,0.0532,0.9468
4,3.5,right-hand,0.0161,0.9839
4,3.5,left-hand,0.2328,0.7672
4,3.5,left-hand,0.7651,0.2349
4,3.5,left-hand,0.9702,0.0298
5,3.5,right-hand,0.0049,0.9951
5,3.5,right-hand,0.1238,0.8762
5,3.5,right-hand,0.3222,0.6778
5,3.5,right-hand,0.024,0.976
5,3.5,right-hand,0.3591,0.6409
5,3.5,left-hand,0.5287,0.4713
5,3.5,left-hand,0.7945,0.2055
5,3.5,left-hand,0.9981,0.0019
5,3.5,left-hand,0.9952,0.0048
5,3.5,left-hand,0.8838,0.1162
5,3.5,left-hand,0.864,0.136
5,3.5,left-hand,0.9085,0.0915
5,3.5,right-hand,0.1859,0.8141
5,3.5,right-hand,0.4421,0.5579
5,3.5,left-hand,0.0304,0.9696
5,3.5,left-hand,0.0003,0.9997
5,3.5,left-hand,0.0,1.0
5,3.5,right-hand,0.9885,0.0115
5,3.5,right-hand,0.9317,0.0683
5,3.5,left-hand,0.9999,0.0001
5,3.5,right-hand,0.0002,0.9998
5,3.5,right-hand,0.0015,0.9985
5,3.5,right-hand,0.0011,0.9989
5,3.5,left-hand,0.5233,0.4767
