fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.995,0.005
1,3.5,left-hand,0.9662,0.0338
1,3.5,left-hand,0.9999,0.0001
1,3.5,left-hand,0.9963,0.0037
1,3.5,left-hand,0.945,0.055
1,3.5,left-hand,0.9104,0.0896
1,3.5,right-hand,0.5699,0.4301
1,3.5,right-hand,0.264,0.736
1,3.5,right-hand,0.0609,0.9391
1,3.5,right-hand,0.0385,0.9615
1,3.5,right-hand,0.0171,0.9829
1,3.5,right-hand,0.05,0.95
1,3.5,left-hand,0.9998,0.0002
1,3.5,left-hand,0.9618,0.0382
1,3.5,right-hand,0.4628,0.5372
1,3.5,right-hand,0.0618,0.9382
1,3.5,right-hand,0.4212,0.5788
1,3.5,right-hand,0.0015,0.9985
1,3.5,right-hand,0.0907,0.9093
1,3.5,right-hand,0.2339,0.7661
1,3.5,left-hand,0.5766,0.4234
1,3.5,left-hand,0.571,0.429
1,3.5,left-hand,0.7998,0.2002
1,3.5,left-hand,0.9848,0.0152
2,3.5,left-hand,0.9827,0.0173
2,3.5,left-hand,0.999,0.001
2,3.5,left-hand,0.9982,0.0018
2,3.5,right-hand,0.0425,0.9575
2,3.5,right-hand,0.0045,0.9955
2,3.5,right-hand,0.0237,0.9763
2,3.5,right-hand,0.0593,0.9407
2,3.5,left-hand,0.6042,0.3958
2,3.5,left-hand,0.9988,0.0012
2,3.5,right-hand,0.9945,0.0055
2,3.5,right-hand,0.9983,0.0017
2,3.5,right-hand,0.9822,0.0178
2,3.5,right-hand,0.3346,0.6654
2,3.5,right-hand,0.8651,0.1349
2,3.5,left-hand,0.644,0.356
2,3.5,right-hand,0.0842,0.9158
2,3.5,right-hand,0.0091,0.9909
2,3.5,right-hand,0.0015,0.9985
2,3.5,left-hand,0.8888,0.1112
2,3.5,left-hand,0.5918,0.4082
2,3.5,left-hand,0.9696,0.0304
2,3.5,left-hand,0.0002,0.9998
2,3.5,left-hand,0.1291,0.8709
2,3.5,left-hand,0.5424,0.4576
3,3.5,left-hand,0.9693,0.0307
3,3.5,left-hand,0.9387,0.0613
3,3.5,right-hand,0.0035,0.9965
3,3.5,right-hand,0.0839,0.9161
3,3.5,right-hand,0.0766,0.9234
3,3.5,right-hand,0.0168,0.9832
3,3.5,right-hand,0.1321,0.8679
3,3.5,right-hand,0.0188,0.9812
3,3.5,left-hand,0.1888,0.8112
3,3.5,left-hand,0.5496,0.4504
3,3.5,left-hand,0.9756,0.0244
3,3.5,left-hand,0.9884,0.0116
3,3.5,right-hand,0.4954,0.5046
3,3.5,left-hand,0.8513,0.1487
3,3.5,left-hand,0.5398,0.4602
3,3.5,left-hand,0.8886,0.1114
3,3.5,left-hand,0.8877,0.1123
3,3.5,right-hand,0.1432,0.8568
3,3.5,right-hand,0.0366,0.9634
3,3.5,right-hand,0.0383,0.9617
3,3.5,right-hand,0.0329,0.9671
3,3.5,right-hand,0.0332,0.9668
3,3.5,left-hand,0.4007,0.5993
3,3.5,left-hand,0.6393,0.3607
4,3.5,left-hand,0.925,0.075
4,3.5,left-hand,0.8689,0.1311
4,3.5,left-hand,0.9895,0.0105
4,3.5,left-hand,0.9959,0.0041
4,3.5,right-hand,0.0779,0.9221
4,3.5,right-hand,0.0038,0.9962
4,3.5,right-hand,0.0805,0.9195
4,3.5,right-hand,0.3817,0.6183
4,3.5,right-hand,0.1627,0.8373
4,3.5,right-hand,0.8101,0.1899
4,3.5,right-hand,0.9355,0.0645
4,3.5,left-hand,0.9641,0.0359
4,3.5,right-hand,0.774,0.226
4,3.5,left-hand,0.9663,0.0337
4,3.5,left-hand,0.9756,0.0244
4,3.5,right-hand,0.0647,0.9353
4,3.5,right-hand,0.0042,0.9958
4,3.5,right-hand,0.7592,0.2408
4,3.5,right-hand,0.3946,0.6054
4,3.5,left-hand,0.5121,0.4879
4,3.5,left-hand,0.7091,0.2909
4,3.5,left-hand,0.5872,0.4128
4,3.5,left-hand,0.6673,0.3327
4,3.5,left-hand,0.9739,0.0261
5,3.5,left-hand,0.9645,0.0355
5,3.5,left-hand,0.9893,0.0107
5,3.5,left-hand,0.998,0.002
5,3.5,left-hand,0.6148,0.3852
5,3.5,left-hand,0.9992,0.0008
5,3.5,right-hand,0.0014,0.9986
5,3.5,right-hand,0.0076,0.9924
5,3.5,right-hand,0.0725,0.9275
5,3.5,right-hand,0.0412,0.9588
5,3.5,right-hand,0.9999,0.0001
5,3.5,right-hand,0.9993,0.0007
5,3.5,right-hand,0.1777,0.8223
5,3.5,left-hand,0.9055,0.0945
5,3.5,left-hand,0.8346,0.1654
5,3.5,right-hand,0.1449,0.8551
5,3.5,right-hand,0.7085,0.2915
5,3.5,right-hand,0.9315,0.0685
5,3.5,left-hand,0.9469,0.0531
5,3.5,left-hand,0.993,0.007
5,3.5,right-hand,0.0341,0.9659
5,3.5,right-hand,0.0253,0.9747
5,3.5,left-hand,0.7428,0.2572
5,3.5,left-hand,0.9811,0.0189
5,3.5,left-hand,0.9263,0.0737
