fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.7352,0.2648
1,3.5,left-hand,0.5401,0.4599
1,3.5,left-hand,0.9796,0.0204
1,3.5,left-hand,0.8289,0.1711
1,3.5,left-hand,0.8867,0.1133
1,3.5,left-hand,0.613,0.387
1,3.5,right-hand,0.0063,0.9937
1,3.5,right-hand,0.4885,0.5115
1,3.5,right-hand,0.1794,0.8206
1,3.5,right-hand,0.4353,0.5647
1,3.5,right-hand,0.6817,0.3183
1,3.5,right-hand,0.5668,0.4332
1,3.5,left-hand,0.9796,0.0204
1,3.5,left-hand,0.5768,0.4232
1,3.5,right-hand,0.5094,0.4906
1,3.5,right-hand,0.2015,0.7985
1,3.5,right-hand,0.1059,0.8941
1,3.5,right-hand,0.0414,0.9586
1,3.5,right-hand,0.2445,0.7555
1,3.5,right-hand,0.2037,0.7963
1,3.5,left-hand,0.6481,0.3519
1,3.5,left-hand,0.6022,0.3978
1,3.5,left-hand,0.5438,0.4562
1,3.5,left-hand,0.8236,0.1764
2,3.5,left-hand,0.5607,0.4393
2,3.5,left-hand,0.9903,0.0097
2,3.5,left-hand,0.9862,0.0138
2,3.5,right-hand,0.0026,0.9974
2,3.5,right-hand,0.3686,0.6314
2,3.5,right-hand,0.2493,0.7507
2,3.5,right-hand,0.2746,0.7254
2,3.5,left-hand,0.7288,0.2712
2,3.5,left-hand,0.9841,0.0159
2,3.5,right-hand,0.968,0.032
2,3.5,right-hand,0.9842,0.0158
2,3.5,right-hand,0.9538,0.0462
2,3.5,right-hand,0.7605,0.2395
2,3.5,right-hand,0.7154,0.2846
2,3.5,left-hand,0.4614,0.5386
2,3.5,right-hand,0.1235,0.8765
2,3.5,right-hand,0.006,0.994
2,3.5,right-hand,0.0663,0.9337
2,3.5,left-hand,0.6145,0.3855
2,3.5,left-hand,0.3056,0.6944
2,3.5,left-hand,0.2853,0.7147
2,3.5,left-hand,0.0,1.0
2,3.5,left-hand,0.5949,0.4051
2,3.5,left-hand,0.4994,0.5006
3,3.5,left-hand,0.9769,0.0231
3,3.5,left-hand,0.9074,0.0926
3,3.5,right-hand,0.1575,0.8425
3,3.5,right-hand,0.1769,0.8231
3,3.5,right-hand,0.1821,0.8179
3,3.5,right-hand,0.0486,0.9514
3,3.5,right-hand,0.2834,0.7166
3,3.5,right-hand,0.574,0.426
3,3.5,left-hand,0.2912,0.7088
3,3.5,left-hand,0.5165,0.4835
3,3.5,left-hand,0.9579,0.0421
3,3.5,left-hand,0.9215,0.0785
3,3.5,right-hand,0.1912,0.8088
3,3.5,left-hand,0.4005,0.5995
3,3.5,left-hand,0.2742,0.7258
3,3.5,left-hand,0.3665,0.6335
3,3.5,left-hand,0.4244,0.5756
3,3.5,right-hand,0.1992,0.8008
3,3.5,right-hand,0.2087,0.7913
3,3.5,right-hand,0.1213,0.8787
3,3.5,right-hand,0.2468,0.7532
3,3.5,right-hand,0.0742,0.9258
3,3.5,left-hand,0.4054,0.5946
3,3.5,left-hand,0.7855,0.2145
4,3.5,left-hand,0.65,0.35
4,3.5,left-hand,0.7832,0.2168
4,3.5,left-hand,0.7764,0.2236
4,3.5,left-hand,0.9119,0.0881
4,3.5,right-hand,0.3118,0.6882
4,3.5,right-hand,0.2224,0.7776
4,3.5,right-hand,0.1089,0.8911
4,3.5,right-hand,0.1355,0.8645
4,3.5,right-hand,0.3801,0.6199
4,3.5,right-hand,0.3653,0.6347
4,3.5,right-hand,0.622,0.378
4,3.5,left-hand,0.6649,0.3351
4,3.5,right-hand,0.8567,0.1433
4,3.5,left-hand,0.9556,0.0444
4,3.5,left-hand,0.9851,0.0149
4,3.5,right-hand,0.0998,0.9002
4,3.5,right-hand,0.4012,0.5988
4,3.5,right-hand,0.0468,0.9532
4,3.5,right-hand,0.0145,0.9855
4,3.5,left-hand,0.5554,0.4446
4,3.5,left-hand,0.319,0.681
4,3.5,left-hand,0.5605,0.4395
4,3.5,left-hand,0.2598,0.7402
4,3.5,left-hand,0.9438,0.0562
5,3.5,left-hand,0.8818,0.1182
5,3.5,left-hand,0.9115,0.0885
5,3.5,left-hand,0.9862,0.0138
5,3.5,left-hand,0.015,0.985
5,3.5,left-hand,0.938,0.062
5,3.5,right-hand,0.0052,0.9948
5,3.5,right-hand,0.0088,0.9912
5,3.5,right-hand,0.1159,0.8841
5,3.5,right-hand,0.0601,0.9399
5,3.5,right-hand,0.9525,0.0475
5,3.5,right-hand,0.8904,0.1096
5,3.5,right-hand,0.2589,0.7411
5,3.5,left-hand,0.4374,0.5626
5,3.5,left-hand,0.5001,0.4999
5,3.5,right-hand,0.8091,0.1909
5,3.5,right-hand,0.7855,0.2145
5,3.5,right-hand,0.8343,0.1657
5,3.5,left-hand,0.7843,0.2157
5,3.5,left-hand,0.9534,0.0466
5,3.5,right-hand,0.0387,0.9613
5,3.5,right-hand,0.0185,0.9815
5,3.5,left-hand,0.5012,0.4988
5,3.5,left-hand,0.9621,0.0379
5,3.5,left-hand,0.944,0.056
