fold,tmin,true_label,left-hand,right-hand
1,3.5,right-hand,0.0006,0.9994
1,3.5,right-hand,0.0072,0.9928
1,3.5,left-hand,0.9618,0.0382
1,3.5,right-hand,0.0027,0.9973
1,3.5,right-hand,0.8009,0.1991
1,3.5,right-hand,0.0122,0.9878
1,3.5,right-hand,1e-04,0.9999
1,3.5,left-hand,0.7306,0.2694
1,3.5,left-hand,0.6539,0.3461
1,3.5,left-hand,0.7593,0.2407
1,3.5,left-hand,0.987,0.013
1,3.5,right-hand,0.9865,0.0135
1,3.5,left-hand,0.6574,0.3426
1,3.5,right-hand,0.6335,0.3665
1,3.5,right-hand,0.0051,0.9949
1,3.5,right-hand,0.0013,0.9987
1,3.5,right-hand,0.9688,0.0312
1,3.5,right-hand,0.0002,0.9998
1,3.5,left-hand,0.0151,0.9849
1,3.5,left-hand,0.9974,0.0026
1,3.5,left-hand,0.7023,0.2977
1,3.5,left-hand,0.4872,0.5128
1,3.5,left-hand,0.9999,1e-04
1,3.5,left-hand,0.0468,0.9532
2,3.5,right-hand,0.0082,0.9918
2,3.5,right-hand,0.7078,0.2922
2,3.5,left-hand,0.9885,0.0115
2,3.5,right-hand,0.094,0.906
2,3.5,left-hand,0.8732,0.1268
2,3.5,left-hand,0.9365,0.0635
2,3.5,right-hand,0.8946,0.1054
2,3.5,right-hand,0.1897,0.8103
2,3.5,left-hand,0.9975,0.0025
2,3.5,right-hand,0.9245,0.0755
2,3.5,left-hand,0.8095,0.1905
2,3.5,left-hand,0.9994,0.0006
2,3.5,left-hand,0.764,0.236
2,3.5,left-hand,0.9837,0.0163
2,3.5,left-hand,0.9932,0.0068
2,3.5,right-hand,0.0102,0.9898
2,3.5,right-hand,0.022,0.978
2,3.5,right-hand,0.0062,0.9938
2,3.5,right-hand,0.0,1.0
2,3.5,right-hand,0.034,0.966
2,3.5,right-hand,0.0563,0.9437
2,3.5,left-hand,0.9356,0.0644
2,3.5,left-hand,0.9999,1e-04
2,3.5,left-hand,1.0,0.0
3,3.5,right-hand,0.01,0.99
3,3.5,left-hand,0.8668,0.1332
3,3.5,left-hand,0.9795,0.0205
3,3.5,left-hand,0.8889,0.1111
3,3.5,right-hand,0.376,0.624
3,3.5,right-hand,0.0837,0.9163
3,3.5,right-hand,0.1502,0.8498
3,3.5,right-hand,0.7915,0.2085
3,3.5,right-hand,0.0737,0.9263
3,3.5,left-hand,0.4699,0.5301
3,3.5,left-hand,0.99,0.01
3,3.5,left-hand,0.8851,0.1149
3,3.5,right-hand,0.0005,0.9995
3,3.5,right-hand,0.0344,0.9656
3,3.5,right-hand,0.0167,0.9833
3,3.5,right-hand,0.0379,0.9621
3,3.5,left-hand,0.9919,0.0081
3,3.5,right-hand,0.9832,0.0168
3,3.5,right-hand,1e-04,0.9999
3,3.5,left-hand,0.0926,0.9074
3,3.5,left-hand,0.8978,0.1022
3,3.5,left-hand,0.5072,0.4928
3,3.5,left-hand,0.8644,0.1356
3,3.5,left-hand,0.9795,0.0205
4,3.5,right-hand,0.5016,0.4984
4,3.5,right-hand,0.5658,0.4342
4,3.5,left-hand,0.9985,0.0015
4,3.5,left-hand,0.8646,0.1354
4,3.5,left-hand,0.9854,0.0146
4,3.5,right-hand,0.0242,0.9758
4,3.5,right-hand,0.9914,0.0086
4,3.5,right-hand,0.4087,0.5913
4,3.5,left-hand,0.4506,0.5494
4,3.5,left-hand,0.9939,0.0061
4,3.5,left-hand,0.965,0.035
4,3.5,left-hand,1.0,0.0
4,3.5,right-hand,0.2669,0.7331
4,3.5,right-hand,0.024,0.976
4,3.5,left-hand,0.8408,0.1592
4,3.5,right-hand,0.0002,0.9998
4,3.5,right-hand,0.0,1.0
4,3.5,right-hand,0.0,1.0
4,3.5,right-hand,0.0,1.0
4,3.5,right-hand,0.0207,0.9793
4,3.5,left-hand,0.2596,0.7404
4,3.5,left-hand,0.5125,0.4875
4,3.5,left-hand,1.0,0.0
4,3.5,left-hand,1.0,0.0
5,3.5,right-hand,0.0163,0.9837
5,3.5,right-hand,0.0038,0.9962
5,3.5,right-hand,0.0338,0.9662
5,3.5,left-hand,0.7651,0.2349
5,3.5,left-hand,0.338,0.662
5,3.5,right-hand,0.1576,0.8424
5,3.5,right-hand,0.4353,0.5647
5,3.5,left-hand,0.0584,0.9416
5,3.5,left-hand,0.9155,0.0845
5,3.5,left-hand,0.991,0.009
5,3.5,left-hand,0.987,0.013
5,3.5,right-hand,0.0134,0.9866
5,3.5,right-hand,0.7969,0.2031
5,3.5,left-hand,0.8728,0.1272
5,3.5,right-hand,0.1655,0.8345
5,3.5,right-hand,0.0793,0.9207
5,3.5,left-hand,0.9914,0.0086
5,3.5,left-hand,0.9974,0.0026
5,3.5,left-hand,0.9987,0.0013
5,3.5,right-hand,0.3875,0.6125
5,3.5,right-hand,0.0002,0.9998
5,3.5,right-hand,0.9338,0.0662
5,3.5,left-hand,0.9729,0.0271
5,3.5,left-hand,0.9871,0.0129
