fold,tmin,true_label,left-hand,right-hand
1,3.5,left-hand,0.0027,0.9973
1,3.5,left-hand,0.9728,0.0272
1,3.5,right-hand,0.0509,0.9491
1,3.5,right-hand,0.4446,0.5554
1,3.5,right-hand,0.4445,0.5555
1,3.5,right-hand,0.2645,0.7355
1,3.5,right-hand,0.0004,0.9996
1,3.5,left-hand,0.8848,0.1152
1,3.5,left-hand,0.1181,0.8819
1,3.5,left-hand,0.9358,0.0642
1,3.5,left-hand,0.0002,0.9998
1,3.5,right-hand,0.0458,0.9542
1,3.5,left-hand,0.8433,0.1567
1,3.5,left-hand,0.952,0.048
1,3.5,right-hand,0.9847,0.0153
1,3.5,right-hand,0.9999,1e-04
1,3.5,right-hand,0.6112,0.3888
1,3.5,right-hand,0.0536,0.9464
1,3.5,right-hand,0.7717,0.2283
1,3.5,right-hand,0.9263,0.0737
1,3.5,left-hand,0.8408,0.1592
1,3.5,left-hand,0.9868,0.0132
1,3.5,left-hand,0.6833,0.3167
1,3.5,left-hand,0.7671,0.2329
2,3.5,left-hand,0.9929,0.0071
2,3.5,left-hand,0.999,0.001
2,3.5,right-hand,0.6793,0.3207
2,3.5,right-hand,0.0483,0.9517
2,3.5,right-hand,0.0089,0.9911
2,3.5,left-hand,0.6017,0.3983
2,3.5,right-hand,0.0056,0.9944
2,3.5,right-hand,0.0511,0.9489
2,3.5,right-hand,0.0361,0.9639
2,3.5,right-hand,0.0145,0.9855
2,3.5,right-hand,0.0301,0.9699
2,3.5,right-hand,0.2737,0.7263
2,3.5,left-hand,0.1722,0.8278
2,3.5,left-hand,0.9999,1e-04
2,3.5,left-hand,0.7243,0.2757
2,3.5,right-hand,0.547,0.453
2,3.5,right-hand,0.0739,0.9261
2,3.5,right-hand,0.2577,0.7423
2,3.5,left-hand,0.5658,0.4342
2,3.5,left-hand,0.7627,0.2373
2,3.5,left-hand,0.9975,0.0025
2,3.5,left-hand,0.9002,0.0998
2,3.5,left-hand,0.1303,0.8697
2,3.5,left-hand,0.7778,0.2222
3,3.5,left-hand,0.9812,0.0188
3,3.5,right-hand,0.2758,0.7242
3,3.5,right-hand,0.1992,0.8008
3,3.5,right-hand,0.3928,0.6072
3,3.5,left-hand,0.4918,0.5082
3,3.5,right-hand,0.0305,0.9695
3,3.5,right-hand,0.0386,0.9614
3,3.5,right-hand,0.0052,0.9948
3,3.5,right-hand,0.0512,0.9488
3,3.5,left-hand,0.9711,0.0289
3,3.5,left-hand,0.7975,0.2025
3,3.5,left-hand,0.993,0.007
3,3.5,left-hand,0.8714,0.1286
3,3.5,left-hand,0.9153,0.0847
3,3.5,left-hand,0.9988,0.0012
3,3.5,left-hand,0.8784,0.1216
3,3.5,left-hand,0.4728,0.5272
3,3.5,right-hand,0.9997,0.0003
3,3.5,right-hand,0.5262,0.4738
3,3.5,right-hand,0.7531,0.2469
3,3.5,right-hand,0.0483,0.9517
3,3.5,right-hand,0.2343,0.7657
3,3.5,left-hand,0.9687,0.0313
3,3.5,left-hand,0.9999,1e-04
4,3.5,left-hand,0.9942,0.0058
4,3.5,left-hand,0.9998,0.0002
4,3.5,right-hand,0.0073,0.9927
4,3.5,right-hand,0.1619,0.8381
4,3.5,right-hand,0.0063,0.9937
4,3.5,left-hand,0.3605,0.6395
4,3.5,left-hand,0.0397,0.9603
4,3.5,right-hand,0.0006,0.9994
4,3.5,right-hand,0.0011,0.9989
4,3.5,right-hand,0.0011,0.9989
4,3.5,right-hand,0.0021,0.9979
4,3.5,right-hand,0.0141,0.9859
4,3.5,left-hand,0.8485,0.1515
4,3.5,left-hand,0.9596,0.0404
4,3.5,left-hand,0.7056,0.2944
4,3.5,right-hand,0.0067,0.9933
4,3.5,right-hand,0.0028,0.9972
4,3.5,right-hand,0.0672,0.9328
4,3.5,right-hand,0.3039,0.6961
4,3.5,left-hand,0.8597,0.1403
4,3.5,left-hand,0.713,0.287
4,3.5,left-hand,0.9916,0.0084
4,3.5,left-hand,0.919,0.081
4,3.5,left-hand,0.9004,0.0996
5,3.5,left-hand,1.0,0.0
5,3.5,left-hand,0.0383,0.9617
5,3.5,left-hand,0.2298,0.7702
5,3.5,right-hand,0.0559,0.9441
5,3.5,right-hand,0.0,1.0
5,3.5,right-hand,0.2495,0.7505
5,3.5,right-hand,0.0512,0.9488
5,3.5,right-hand,0.0039,0.9961
5,3.5,right-hand,0.1231,0.8769
5,3.5,left-hand,0.999,0.001
5,3.5,left-hand,0.5597,0.4403
5,3.5,right-hand,0.0341,0.9659
5,3.5,right-hand,0.0933,0.9067
5,3.5,right-hand,0.1287,0.8713
5,3.5,right-hand,0.4817,0.5183
5,3.5,left-hand,0.9214,0.0786
5,3.5,left-hand,0.8294,0.1706
5,3.5,left-hand,0.8697,0.1303
5,3.5,left-hand,0.9567,0.0433
5,3.5,right-hand,0.5893,0.4107
5,3.5,right-hand,0.0062,0.9938
5,3.5,left-hand,0.8015,0.1985
5,3.5,left-hand,0.914,0.086
5,3.5,left-hand,0.6747,0.3253
